"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","F11","F12","F13","F14","F15","F16","hhid","camp","ref_weight"
5,53,273,2,2,2,,4,0,,,,,557300205,5,18.5555553436279
5,53,273,2,2,2,,2,0,,,,,557300205,5,18.5555553436279
5,53,273,2,2,2,,6,0,,,,,557300205,5,18.5555553436279
5,53,273,2,2,2,,7,0,,,,,557300205,5,18.5555553436279
5,53,273,2,3,2,,2,1,1,14,500,100,557300305,5,18.5555553436279
5,53,273,2,3,2,,7,0,,,,,557300305,5,18.5555553436279
5,53,273,2,3,2,,6,0,,,,,557300305,5,18.5555553436279
5,53,273,2,3,2,,1,0,,,,,557300305,5,18.5555553436279
5,53,273,2,3,2,,3,0,,,,,557300305,5,18.5555553436279
5,53,273,2,3,2,,4,0,,,,,557300305,5,18.5555553436279
5,53,273,2,4,2,,2,0,,,,,557300405,5,18.5555553436279
5,53,273,2,4,2,,5,0,,,,,557300405,5,18.5555553436279
5,53,273,2,4,2,,3,0,,,,,557300405,5,18.5555553436279
5,53,273,2,4,2,,7,0,,,,,557300405,5,18.5555553436279
5,53,273,2,4,2,,1,0,,,,,557300405,5,18.5555553436279
5,53,273,2,4,2,,4,0,,,,,557300405,5,18.5555553436279
5,53,273,2,5,2,,7,0,,,,,557300505,5,18.5555553436279
5,53,273,2,5,2,,2,0,,,,,557300505,5,18.5555553436279
5,53,273,2,5,2,,4,0,,,,,557300505,5,18.5555553436279
5,53,273,2,5,2,,1,0,,,,,557300505,5,18.5555553436279
5,53,273,2,5,2,,6,0,,,,,557300505,5,18.5555553436279
5,53,273,2,5,2,,3,0,,,,,557300505,5,18.5555553436279
5,53,273,2,6,2,,2,0,,,,,557300605,5,18.5555553436279
5,53,273,2,6,2,,5,0,,,,,557300605,5,18.5555553436279
5,53,273,2,6,2,,4,0,,,,,557300605,5,18.5555553436279
5,53,273,2,6,2,,3,0,,,,,557300605,5,18.5555553436279
5,53,273,2,6,2,,7,0,,,,,557300605,5,18.5555553436279
5,53,273,2,6,2,,1,0,,,,,557300605,5,18.5555553436279
5,53,273,2,7,2,,5,0,,,,,557300705,5,18.5555553436279
5,53,273,2,7,2,,2,0,,,,,557300705,5,18.5555553436279
5,53,273,2,7,2,,6,0,,,,,557300705,5,18.5555553436279
5,53,273,2,7,2,,3,0,,,,,557300705,5,18.5555553436279
5,53,273,2,7,2,,1,0,,,,,557300705,5,18.5555553436279
5,53,273,2,7,2,,4,0,,,,,557300705,5,18.5555553436279
5,53,273,2,8,2,,6,0,,,,,557300805,5,18.5555553436279
5,53,273,2,8,2,,3,0,,,,,557300805,5,18.5555553436279
5,53,273,2,8,2,,7,0,,,,,557300805,5,18.5555553436279
5,53,273,2,8,2,,2,0,,,,,557300805,5,18.5555553436279
5,53,273,2,8,2,,1,0,,,,,557300805,5,18.5555553436279
5,53,273,2,8,2,,4,0,,,,,557300805,5,18.5555553436279
5,53,273,2,9,2,,6,0,,,,,557300905,5,18.5555553436279
5,53,273,2,9,2,,5,0,,,,,557300905,5,18.5555553436279
5,53,273,2,9,2,,3,0,,,,,557300905,5,18.5555553436279
5,53,273,2,9,2,,2,0,,,,,557300905,5,18.5555553436279
5,53,273,2,9,2,,1,0,,,,,557300905,5,18.5555553436279
5,53,273,2,9,2,,7,0,,,,,557300905,5,18.5555553436279
5,53,273,2,10,2,,2,0,,,,,557301005,5,18.5555553436279
5,53,273,2,10,2,,1,0,,,,,557301005,5,18.5555553436279
5,53,273,2,10,2,,7,0,,,,,557301005,5,18.5555553436279
5,53,273,2,10,2,,3,0,,,,,557301005,5,18.5555553436279
5,53,273,2,10,2,,5,0,,,,,557301005,5,18.5555553436279
5,53,273,2,10,2,,4,0,,,,,557301005,5,18.5555553436279
5,53,273,2,11,2,,6,0,,,,,557301105,5,18.5555553436279
5,53,273,2,11,2,,2,0,,,,,557301105,5,18.5555553436279
5,53,273,2,11,2,,4,0,,,,,557301105,5,18.5555553436279
5,53,273,2,11,2,,1,0,,,,,557301105,5,18.5555553436279
5,53,273,2,11,2,,5,0,,,,,557301105,5,18.5555553436279
5,53,273,2,11,2,,3,0,,,,,557301105,5,18.5555553436279
5,53,273,2,12,2,,2,0,,,,,557301205,5,18.5555553436279
5,53,273,2,12,2,,3,0,,,,,557301205,5,18.5555553436279
5,53,273,2,12,2,,4,0,,,,,557301205,5,18.5555553436279
5,53,273,2,12,2,,7,0,,,,,557301205,5,18.5555553436279
5,53,273,2,12,2,,6,0,,,,,557301205,5,18.5555553436279
5,53,273,2,12,2,,1,0,,,,,557301205,5,18.5555553436279
5,53,273,2,13,2,,2,0,,,,,557301305,5,18.5555553436279
5,53,273,2,13,2,,3,0,,,,,557301305,5,18.5555553436279
5,53,273,2,13,2,,5,0,,,,,557301305,5,18.5555553436279
5,53,273,2,13,2,,4,0,,,,,557301305,5,18.5555553436279
5,53,273,2,13,2,,6,0,,,,,557301305,5,18.5555553436279
5,53,273,2,13,2,,1,0,,,,,557301305,5,18.5555553436279
5,53,273,2,14,2,,2,0,,,,,557301405,5,18.5555553436279
5,53,273,2,14,2,,6,0,,,,,557301405,5,18.5555553436279
5,53,273,2,14,2,,3,0,,,,,557301405,5,18.5555553436279
5,53,273,2,14,2,,5,0,,,,,557301405,5,18.5555553436279
5,53,273,2,14,2,,1,0,,,,,557301405,5,18.5555553436279
5,53,273,2,14,2,,7,0,,,,,557301405,5,18.5555553436279
5,53,273,2,15,2,,2,0,,,,,557301505,5,18.5555553436279
5,53,273,2,15,2,,4,0,,,,,557301505,5,18.5555553436279
5,53,273,2,15,2,,1,0,,,,,557301505,5,18.5555553436279
5,53,273,2,15,2,,3,0,,,,,557301505,5,18.5555553436279
5,53,273,2,15,2,,7,0,,,,,557301505,5,18.5555553436279
5,53,273,2,15,2,,5,0,,,,,557301505,5,18.5555553436279
5,53,273,2,16,2,,7,0,,,,,557301605,5,18.5555553436279
5,53,273,2,16,2,,4,0,,,,,557301605,5,18.5555553436279
5,53,273,2,16,2,,2,0,,,,,557301605,5,18.5555553436279
5,53,273,2,16,2,,3,0,,,,,557301605,5,18.5555553436279
5,53,273,2,16,2,,6,0,,,,,557301605,5,18.5555553436279
5,53,273,2,16,2,,5,0,,,,,557301605,5,18.5555553436279
5,53,273,2,17,2,,4,0,,,,,557301705,5,18.5555553436279
5,53,273,2,17,2,,7,0,,,,,557301705,5,18.5555553436279
5,53,273,2,17,2,,2,1,2,14,1000,95,557301705,5,18.5555553436279
5,53,273,2,17,2,,6,0,,,,,557301705,5,18.5555553436279
5,53,273,2,17,2,,3,0,,,,,557301705,5,18.5555553436279
5,53,273,2,17,2,,5,0,,,,,557301705,5,18.5555553436279
5,53,273,2,18,2,,3,0,,,,,557301805,5,18.5555553436279
5,53,273,2,18,2,,2,0,,,,,557301805,5,18.5555553436279
5,53,273,2,18,2,,1,0,,,,,557301805,5,18.5555553436279
5,53,273,2,18,2,,7,0,,,,,557301805,5,18.5555553436279
5,53,273,2,18,2,,4,0,,,,,557301805,5,18.5555553436279
5,53,273,2,18,2,,6,0,,,,,557301805,5,18.5555553436279
5,53,274,2,1,2,,7,0,,,,,557400105,5,18.5555553436279
5,53,274,2,1,2,,5,0,,,,,557400105,5,18.5555553436279
5,53,274,2,1,2,,4,0,,,,,557400105,5,18.5555553436279
5,53,274,2,1,2,,2,0,,,,,557400105,5,18.5555553436279
5,53,274,2,1,2,,3,0,,,,,557400105,5,18.5555553436279
5,53,274,2,1,2,,6,0,,,,,557400105,5,18.5555553436279
5,53,274,2,2,2,,3,0,,,,,557400205,5,18.5555553436279
5,53,274,2,2,2,,6,0,,,,,557400205,5,18.5555553436279
5,53,274,2,2,2,,4,0,,,,,557400205,5,18.5555553436279
5,53,274,2,2,2,,5,0,,,,,557400205,5,18.5555553436279
5,53,274,2,2,2,,7,0,,,,,557400205,5,18.5555553436279
5,53,274,2,2,2,,2,0,,,,,557400205,5,18.5555553436279
5,53,274,2,3,2,,6,0,,,,,557400305,5,18.5555553436279
5,53,274,2,3,2,,4,0,,,,,557400305,5,18.5555553436279
5,53,274,2,3,2,,5,0,,,,,557400305,5,18.5555553436279
5,53,274,2,3,2,,2,0,,,,,557400305,5,18.5555553436279
5,53,274,2,3,2,,3,0,,,,,557400305,5,18.5555553436279
5,53,274,2,3,2,,7,0,,,,,557400305,5,18.5555553436279
5,53,274,2,4,2,,6,0,,,,,557400405,5,18.5555553436279
5,53,274,2,4,2,,5,0,,,,,557400405,5,18.5555553436279
5,53,274,2,4,2,,4,0,,,,,557400405,5,18.5555553436279
5,53,274,2,4,2,,2,0,,,,,557400405,5,18.5555553436279
5,53,274,2,4,2,,1,0,,,,,557400405,5,18.5555553436279
5,53,274,2,4,2,,3,0,,,,,557400405,5,18.5555553436279
5,53,274,2,5,2,,3,0,,,,,557400505,5,18.5555553436279
5,53,274,2,5,2,,6,0,,,,,557400505,5,18.5555553436279
5,53,274,2,5,2,,7,0,,,,,557400505,5,18.5555553436279
5,53,274,2,5,2,,1,0,,,,,557400505,5,18.5555553436279
5,53,274,2,5,2,,4,0,,,,,557400505,5,18.5555553436279
5,53,274,2,5,2,,2,0,,,,,557400505,5,18.5555553436279
5,53,274,2,6,2,,7,0,,,,,557400605,5,18.5555553436279
5,53,274,2,6,2,,1,0,,,,,557400605,5,18.5555553436279
5,53,274,2,6,2,,6,0,,,,,557400605,5,18.5555553436279
5,53,274,2,6,2,,4,0,,,,,557400605,5,18.5555553436279
5,53,274,2,6,2,,3,0,,,,,557400605,5,18.5555553436279
5,53,274,2,6,2,,5,0,,,,,557400605,5,18.5555553436279
5,53,274,2,7,2,,7,0,,,,,557400705,5,18.5555553436279
5,53,274,2,7,2,,5,0,,,,,557400705,5,18.5555553436279
5,53,274,2,7,2,,2,0,,,,,557400705,5,18.5555553436279
5,53,274,2,7,2,,6,0,,,,,557400705,5,18.5555553436279
5,53,274,2,7,2,,1,0,,,,,557400705,5,18.5555553436279
5,53,274,2,7,2,,4,0,,,,,557400705,5,18.5555553436279
5,53,274,2,8,2,,7,0,,,,,557400805,5,18.5555553436279
5,53,274,2,8,2,,3,0,,,,,557400805,5,18.5555553436279
5,53,274,2,8,2,,4,0,,,,,557400805,5,18.5555553436279
5,53,274,2,8,2,,1,0,,,,,557400805,5,18.5555553436279
5,53,274,2,8,2,,2,0,,,,,557400805,5,18.5555553436279
5,53,274,2,8,2,,6,0,,,,,557400805,5,18.5555553436279
5,53,274,2,9,2,,6,0,,,,,557400905,5,18.5555553436279
5,53,274,2,9,2,,5,0,,,,,557400905,5,18.5555553436279
5,53,274,2,9,2,,2,0,,,,,557400905,5,18.5555553436279
5,53,274,2,9,2,,1,0,,,,,557400905,5,18.5555553436279
5,53,274,2,9,2,,7,0,,,,,557400905,5,18.5555553436279
5,53,274,2,9,2,,4,0,,,,,557400905,5,18.5555553436279
5,53,274,2,10,2,,7,0,,,,,557401005,5,18.5555553436279
5,53,274,2,10,2,,5,0,,,,,557401005,5,18.5555553436279
5,53,274,2,10,2,,1,0,,,,,557401005,5,18.5555553436279
5,53,274,2,10,2,,2,0,,,,,557401005,5,18.5555553436279
5,53,274,2,10,2,,6,0,,,,,557401005,5,18.5555553436279
5,53,274,2,10,2,,3,0,,,,,557401005,5,18.5555553436279
5,53,274,2,11,2,,7,0,,,,,557401105,5,18.5555553436279
5,53,274,2,11,2,,5,0,,,,,557401105,5,18.5555553436279
5,53,274,2,11,2,,4,0,,,,,557401105,5,18.5555553436279
5,53,274,2,11,2,,3,0,,,,,557401105,5,18.5555553436279
5,53,274,2,11,2,,2,0,,,,,557401105,5,18.5555553436279
5,53,274,2,11,2,,6,0,,,,,557401105,5,18.5555553436279
5,53,274,2,12,2,,6,0,,,,,557401205,5,18.5555553436279
5,53,274,2,12,2,,5,0,,,,,557401205,5,18.5555553436279
5,53,274,2,12,2,,2,0,,,,,557401205,5,18.5555553436279
5,53,274,2,12,2,,1,0,,,,,557401205,5,18.5555553436279
5,53,274,2,12,2,,7,0,,,,,557401205,5,18.5555553436279
5,53,274,2,12,2,,3,0,,,,,557401205,5,18.5555553436279
5,53,274,2,13,2,,5,0,,,,,557401305,5,18.5555553436279
5,53,274,2,13,2,,6,0,,,,,557401305,5,18.5555553436279
5,53,274,2,13,2,,4,0,,,,,557401305,5,18.5555553436279
5,53,274,2,13,2,,1,0,,,,,557401305,5,18.5555553436279
5,53,274,2,13,2,,3,0,,,,,557401305,5,18.5555553436279
5,53,274,2,13,2,,2,0,,,,,557401305,5,18.5555553436279
5,53,274,2,14,2,,5,0,,,,,557401405,5,18.5555553436279
5,53,274,2,14,2,,4,0,,,,,557401405,5,18.5555553436279
5,53,274,2,14,2,,3,0,,,,,557401405,5,18.5555553436279
5,53,274,2,14,2,,2,0,,,,,557401405,5,18.5555553436279
5,53,274,2,14,2,,6,0,,,,,557401405,5,18.5555553436279
5,53,274,2,14,2,,7,0,,,,,557401405,5,18.5555553436279
5,53,274,2,15,2,,1,0,,,,,557401505,5,18.5555553436279
5,53,274,2,15,2,,4,0,,,,,557401505,5,18.5555553436279
5,53,274,2,15,2,,3,0,,,,,557401505,5,18.5555553436279
5,53,274,2,15,2,,2,0,,,,,557401505,5,18.5555553436279
5,53,274,2,15,2,,5,0,,,,,557401505,5,18.5555553436279
5,53,274,2,15,2,,7,0,,,,,557401505,5,18.5555553436279
5,53,274,2,16,2,,7,0,,,,,557401605,5,18.5555553436279
5,53,274,2,16,2,,4,0,,,,,557401605,5,18.5555553436279
5,53,274,2,16,2,,3,0,,,,,557401605,5,18.5555553436279
5,53,274,2,16,2,,1,0,,,,,557401605,5,18.5555553436279
5,53,274,2,16,2,,6,0,,,,,557401605,5,18.5555553436279
5,53,274,2,16,2,,2,0,,,,,557401605,5,18.5555553436279
5,53,274,2,17,2,,7,0,,,,,557401705,5,18.5555553436279
5,53,274,2,17,2,,1,0,,,,,557401705,5,18.5555553436279
5,53,274,2,17,2,,5,0,,,,,557401705,5,18.5555553436279
5,53,274,2,17,2,,6,0,,,,,557401705,5,18.5555553436279
5,53,274,2,17,2,,3,0,,,,,557401705,5,18.5555553436279
5,53,274,2,17,2,,2,0,,,,,557401705,5,18.5555553436279
5,53,274,2,18,2,,6,0,,,,,557401805,5,18.5555553436279
5,53,274,2,18,2,,4,0,,,,,557401805,5,18.5555553436279
5,53,274,2,18,2,,3,0,,,,,557401805,5,18.5555553436279
5,53,274,2,18,2,,5,0,,,,,557401805,5,18.5555553436279
5,53,274,2,18,2,,7,0,,,,,557401805,5,18.5555553436279
5,53,274,2,18,2,,1,0,,,,,557401805,5,18.5555553436279
5,53,275,2,1,2,,4,0,,,,,557500105,5,18.5555553436279
5,53,275,2,1,2,,6,0,,,,,557500105,5,18.5555553436279
5,53,275,2,1,2,,1,0,,,,,557500105,5,18.5555553436279
5,53,275,2,1,2,,3,0,,,,,557500105,5,18.5555553436279
5,53,275,2,1,2,,5,0,,,,,557500105,5,18.5555553436279
5,53,275,2,1,2,,7,0,,,,,557500105,5,18.5555553436279
5,53,275,2,2,2,,4,0,,,,,557500205,5,18.5555553436279
5,53,275,2,2,2,,6,0,,,,,557500205,5,18.5555553436279
5,53,275,2,2,2,,5,0,,,,,557500205,5,18.5555553436279
5,53,275,2,2,2,,3,0,,,,,557500205,5,18.5555553436279
5,53,275,2,2,2,,7,0,,,,,557500205,5,18.5555553436279
5,53,275,2,2,2,,2,0,,,,,557500205,5,18.5555553436279
5,53,275,2,3,2,,6,0,,,,,557500305,5,18.5555553436279
5,53,275,2,3,2,,4,0,,,,,557500305,5,18.5555553436279
5,53,275,2,3,2,,2,1,1,30,500,100,557500305,5,18.5555553436279
5,53,275,2,3,2,,7,0,,,,,557500305,5,18.5555553436279
5,53,275,2,3,2,,3,0,,,,,557500305,5,18.5555553436279
5,53,275,2,3,2,,1,0,,,,,557500305,5,18.5555553436279
5,53,275,2,4,2,,3,0,,,,,557500405,5,18.5555553436279
5,53,275,2,4,2,,7,0,,,,,557500405,5,18.5555553436279
5,53,275,2,4,2,,1,0,,,,,557500405,5,18.5555553436279
5,53,275,2,4,2,,4,0,,,,,557500405,5,18.5555553436279
5,53,275,2,4,2,,6,0,,,,,557500405,5,18.5555553436279
5,53,275,2,4,2,,2,0,,,,,557500405,5,18.5555553436279
5,53,275,2,5,2,,3,0,,,,,557500505,5,18.5555553436279
5,53,275,2,5,2,,2,0,,,,,557500505,5,18.5555553436279
5,53,275,2,5,2,,5,0,,,,,557500505,5,18.5555553436279
5,53,275,2,5,2,,6,0,,,,,557500505,5,18.5555553436279
5,53,275,2,5,2,,1,0,,,,,557500505,5,18.5555553436279
5,53,275,2,5,2,,7,0,,,,,557500505,5,18.5555553436279
5,53,275,2,6,2,,7,0,,,,,557500605,5,18.5555553436279
5,53,275,2,6,2,,4,0,,,,,557500605,5,18.5555553436279
5,53,275,2,6,2,,5,0,,,,,557500605,5,18.5555553436279
5,53,275,2,6,2,,3,0,,,,,557500605,5,18.5555553436279
5,53,275,2,6,2,,6,0,,,,,557500605,5,18.5555553436279
5,53,275,2,6,2,,2,1,1,30,100,100,557500605,5,18.5555553436279
5,53,275,2,7,2,,1,0,,,,,557500705,5,18.5555553436279
5,53,275,2,7,2,,4,0,,,,,557500705,5,18.5555553436279
5,53,275,2,7,2,,7,0,,,,,557500705,5,18.5555553436279
5,53,275,2,7,2,,5,0,,,,,557500705,5,18.5555553436279
5,53,275,2,7,2,,2,0,,,,,557500705,5,18.5555553436279
5,53,275,2,7,2,,3,0,,,,,557500705,5,18.5555553436279
5,53,275,2,8,2,,3,0,,,,,557500805,5,18.5555553436279
5,53,275,2,8,2,,7,0,,,,,557500805,5,18.5555553436279
5,53,275,2,8,2,,1,0,,,,,557500805,5,18.5555553436279
5,53,275,2,8,2,,6,0,,,,,557500805,5,18.5555553436279
5,53,275,2,8,2,,2,0,,,,,557500805,5,18.5555553436279
5,53,275,2,8,2,,4,0,,,,,557500805,5,18.5555553436279
5,53,275,2,9,2,,7,0,,,,,557500905,5,18.5555553436279
5,53,275,2,9,2,,5,0,,,,,557500905,5,18.5555553436279
5,53,275,2,9,2,,3,0,,,,,557500905,5,18.5555553436279
5,53,275,2,9,2,,2,0,,,,,557500905,5,18.5555553436279
5,53,275,2,9,2,,1,0,,,,,557500905,5,18.5555553436279
5,53,275,2,9,2,,4,0,,,,,557500905,5,18.5555553436279
5,53,275,2,10,2,,1,0,,,,,557501005,5,18.5555553436279
5,53,275,2,10,2,,4,0,,,,,557501005,5,18.5555553436279
5,53,275,2,10,2,,3,0,,,,,557501005,5,18.5555553436279
5,53,275,2,10,2,,2,0,,,,,557501005,5,18.5555553436279
5,53,275,2,10,2,,5,0,,,,,557501005,5,18.5555553436279
5,53,275,2,10,2,,6,0,,,,,557501005,5,18.5555553436279
5,53,275,2,11,2,,1,0,,,,,557501105,5,18.5555553436279
5,53,275,2,11,2,,5,0,,,,,557501105,5,18.5555553436279
5,53,275,2,11,2,,2,0,,,,,557501105,5,18.5555553436279
5,53,275,2,11,2,,7,0,,,,,557501105,5,18.5555553436279
5,53,275,2,11,2,,6,0,,,,,557501105,5,18.5555553436279
5,53,275,2,11,2,,3,0,,,,,557501105,5,18.5555553436279
5,53,275,2,12,2,,5,0,,,,,557501205,5,18.5555553436279
5,53,275,2,12,2,,2,0,,,,,557501205,5,18.5555553436279
5,53,275,2,12,2,,7,0,,,,,557501205,5,18.5555553436279
5,53,275,2,12,2,,6,0,,,,,557501205,5,18.5555553436279
5,53,275,2,12,2,,3,0,,,,,557501205,5,18.5555553436279
5,53,275,2,12,2,,1,0,,,,,557501205,5,18.5555553436279
5,53,275,2,13,2,,2,0,,,,,557501305,5,18.5555553436279
5,53,275,2,13,2,,1,0,,,,,557501305,5,18.5555553436279
5,53,275,2,13,2,,4,0,,,,,557501305,5,18.5555553436279
5,53,275,2,13,2,,3,0,,,,,557501305,5,18.5555553436279
5,53,275,2,13,2,,7,0,,,,,557501305,5,18.5555553436279
5,53,275,2,13,2,,5,0,,,,,557501305,5,18.5555553436279
5,53,275,2,14,2,,7,0,,,,,557501405,5,18.5555553436279
5,53,275,2,14,2,,6,0,,,,,557501405,5,18.5555553436279
5,53,275,2,14,2,,1,0,,,,,557501405,5,18.5555553436279
5,53,275,2,14,2,,3,0,,,,,557501405,5,18.5555553436279
5,53,275,2,14,2,,4,0,,,,,557501405,5,18.5555553436279
5,53,275,2,14,2,,5,0,,,,,557501405,5,18.5555553436279
5,53,275,2,15,2,,5,0,,,,,557501505,5,18.5555553436279
5,53,275,2,15,2,,6,0,,,,,557501505,5,18.5555553436279
5,53,275,2,15,2,,2,0,,,,,557501505,5,18.5555553436279
5,53,275,2,15,2,,7,0,,,,,557501505,5,18.5555553436279
5,53,275,2,15,2,,1,0,,,,,557501505,5,18.5555553436279
5,53,275,2,15,2,,3,0,,,,,557501505,5,18.5555553436279
5,53,275,2,16,2,,2,0,,,,,557501605,5,18.5555553436279
5,53,275,2,16,2,,6,0,,,,,557501605,5,18.5555553436279
5,53,275,2,16,2,,3,0,,,,,557501605,5,18.5555553436279
5,53,275,2,16,2,,7,0,,,,,557501605,5,18.5555553436279
5,53,275,2,16,2,,1,0,,,,,557501605,5,18.5555553436279
5,53,275,2,16,2,,4,0,,,,,557501605,5,18.5555553436279
5,53,275,2,17,2,,6,0,,,,,557501705,5,18.5555553436279
5,53,275,2,17,2,,1,0,,,,,557501705,5,18.5555553436279
5,53,275,2,17,2,,7,0,,,,,557501705,5,18.5555553436279
5,53,275,2,17,2,,2,0,,,,,557501705,5,18.5555553436279
5,53,275,2,17,2,,3,0,,,,,557501705,5,18.5555553436279
5,53,275,2,17,2,,4,0,,,,,557501705,5,18.5555553436279
5,53,275,2,18,2,,5,0,,,,,557501805,5,18.5555553436279
5,53,275,2,18,2,,3,0,,,,,557501805,5,18.5555553436279
5,53,275,2,18,2,,2,0,,,,,557501805,5,18.5555553436279
5,53,275,2,18,2,,4,0,,,,,557501805,5,18.5555553436279
5,53,275,2,18,2,,6,0,,,,,557501805,5,18.5555553436279
5,53,275,2,18,2,,1,0,,,,,557501805,5,18.5555553436279
5,53,276,2,1,2,,4,0,,,,,557600105,5,18.5555553436279
5,53,276,2,1,2,,1,0,,,,,557600105,5,18.5555553436279
5,53,276,2,1,2,,5,0,,,,,557600105,5,18.5555553436279
5,53,276,2,1,2,,2,0,,,,,557600105,5,18.5555553436279
5,53,276,2,1,2,,3,0,,,,,557600105,5,18.5555553436279
5,53,276,2,1,2,,7,0,,,,,557600105,5,18.5555553436279
5,53,276,2,2,2,,2,0,,,,,557600205,5,18.5555553436279
5,53,276,2,2,2,,7,0,,,,,557600205,5,18.5555553436279
5,53,276,2,2,2,,3,0,,,,,557600205,5,18.5555553436279
5,53,276,2,2,2,,6,0,,,,,557600205,5,18.5555553436279
5,53,276,2,2,2,,4,0,,,,,557600205,5,18.5555553436279
5,53,276,2,2,2,,5,0,,,,,557600205,5,18.5555553436279
5,53,276,2,3,2,,2,0,,,,,557600305,5,18.5555553436279
5,53,276,2,3,2,,4,0,,,,,557600305,5,18.5555553436279
5,53,276,2,3,2,,1,0,,,,,557600305,5,18.5555553436279
5,53,276,2,3,2,,7,0,,,,,557600305,5,18.5555553436279
5,53,276,2,3,2,,6,0,,,,,557600305,5,18.5555553436279
5,53,276,2,3,2,,3,0,,,,,557600305,5,18.5555553436279
5,53,276,2,4,2,,5,0,,,,,557600405,5,18.5555553436279
5,53,276,2,4,2,,1,0,,,,,557600405,5,18.5555553436279
5,53,276,2,4,2,,3,0,,,,,557600405,5,18.5555553436279
5,53,276,2,4,2,,4,0,,,,,557600405,5,18.5555553436279
5,53,276,2,4,2,,2,0,,,,,557600405,5,18.5555553436279
5,53,276,2,4,2,,7,0,,,,,557600405,5,18.5555553436279
5,53,276,2,5,2,,7,0,,,,,557600505,5,18.5555553436279
5,53,276,2,5,2,,6,0,,,,,557600505,5,18.5555553436279
5,53,276,2,5,2,,1,0,,,,,557600505,5,18.5555553436279
5,53,276,2,5,2,,4,0,,,,,557600505,5,18.5555553436279
5,53,276,2,5,2,,2,0,,,,,557600505,5,18.5555553436279
5,53,276,2,5,2,,3,0,,,,,557600505,5,18.5555553436279
5,53,276,2,6,2,,3,0,,,,,557600605,5,18.5555553436279
5,53,276,2,6,2,,6,0,,,,,557600605,5,18.5555553436279
5,53,276,2,6,2,,1,0,,,,,557600605,5,18.5555553436279
5,53,276,2,6,2,,4,0,,,,,557600605,5,18.5555553436279
5,53,276,2,6,2,,5,0,,,,,557600605,5,18.5555553436279
5,53,276,2,6,2,,2,0,,,,,557600605,5,18.5555553436279
5,53,276,2,7,2,,4,0,,,,,557600705,5,18.5555553436279
5,53,276,2,7,2,,2,0,,,,,557600705,5,18.5555553436279
5,53,276,2,7,2,,3,0,,,,,557600705,5,18.5555553436279
5,53,276,2,7,2,,1,0,,,,,557600705,5,18.5555553436279
5,53,276,2,7,2,,7,0,,,,,557600705,5,18.5555553436279
5,53,276,2,7,2,,6,0,,,,,557600705,5,18.5555553436279
5,53,276,2,8,2,,4,0,,,,,557600805,5,18.5555553436279
5,53,276,2,8,2,,2,0,,,,,557600805,5,18.5555553436279
5,53,276,2,8,2,,5,0,,,,,557600805,5,18.5555553436279
5,53,276,2,8,2,,1,0,,,,,557600805,5,18.5555553436279
5,53,276,2,8,2,,7,0,,,,,557600805,5,18.5555553436279
5,53,276,2,8,2,,3,0,,,,,557600805,5,18.5555553436279
5,53,276,2,9,2,,5,0,,,,,557600905,5,18.5555553436279
5,53,276,2,9,2,,2,0,,,,,557600905,5,18.5555553436279
5,53,276,2,9,2,,1,0,,,,,557600905,5,18.5555553436279
5,53,276,2,9,2,,4,0,,,,,557600905,5,18.5555553436279
5,53,276,2,9,2,,3,0,,,,,557600905,5,18.5555553436279
5,53,276,2,9,2,,7,0,,,,,557600905,5,18.5555553436279
5,53,276,2,10,2,,2,0,,,,,557601005,5,18.5555553436279
5,53,276,2,10,2,,6,0,,,,,557601005,5,18.5555553436279
5,53,276,2,10,2,,7,0,,,,,557601005,5,18.5555553436279
5,53,276,2,10,2,,5,0,,,,,557601005,5,18.5555553436279
5,53,276,2,10,2,,3,0,,,,,557601005,5,18.5555553436279
5,53,276,2,10,2,,1,0,,,,,557601005,5,18.5555553436279
5,53,276,2,11,2,,6,0,,,,,557601105,5,18.5555553436279
5,53,276,2,11,2,,1,0,,,,,557601105,5,18.5555553436279
5,53,276,2,11,2,,2,0,,,,,557601105,5,18.5555553436279
5,53,276,2,11,2,,7,0,,,,,557601105,5,18.5555553436279
5,53,276,2,11,2,,4,0,,,,,557601105,5,18.5555553436279
5,53,276,2,11,2,,3,0,,,,,557601105,5,18.5555553436279
5,53,276,2,12,2,,3,0,,,,,557601205,5,18.5555553436279
5,53,276,2,12,2,,5,0,,,,,557601205,5,18.5555553436279
5,53,276,2,12,2,,2,0,,,,,557601205,5,18.5555553436279
5,53,276,2,12,2,,4,0,,,,,557601205,5,18.5555553436279
5,53,276,2,12,2,,1,0,,,,,557601205,5,18.5555553436279
5,53,276,2,12,2,,7,0,,,,,557601205,5,18.5555553436279
5,53,276,2,13,2,,3,0,,,,,557601305,5,18.5555553436279
5,53,276,2,13,2,,4,0,,,,,557601305,5,18.5555553436279
5,53,276,2,13,2,,6,0,,,,,557601305,5,18.5555553436279
5,53,276,2,13,2,,7,0,,,,,557601305,5,18.5555553436279
5,53,276,2,13,2,,1,0,,,,,557601305,5,18.5555553436279
5,53,276,2,13,2,,2,0,,,,,557601305,5,18.5555553436279
5,53,276,2,14,2,,6,0,,,,,557601405,5,18.5555553436279
5,53,276,2,14,2,,3,0,,,,,557601405,5,18.5555553436279
5,53,276,2,14,2,,2,1,2,30,2000,80,557601405,5,18.5555553436279
