"Cluster","CO_ID","CI01","CI02","CI06","CI07","CI08","CO_F01","CO_F01_YON","CO_F02","CO_F02B","CO_F02_OTHER","CO_F03","CO_F04","CO_F05","CO_F06","Basicweight"
249,221,5,2,1,1,1,5,1,1,,,620,1,500,600,8.0922816
249,221,5,2,1,1,1,9,0,,,,,,,,8.0922816
249,221,5,2,1,1,1,13,0,,,,,,,,8.0922816
249,221,5,2,1,1,1,10,0,,,,,,,,8.0922816
249,221,5,2,1,1,1,2,0,,,,,,,,8.0922816
249,221,5,2,1,1,1,1,1,1,,,1666,1,1300,1333,8.0922816
250,222,5,2,2,1,1,4,0,,,,,,,,61.0949142857143
250,222,5,2,2,1,1,13,0,,,,,,,,61.0949142857143
250,222,5,2,2,1,1,12,0,,,,,,,,61.0949142857143
250,222,5,2,2,1,1,8,0,,,,,,,,61.0949142857143
250,222,5,2,2,1,1,3,1,4,,,888,0,,,61.0949142857143
250,222,5,2,2,1,1,9,0,,,,,,,,61.0949142857143
250,222,5,2,2,1,1,7,0,,,,,,,,61.0949142857143
250,222,5,2,2,1,1,11,0,,,,,,,,61.0949142857143
250,222,5,2,2,1,1,1,0,,,,,,,,61.0949142857143
250,222,5,2,2,1,1,5,1,5,6,,700,1,600,650,61.0949142857143
250,222,5,2,2,1,1,6,0,,,,,,,,61.0949142857143
250,222,5,2,2,1,1,2,0,,,,,,,,61.0949142857143
250,222,5,2,2,1,1,10,0,,,,,,,,61.0949142857143
251,223,5,2,1,1,1,6,1,1,,,250,1,200,220,8.45871833333333
251,223,5,2,1,1,1,8,0,,,,,,,,8.45871833333333
251,223,5,2,1,1,1,10,0,,,,,,,,8.45871833333333
251,223,5,2,1,1,1,13,0,,,,,,,,8.45871833333333
251,223,5,2,1,1,1,2,0,,,,,,,,8.45871833333333
251,223,5,2,1,1,1,5,1,5,6,,600,1,550,600,8.45871833333333
251,223,5,2,1,1,1,12,1,5,888,,0,0,,,8.45871833333333
251,223,5,2,1,1,1,11,0,,,,,,,,8.45871833333333
251,223,5,2,1,1,1,3,1,4,,,888,0,,,8.45871833333333
251,223,5,2,1,1,1,1,1,1,,,1350,1,1000,1250,8.45871833333333
251,223,5,2,1,1,1,9,0,,,,,,,,8.45871833333333
251,223,5,2,1,1,1,4,1,3,,,250,0,,,8.45871833333333
251,223,5,2,1,1,1,7,0,,,,,,,,8.45871833333333
252,224,5,2,1,1,1,2,0,,,,,,,,8.83617364864865
252,224,5,2,1,1,1,12,1,5,888,,0,0,,,8.83617364864865
252,224,5,2,1,1,1,6,1,1,,,350,1,300,320,8.83617364864865
252,224,5,2,1,1,1,9,0,,,,,,,,8.83617364864865
252,224,5,2,1,1,1,1,1,1,,,1350,1,1250,1450,8.83617364864865
252,224,5,2,1,1,1,5,1,5,7,,900,1,800,850,8.83617364864865
252,224,5,2,1,1,1,4,1,3,,,212,0,,,8.83617364864865
252,224,5,2,1,1,1,11,0,,,,,,,,8.83617364864865
252,224,5,2,1,1,1,10,0,,,,,,,,8.83617364864865
252,224,5,2,1,1,1,7,1,2,,,1600,0,,,8.83617364864865
252,224,5,2,1,1,1,13,0,,,,,,,,8.83617364864865
252,224,5,2,1,1,1,3,1,4,,,888,0,,,8.83617364864865
252,224,5,2,1,1,1,8,1,2,,,1550,1,1060,1400,8.83617364864865
255,225,5,3,2,1,1,10,0,,,,,,,,5.61932387096774
255,225,5,3,2,1,1,4,0,,,,,,,,5.61932387096774
255,225,5,3,2,1,1,5,1,5,5,,700,1,580,650,5.61932387096774
255,225,5,3,2,1,1,2,0,,,,,,,,5.61932387096774
255,225,5,3,2,1,1,12,0,,,,,,,,5.61932387096774
255,225,5,3,2,1,1,11,0,,,,,,,,5.61932387096774
255,225,5,3,2,1,1,9,0,,,,,,,,5.61932387096774
255,225,5,3,2,1,1,8,0,,,,,,,,5.61932387096774
255,225,5,3,2,1,1,13,0,,,,,,,,5.61932387096774
255,225,5,3,2,1,1,3,1,4,,,888,0,,,5.61932387096774
255,225,5,3,2,1,1,6,1,8,32,,9500,1,8500,9500,5.61932387096774
255,225,5,3,2,1,1,7,0,,,,,,,,5.61932387096774
255,225,5,3,2,1,1,1,0,,,,,,,,5.61932387096774
256,226,5,3,2,1,1,6,1,8,30,,9000,1,8000,8500,6.850405
256,226,5,3,2,1,1,2,0,,,,,,,,6.850405
256,226,5,3,2,1,1,11,0,,,,,,,,6.850405
256,226,5,3,2,1,1,10,0,,,,,,,,6.850405
256,226,5,3,2,1,1,5,1,5,6,,600,1,500,600,6.850405
256,226,5,3,2,1,1,3,1,4,,,888,0,,,6.850405
256,226,5,3,2,1,1,7,0,,,,,,,,6.850405
256,226,5,3,2,1,1,12,0,,,,,,,,6.850405
256,226,5,3,2,1,1,8,0,,,,,,,,6.850405
256,226,5,3,2,1,1,13,0,,,,,,,,6.850405
256,226,5,3,2,1,1,9,0,,,,,,,,6.850405
256,226,5,3,2,1,1,1,1,1,,,1250,1,1100,1200,6.850405
256,226,5,3,2,1,1,4,0,,,,,,,,6.850405
257,227,5,3,2,1,3,8,0,,,,,,,,10.336208
257,227,5,3,2,1,3,6,1,8,31,,10000,1,9000,9500,10.336208
257,227,5,3,2,1,3,3,1,4,,,888,0,,,10.336208
257,227,5,3,2,1,3,1,1,1,,,1300,1,1100,1250,10.336208
257,227,5,3,2,1,3,13,0,,,,,,,,10.336208
257,227,5,3,2,1,3,10,0,,,,,,,,10.336208
257,227,5,3,2,1,3,5,1,1,,,800,1,700,780,10.336208
257,227,5,3,2,1,3,9,0,,,,,,,,10.336208
257,227,5,3,2,1,3,4,0,,,,,,,,10.336208
257,227,5,3,2,1,3,2,0,,,,,,,,10.336208
257,227,5,3,2,1,3,7,0,,,,,,,,10.336208
257,227,5,3,2,1,3,12,0,,,,,,,,10.336208
257,227,5,3,2,1,3,11,0,,,,,,,,10.336208
258,228,5,3,2,1,1,8,0,,,,,,,,137.657460869565
258,228,5,3,2,1,1,5,1,555,0,1,0,0,,,137.657460869565
258,228,5,3,2,1,1,12,1,555,5,1,20,1,3000,3200,137.657460869565
258,228,5,3,2,1,1,3,1,4,,,888,0,,,137.657460869565
258,228,5,3,2,1,1,9,0,,,,,,,,137.657460869565
258,228,5,3,2,1,1,7,0,,,,,,,,137.657460869565
258,228,5,3,2,1,1,6,0,,,,,,,,137.657460869565
258,228,5,3,2,1,1,1,0,,,,,,,,137.657460869565
258,228,5,3,2,1,1,11,0,,,,,,,,137.657460869565
258,228,5,3,2,1,1,13,0,,,,,,,,137.657460869565
258,228,5,3,2,1,1,2,0,,,,,,,,137.657460869565
258,228,5,3,2,1,1,4,0,,,,,,,,137.657460869565
258,228,5,3,2,1,1,10,0,,,,,,,,137.657460869565
259,229,5,3,2,1,2,7,0,,,,,,,,8.26972446043165
259,229,5,3,2,1,2,2,0,,,,,,,,8.26972446043165
259,229,5,3,2,1,2,13,0,,,,,,,,8.26972446043165
259,229,5,3,2,1,2,3,1,4,,,888,0,,,8.26972446043165
259,229,5,3,2,1,2,6,1,8,30,,10000,1,9000,9500,8.26972446043165
259,229,5,3,2,1,2,1,0,,,,,,,,8.26972446043165
259,229,5,3,2,1,2,8,0,,,,,,,,8.26972446043165
259,229,5,3,2,1,2,10,0,,,,,,,,8.26972446043165
259,229,5,3,2,1,2,4,0,,,,,,,,8.26972446043165
259,229,5,3,2,1,2,5,1,5,8,,900,1,770,850,8.26972446043165
259,229,5,3,2,1,2,9,0,,,,,,,,8.26972446043165
259,229,5,3,2,1,2,12,1,555,10,18,400,0,,,8.26972446043165
259,229,5,3,2,1,2,11,0,,,,,,,,8.26972446043165
260,230,5,3,2,1,1,10,0,,,,,,,,5.48211779359431
260,230,5,3,2,1,1,12,1,555,3,3,500,1,500,2000,5.48211779359431
260,230,5,3,2,1,1,9,0,,,,,,,,5.48211779359431
260,230,5,3,2,1,1,8,0,,,,,,,,5.48211779359431
260,230,5,3,2,1,1,7,0,,,,,,,,5.48211779359431
260,230,5,3,2,1,1,4,0,,,,,,,,5.48211779359431
260,230,5,3,2,1,1,2,0,,,,,,,,5.48211779359431
260,230,5,3,2,1,1,5,1,5,6,,700,1,600,650,5.48211779359431
260,230,5,3,2,1,1,13,0,,,,,,,,5.48211779359431
260,230,5,3,2,1,1,1,0,,,,,,,,5.48211779359431
260,230,5,3,2,1,1,6,0,,,,,,,,5.48211779359431
260,230,5,3,2,1,1,3,1,4,,,888,0,,,5.48211779359431
260,230,5,3,2,1,1,11,0,,,,,,,,5.48211779359431
261,231,5,3,2,1,2,7,0,,,,,,,,1.95926893617021
261,231,5,3,2,1,2,5,1,5,7,,900,1,770,850,1.95926893617021
261,231,5,3,2,1,2,3,1,4,,,888,0,,,1.95926893617021
261,231,5,3,2,1,2,6,1,8,35,,10000,1,8000,9000,1.95926893617021
261,231,5,3,2,1,2,8,0,,,,,,,,1.95926893617021
261,231,5,3,2,1,2,9,0,,,,,,,,1.95926893617021
261,231,5,3,2,1,2,13,0,,,,,,,,1.95926893617021
261,231,5,3,2,1,2,11,0,,,,,,,,1.95926893617021
261,231,5,3,2,1,2,10,0,,,,,,,,1.95926893617021
261,231,5,3,2,1,2,12,1,555,5,18,1000,0,,,1.95926893617021
261,231,5,3,2,1,2,2,0,,,,,,,,1.95926893617021
261,231,5,3,2,1,2,1,1,1,,,1250,1,1100,1300,1.95926893617021
261,231,5,3,2,1,2,4,0,,,,,,,,1.95926893617021
262,232,5,3,2,1,1,4,0,,,,,,,,7.84644511904762
262,232,5,3,2,1,1,5,1,5,6,,800,0,,,7.84644511904762
262,232,5,3,2,1,1,7,0,,,,,,,,7.84644511904762
262,232,5,3,2,1,1,2,0,,,,,,,,7.84644511904762
262,232,5,3,2,1,1,8,0,,,,,,,,7.84644511904762
262,232,5,3,2,1,1,1,0,,,,,,,,7.84644511904762
262,232,5,3,2,1,1,13,0,,,,,,,,7.84644511904762
262,232,5,3,2,1,1,6,0,,,,,,,,7.84644511904762
262,232,5,3,2,1,1,9,0,,,,,,,,7.84644511904762
262,232,5,3,2,1,1,3,1,4,,,888,0,,,7.84644511904762
262,232,5,3,2,1,1,12,0,,,,,,,,7.84644511904762
262,232,5,3,2,1,1,10,0,,,,,,,,7.84644511904762
262,232,5,3,2,1,1,11,0,,,,,,,,7.84644511904762
263,233,5,3,2,1,1,9,0,,,,,,,,13.49487
263,233,5,3,2,1,1,2,0,,,,,,,,13.49487
263,233,5,3,2,1,1,3,1,4,,,888,0,,,13.49487
263,233,5,3,2,1,1,4,0,,,,,,,,13.49487
263,233,5,3,2,1,1,7,0,,,,,,,,13.49487
263,233,5,3,2,1,1,1,0,,,,,,,,13.49487
263,233,5,3,2,1,1,13,0,,,,,,,,13.49487
263,233,5,3,2,1,1,11,0,,,,,,,,13.49487
263,233,5,3,2,1,1,12,0,,,,,,,,13.49487
263,233,5,3,2,1,1,8,0,,,,,,,,13.49487
263,233,5,3,2,1,1,6,0,,,,,,,,13.49487
263,233,5,3,2,1,1,5,1,555,0,18,0,0,,,13.49487
263,233,5,3,2,1,1,10,0,,,,,,,,13.49487
264,234,5,3,1,1,3,12,0,,,,,,,,12.3318692307692
264,234,5,3,1,1,3,8,0,,,,,,,,12.3318692307692
264,234,5,3,1,1,3,2,0,,,,,,,,12.3318692307692
264,234,5,3,1,1,3,9,0,,,,,,,,12.3318692307692
264,234,5,3,1,1,3,4,0,,,,,,,,12.3318692307692
264,234,5,3,1,1,3,3,1,4,,,888,0,,,12.3318692307692
264,234,5,3,1,1,3,7,0,,,,,,,,12.3318692307692
264,234,5,3,1,1,3,5,1,5,8,,800,1,700,780,12.3318692307692
264,234,5,3,1,1,3,13,0,,,,,,,,12.3318692307692
264,234,5,3,1,1,3,11,0,,,,,,,,12.3318692307692
264,234,5,3,1,1,3,10,0,,,,,,,,12.3318692307692
264,234,5,3,1,1,3,1,1,1,,,1200,1,1000,1200,12.3318692307692
264,234,5,3,1,1,3,6,1,8,888,,10000,1,8000,8500,12.3318692307692
265,235,5,3,2,1,2,8,0,,,,,,,,90.9270416666667
265,235,5,3,2,1,2,7,0,,,,,,,,90.9270416666667
265,235,5,3,2,1,2,11,0,,,,,,,,90.9270416666667
265,235,5,3,2,1,2,3,1,4,,,888,0,,,90.9270416666667
265,235,5,3,2,1,2,10,0,,,,,,,,90.9270416666667
265,235,5,3,2,1,2,4,0,,,,,,,,90.9270416666667
265,235,5,3,2,1,2,5,1,5,5,,500,1,450,480,90.9270416666667
265,235,5,3,2,1,2,9,0,,,,,,,,90.9270416666667
265,235,5,3,2,1,2,1,1,1,,,1300,1,1275,1450,90.9270416666667
265,235,5,3,2,1,2,13,0,,,,,,,,90.9270416666667
265,235,5,3,2,1,2,2,0,,,,,,,,90.9270416666667
265,235,5,3,2,1,2,12,1,555,15,18,1000,0,,,90.9270416666667
265,235,5,3,2,1,2,6,1,8,35,,11000,1,10000,11000,90.9270416666667
266,236,5,3,2,1,1,8,0,,,,,,,,115.230054545455
266,236,5,3,2,1,1,9,0,,,,,,,,115.230054545455
266,236,5,3,2,1,1,11,0,,,,,,,,115.230054545455
266,236,5,3,2,1,1,12,1,555,15,9,0,0,,,115.230054545455
266,236,5,3,2,1,1,2,0,,,,,,,,115.230054545455
266,236,5,3,2,1,1,4,0,,,,,,,,115.230054545455
266,236,5,3,2,1,1,1,0,,,,,,,,115.230054545455
266,236,5,3,2,1,1,3,1,4,,,888,0,,,115.230054545455
266,236,5,3,2,1,1,10,0,,,,,,,,115.230054545455
266,236,5,3,2,1,1,13,0,,,,,,,,115.230054545455
266,236,5,3,2,1,1,6,1,8,35,,9500,1,8500,9500,115.230054545455
266,236,5,3,2,1,1,7,0,,,,,,,,115.230054545455
266,236,5,3,2,1,1,5,1,5,7,,800,1,700,800,115.230054545455
267,237,5,3,1,1,1,2,0,,,,,,,,31.9791152777778
267,237,5,3,1,1,1,4,0,,,,,,,,31.9791152777778
267,237,5,3,1,1,1,7,0,,,,,,,,31.9791152777778
267,237,5,3,1,1,1,9,0,,,,,,,,31.9791152777778
267,237,5,3,1,1,1,6,1,8,888,,9500,1,8500,9500,31.9791152777778
267,237,5,3,1,1,1,13,0,,,,,,,,31.9791152777778
267,237,5,3,1,1,1,8,0,,,,,,,,31.9791152777778
267,237,5,3,1,1,1,3,1,4,,,888,0,,,31.9791152777778
267,237,5,3,1,1,1,5,1,5,8,,1000,1,900,920,31.9791152777778
267,237,5,3,1,1,1,12,0,,,,,,,,31.9791152777778
267,237,5,3,1,1,1,10,0,,,,,,,,31.9791152777778
267,237,5,3,1,1,1,11,0,,,,,,,,31.9791152777778
267,237,5,3,1,1,1,1,1,1,,,1250,1,1000,1200,31.9791152777778
268,238,5,3,1,1,2,9,0,,,,,,,,6.19307276595745
268,238,5,3,1,1,2,7,0,,,,,,,,6.19307276595745
268,238,5,3,1,1,2,5,1,5,8,,1000,0,,,6.19307276595745
268,238,5,3,1,1,2,4,0,,,,,,,,6.19307276595745
268,238,5,3,1,1,2,13,0,,,,,,,,6.19307276595745
268,238,5,3,1,1,2,2,0,,,,,,,,6.19307276595745
268,238,5,3,1,1,2,8,0,,,,,,,,6.19307276595745
268,238,5,3,1,1,2,6,1,8,888,,9000,1,8000,9000,6.19307276595745
268,238,5,3,1,1,2,11,0,,,,,,,,6.19307276595745
268,238,5,3,1,1,2,10,0,,,,,,,,6.19307276595745
268,238,5,3,1,1,2,1,1,1,,,1666,1,1500,1600,6.19307276595745
268,238,5,3,1,1,2,12,0,,,,,,,,6.19307276595745
268,238,5,3,1,1,2,3,1,4,,,888,0,,,6.19307276595745
269,239,5,3,2,1,1,1,0,,,,,,,,7.10105867403315
269,239,5,3,2,1,1,12,0,,,,,,,,7.10105867403315
269,239,5,3,2,1,1,2,0,,,,,,,,7.10105867403315
269,239,5,3,2,1,1,5,1,5,8,,800,1,720,800,7.10105867403315
269,239,5,3,2,1,1,3,1,4,,,888,0,,,7.10105867403315
269,239,5,3,2,1,1,10,0,,,,,,,,7.10105867403315
269,239,5,3,2,1,1,8,0,,,,,,,,7.10105867403315
269,239,5,3,2,1,1,13,0,,,,,,,,7.10105867403315
269,239,5,3,2,1,1,4,0,,,,,,,,7.10105867403315
269,239,5,3,2,1,1,6,0,,,,,,,,7.10105867403315
269,239,5,3,2,1,1,11,0,,,,,,,,7.10105867403315
269,239,5,3,2,1,1,7,0,,,,,,,,7.10105867403315
269,239,5,3,2,1,1,9,0,,,,,,,,7.10105867403315
270,240,5,3,2,1,2,8,0,,,,,,,,10.5218458333333
270,240,5,3,2,1,2,3,1,4,,,888,0,,,10.5218458333333
270,240,5,3,2,1,2,5,1,5,7,,900,1,780,800,10.5218458333333
270,240,5,3,2,1,2,10,0,,,,,,,,10.5218458333333
270,240,5,3,2,1,2,9,0,,,,,,,,10.5218458333333
270,240,5,3,2,1,2,13,0,,,,,,,,10.5218458333333
270,240,5,3,2,1,2,11,0,,,,,,,,10.5218458333333
270,240,5,3,2,1,2,12,0,,,,,,,,10.5218458333333
270,240,5,3,2,1,2,7,0,,,,,,,,10.5218458333333
270,240,5,3,2,1,2,6,1,8,34,,9500,1,8500,9500,10.5218458333333
270,240,5,3,2,1,2,2,0,,,,,,,,10.5218458333333
270,240,5,3,2,1,2,4,0,,,,,,,,10.5218458333333
270,240,5,3,2,1,2,1,0,,,,,,,,10.5218458333333
271,241,5,3,2,1,1,10,0,,,,,,,,61.146402640264
271,241,5,3,2,1,1,6,1,8,34,,9500,1,8500,9500,61.146402640264
271,241,5,3,2,1,1,12,1,1,,,0,0,,,61.146402640264
271,241,5,3,2,1,1,3,1,4,,,888,0,,,61.146402640264
271,241,5,3,2,1,1,7,0,,,,,,,,61.146402640264
271,241,5,3,2,1,1,5,1,5,8,,1000,1,900,950,61.146402640264
271,241,5,3,2,1,1,8,0,,,,,,,,61.146402640264
271,241,5,3,2,1,1,2,0,,,,,,,,61.146402640264
271,241,5,3,2,1,1,11,0,,,,,,,,61.146402640264
271,241,5,3,2,1,1,4,0,,,,,,,,61.146402640264
271,241,5,3,2,1,1,13,0,,,,,,,,61.146402640264
271,241,5,3,2,1,1,1,1,1,,,1416,1,1250,1400,61.146402640264
271,241,5,3,2,1,1,9,0,,,,,,,,61.146402640264
280,242,5,4,2,1,1,3,1,4,,,888,0,,,83.807
280,242,5,4,2,1,1,11,0,,,,,,,,83.807
280,242,5,4,2,1,1,10,0,,,,,,,,83.807
280,242,5,4,2,1,1,7,0,,,,,,,,83.807
280,242,5,4,2,1,1,4,0,,,,,,,,83.807
280,242,5,4,2,1,1,1,1,1,,,1500,1,1300,1333,83.807
280,242,5,4,2,1,1,8,0,,,,,,,,83.807
280,242,5,4,2,1,1,2,0,,,,,,,,83.807
280,242,5,4,2,1,1,6,1,7,1.5,,300,1,200,250,83.807
280,242,5,4,2,1,1,13,0,,,,,,,,83.807
280,242,5,4,2,1,1,5,1,5,7,,700,1,600,650,83.807
280,242,5,4,2,1,1,9,0,,,,,,,,83.807
280,242,5,4,2,1,1,12,0,,,,,,,,83.807
281,243,5,4,1,1,1,12,0,,,,,,,,9.17697944785276
281,243,5,4,1,1,1,8,0,,,,,,,,9.17697944785276
281,243,5,4,1,1,1,2,0,,,,,,,,9.17697944785276
281,243,5,4,1,1,1,6,1,8,33,,9000,1,8000,9000,9.17697944785276
281,243,5,4,1,1,1,10,0,,,,,,,,9.17697944785276
281,243,5,4,1,1,1,5,1,5,7,,800,1,700,800,9.17697944785276
281,243,5,4,1,1,1,9,0,,,,,,,,9.17697944785276
281,243,5,4,1,1,1,11,0,,,,,,,,9.17697944785276
281,243,5,4,1,1,1,13,0,,,,,,,,9.17697944785276
281,243,5,4,1,1,1,1,1,1,,,1600,1,1500,1550,9.17697944785276
281,243,5,4,1,1,1,3,1,4,,,888,0,,,9.17697944785276
281,243,5,4,1,1,1,7,0,,,,,,,,9.17697944785276
281,243,5,4,1,1,1,4,0,,,,,,,,9.17697944785276
282,244,5,4,1,1,1,13,0,,,,,,,,9.30882887323944
282,244,5,4,1,1,1,7,0,,,,,,,,9.30882887323944
282,244,5,4,1,1,1,6,1,8,34,,10000,1,8000,9000,9.30882887323944
282,244,5,4,1,1,1,12,0,,,,,,,,9.30882887323944
282,244,5,4,1,1,1,8,0,,,,,,,,9.30882887323944
282,244,5,4,1,1,1,5,1,5,5,,640,0,,,9.30882887323944
282,244,5,4,1,1,1,11,0,,,,,,,,9.30882887323944
282,244,5,4,1,1,1,2,0,,,,,,,,9.30882887323944
282,244,5,4,1,1,1,4,0,,,,,,,,9.30882887323944
282,244,5,4,1,1,1,1,1,1,,,1500,1,1250,1300,9.30882887323944
282,244,5,4,1,1,1,3,1,4,,,888,0,,,9.30882887323944
282,244,5,4,1,1,1,10,0,,,,,,,,9.30882887323944
282,244,5,4,1,1,1,9,0,,,,,,,,9.30882887323944
283,245,5,4,1,1,1,8,0,,,,,,,,13.2456640127389
283,245,5,4,1,1,1,3,1,4,,,888,0,,,13.2456640127389
283,245,5,4,1,1,1,7,0,,,,,,,,13.2456640127389
283,245,5,4,1,1,1,4,0,,,,,,,,13.2456640127389
283,245,5,4,1,1,1,12,1,5,888,,0,0,,,13.2456640127389
283,245,5,4,1,1,1,9,0,,,,,,,,13.2456640127389
283,245,5,4,1,1,1,6,1,8,35,,11000,1,8000,8500,13.2456640127389
283,245,5,4,1,1,1,13,0,,,,,,,,13.2456640127389
283,245,5,4,1,1,1,10,0,,,,,,,,13.2456640127389
283,245,5,4,1,1,1,11,0,,,,,,,,13.2456640127389
283,245,5,4,1,1,1,1,1,1,,,1500,1,1250,1333,13.2456640127389
283,245,5,4,1,1,1,5,1,5,8,,900,1,780,850,13.2456640127389
283,245,5,4,1,1,1,2,0,,,,,,,,13.2456640127389
284,246,5,4,2,1,1,6,1,7,1,,250,1,200,220,21.25921875
284,246,5,4,2,1,1,3,1,4,,,888,0,,,21.25921875
284,246,5,4,2,1,1,7,0,,,,,,,,21.25921875
284,246,5,4,2,1,1,12,1,5,888,,0,0,,,21.25921875
284,246,5,4,2,1,1,10,0,,,,,,,,21.25921875
284,246,5,4,2,1,1,2,0,,,,,,,,21.25921875
284,246,5,4,2,1,1,9,0,,,,,,,,21.25921875
284,246,5,4,2,1,1,1,1,1,,,1400,1,1350,1433,21.25921875
284,246,5,4,2,1,1,5,1,5,7,,900,1,780,850,21.25921875
284,246,5,4,2,1,1,4,0,,,,,,,,21.25921875
284,246,5,4,2,1,1,11,0,,,,,,,,21.25921875
284,246,5,4,2,1,1,13,0,,,,,,,,21.25921875
284,246,5,4,2,1,1,8,0,,,,,,,,21.25921875
285,247,5,4,2,1,1,11,0,,,,,,,,79.18262625
285,247,5,4,2,1,1,6,1,7,1.5,,300,1,200,220,79.18262625
285,247,5,4,2,1,1,2,0,,,,,,,,79.18262625
285,247,5,4,2,1,1,9,0,,,,,,,,79.18262625
285,247,5,4,2,1,1,12,1,5,888,,0,0,,,79.18262625
285,247,5,4,2,1,1,13,0,,,,,,,,79.18262625
285,247,5,4,2,1,1,8,0,,,,,,,,79.18262625
285,247,5,4,2,1,1,1,0,,,,,,,,79.18262625
285,247,5,4,2,1,1,5,1,5,7,,700,1,600,650,79.18262625
285,247,5,4,2,1,1,10,0,,,,,,,,79.18262625
285,247,5,4,2,1,1,3,1,4,,,888,0,,,79.18262625
285,247,5,4,2,1,1,7,0,,,,,,,,79.18262625
285,247,5,4,2,1,1,4,0,,,,,,,,79.18262625
286,248,5,4,2,1,1,3,1,4,,,888,0,,,133.014805369128
286,248,5,4,2,1,1,11,0,,,,,,,,133.014805369128
286,248,5,4,2,1,1,9,0,,,,,,,,133.014805369128
286,248,5,4,2,1,1,8,0,,,,,,,,133.014805369128
286,248,5,4,2,1,1,1,0,,,,,,,,133.014805369128
286,248,5,4,2,1,1,10,0,,,,,,,,133.014805369128
286,248,5,4,2,1,1,2,0,,,,,,,,133.014805369128
286,248,5,4,2,1,1,7,0,,,,,,,,133.014805369128
286,248,5,4,2,1,1,12,0,,,,,,,,133.014805369128
286,248,5,4,2,1,1,13,0,,,,,,,,133.014805369128
286,248,5,4,2,1,1,6,1,8,34,,10000,1,9000,9500,133.014805369128
286,248,5,4,2,1,1,4,0,,,,,,,,133.014805369128
286,248,5,4,2,1,1,5,1,5,7,,800,0,,,133.014805369128
287,249,5,5,2,1,1,3,1,4,,,888,0,,,121.134436090226
287,249,5,5,2,1,1,2,0,,,,,,,,121.134436090226
287,249,5,5,2,1,1,5,1,5,7,,900,1,780,850,121.134436090226
287,249,5,5,2,1,1,12,1,5,888,,0,0,,,121.134436090226
287,249,5,5,2,1,1,11,0,,,,,,,,121.134436090226
287,249,5,5,2,1,1,9,0,,,,,,,,121.134436090226
287,249,5,5,2,1,1,1,1,1,,,1500,1,1250,1400,121.134436090226
287,249,5,5,2,1,1,8,0,,,,,,,,121.134436090226
287,249,5,5,2,1,1,10,0,,,,,,,,121.134436090226
287,249,5,5,2,1,1,13,0,,,,,,,,121.134436090226
287,249,5,5,2,1,1,7,0,,,,,,,,121.134436090226
287,249,5,5,2,1,1,6,1,8,35,,9000,1,8000,9000,121.134436090226
287,249,5,5,2,1,1,4,0,,,,,,,,121.134436090226
288,250,5,5,1,1,1,12,1,5,888,,0,0,,,9.34212658227848
288,250,5,5,1,1,1,1,1,1,,,1500,1,1350,1450,9.34212658227848
288,250,5,5,1,1,1,9,0,,,,,,,,9.34212658227848
288,250,5,5,1,1,1,4,0,,,,,,,,9.34212658227848
288,250,5,5,1,1,1,7,0,,,,,,,,9.34212658227848
288,250,5,5,1,1,1,3,1,4,,,888,0,,,9.34212658227848
288,250,5,5,1,1,1,2,0,,,,,,,,9.34212658227848
288,250,5,5,1,1,1,11,0,,,,,,,,9.34212658227848
288,250,5,5,1,1,1,8,0,,,,,,,,9.34212658227848
288,250,5,5,1,1,1,6,1,8,35,,9500,1,8500,9500,9.34212658227848
288,250,5,5,1,1,1,13,0,,,,,,,,9.34212658227848
288,250,5,5,1,1,1,10,0,,,,,,,,9.34212658227848
288,250,5,5,1,1,1,5,1,5,8,,1000,0,,,9.34212658227848
289,251,5,5,2,1,1,12,1,5,888,,0,0,,,160.181593984962
289,251,5,5,2,1,1,9,0,,,,,,,,160.181593984962
289,251,5,5,2,1,1,11,0,,,,,,,,160.181593984962
289,251,5,5,2,1,1,3,1,4,,,888,0,,,160.181593984962
289,251,5,5,2,1,1,10,0,,,,,,,,160.181593984962
289,251,5,5,2,1,1,7,0,,,,,,,,160.181593984962
289,251,5,5,2,1,1,13,0,,,,,,,,160.181593984962
289,251,5,5,2,1,1,6,0,,,,,,,,160.181593984962
289,251,5,5,2,1,1,8,0,,,,,,,,160.181593984962
289,251,5,5,2,1,1,4,0,,,,,,,,160.181593984962
289,251,5,5,2,1,1,1,0,,,,,,,,160.181593984962
289,251,5,5,2,1,1,2,0,,,,,,,,160.181593984962
289,251,5,5,2,1,1,5,1,5,7,,700,0,,,160.181593984962
290,252,5,5,2,1,1,2,0,,,,,,,,6.41137191489362
290,252,5,5,2,1,1,9,0,,,,,,,,6.41137191489362
290,252,5,5,2,1,1,10,0,,,,,,,,6.41137191489362
290,252,5,5,2,1,1,6,1,8,35,,8000,0,,,6.41137191489362
290,252,5,5,2,1,1,8,0,,,,,,,,6.41137191489362
290,252,5,5,2,1,1,5,1,5,7,,800,1,740,800,6.41137191489362
290,252,5,5,2,1,1,1,1,1,,,1500,1,1350,1450,6.41137191489362
290,252,5,5,2,1,1,12,1,5,888,,0,0,,,6.41137191489362
290,252,5,5,2,1,1,3,1,4,,,888,0,,,6.41137191489362
290,252,5,5,2,1,1,4,0,,,,,,,,6.41137191489362
290,252,5,5,2,1,1,11,0,,,,,,,,6.41137191489362
290,252,5,5,2,1,1,7,0,,,,,,,,6.41137191489362
