"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","M01_01","M01_02","M01_03","M01_04","M01_05","M01_06","M01_07","M01_08","M01_09","M01_10","M01_11","M01_12","M01_OTHER","M02_01","M02_02","M02_03","M02_04","M02_OTHER","M03","M04","M04_OTHER","N01","N02","N11_01","N11_02","N11_03","N11_04","N11_05","N11_06","N11_07","N11_08","N11_09","N11_10","N11_11","N11_13","N11_14","N11_15","N11_16","N11_17","N11_18","N11_20","N11_21","N11_22","N11_23","N11_24","N11_26","N11_27","N11_28","N11_29","N11_30","N11_31","N11_32","N11_33","N11_34","N11_35","N11_37","hhid","camp","ref_weight"
3,31,136,2,12,3,55.98943,,1,1,,,,1,,,,,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323601203,,
3,31,136,2,13,3,55.98943,,1,1,,,,,,,,,," ",1,,,,,,2," ","02",3," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323601303,,
3,31,136,2,14,3,55.98943,1,,1,,,,,,,,1,," ",1,,1,,,4,2," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323601403,,
3,31,136,2,15,3,55.98943,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323601503,,
3,31,136,2,17,3,55.98943,,1,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",323601703,,
3,31,136,2,18,3,55.98943,,,1,,,,,,,,1,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",323601803,,
3,31,136,2,19,3,55.98943,,1,,,,,,,,,1,," ",1,,,,,,2," ","02",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323601903,,
3,31,137,1,1,1,185.2749,1,,,,,1,1,,,,,," ",1,,,,,1,1," ","02",1," "," ","0102"," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," ","02","01"," "," "," ",323700103,,
3,31,137,1,2,1,185.2749,1,,1,,,,,,,,1,," ",1,,,,,2,2," ","01",1," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323700203,,
3,31,137,1,3,1,185.2749,,1,,,,,,,,,,," ",,,,555,21,1,2," ","02",1," "," ","0102"," "," "," ","02"," "," ","01","01","01"," ","01"," "," "," "," "," "," "," ","01"," ","01","0102"," "," "," ","01"," "," "," "," ",323700303,,
3,31,137,1,4,1,185.2749,1,,1,1,,,,,,,,," ",1,,,,,1,2," ","01",2," "," ","01"," "," "," ","01"," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," ","01"," "," ","01"," "," "," "," "," "," "," ",323700403,,
3,31,137,1,5,1,185.2749,1,,1,1,,,,,,,,," ",1,,,,,1,2," ","01",1," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," "," ",323700503,,
3,31,137,1,6,1,185.2749,1,,1,1,,,,,,,,," ",1,,,,,1,2," ","02",2," "," ","0102"," "," "," ","0102"," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," ","01","0102"," "," "," "," "," "," "," ",323700603,,
3,31,137,1,7,1,185.2749,1,,,1,,,,,,,,," ",1,,,,,2,2," ","01",2,"0102"," "," "," "," ","01"," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," ","01"," "," "," "," ",323700703,,
3,31,137,1,8,1,185.2749,1,,,,,,,,,,,," ",1,,,,,2,2," ","02",2," "," ","0102"," "," "," ","0102"," "," ","02"," ","02"," ","02"," "," "," "," "," "," "," "," ","0102","02","0102","0102"," "," ","01","01"," "," "," ",323700803,,
3,31,137,1,9,1,185.2749,,,1,,,,,,,,,," ",,,,555,17,2,2," ","01",2,"0102"," "," "," "," ","01"," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," "," "," "," "," ",323700903,,
3,31,137,1,10,1,185.2749,1,,,1,,1,,,,,,," ",1,,,,,1,2," ","02",3," "," "," ","0102"," "," ","01"," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," ","0102","0102"," ","01"," "," "," "," "," ",323701003,,
3,31,137,1,11,1,185.2749,1,,,1,,,,,,,1,," ",1,,,,,2,2," ","01",2," "," ","01"," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," "," "," "," ",323701103,,
3,31,137,1,12,1,185.2749,1,,1,1,,1,,,,,,," ",1,,,,,2,2," ","01",2," ","01","01"," "," "," ","01"," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",323701203,,
3,31,137,1,13,1,185.2749,1,,1,1,,,,,,,,," ",1,,,,,1,2," ","02",2,"0102"," ","0102"," "," ","0102"," "," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," ","0102","0102"," "," "," "," "," "," "," ",323701303,,
3,31,137,1,14,1,185.2749,1,,1,1,,,,,,,,," ",1,,,,,2,2," ","01",1,"01"," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323701403,,
3,31,137,1,15,1,185.2749,,,,1,,,,,,,,," ",,,1,,,1,2," ","02",1,"0102"," ","0102"," "," ","0102"," "," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," ","0102","0102","0102"," "," "," "," "," "," ",323701503,,
3,31,137,1,16,1,185.2749,,1,,,,,,,,,,," ",,,,555,20,2,2," ","02",2," "," ","0102"," "," "," ","0102"," "," ","0102"," ","0102"," "," "," "," "," "," "," "," "," "," ","0102","02","0102"," "," "," ","0102"," "," "," "," ",323701603,,
3,31,137,1,17,1,185.2749,1,,1,,,,,,,,,," ",1,,,,,1,2," ","01",2," ","01","01"," "," "," "," ","01"," "," "," ","01"," "," "," "," "," "," "," "," "," "," ","01","01","01","01"," "," "," "," "," "," "," ",323701703,,
3,31,137,1,18,1,185.2749,1,,1,1,,,,,,,,," ",1,,,,,2,2," ","02",3,"0102"," ","0102"," "," "," ","02"," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," ","01","02"," "," "," "," "," "," "," ",323701803,,
3,31,138,2,1,3,67.64816,,,,,,,1,,,,,," ",1,,,,,,1," ","02",3," "," "," "," ","02","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",323800103,,
3,31,138,2,2,3,67.64816,,,1,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323800203,,
3,31,138,2,3,3,67.64816,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323800303,,
3,31,138,2,4,3,67.64816,,,,,,,,,,,1,," ",1,,,,,,1," ","02",1," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","03"," "," "," "," "," "," "," ",323800403,,
3,31,138,2,5,3,67.64816,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",2," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323800503,,
3,31,138,2,6,3,67.64816,,1,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323800603,,
3,31,138,2,7,3,67.64816,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",323800703,,
3,31,138,2,9,3,67.64816,1,,,,,,,,,,,," ",1,,,,,4,1," ","02",1," "," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",323800903,,
3,31,138,2,10,3,67.64816,,1,,,,,,,,,1,," ",1,,,,,2,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",323801003,,
3,31,138,2,11,3,67.64816,,1,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",323801103,,
3,31,138,2,12,3,67.64816,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323801203,,
3,31,138,2,13,3,67.64816,,1,1,,,,,,,,1,," ",1,,,,,,2," ","02",3," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323801303,,
3,31,138,2,14,3,67.64816,,1,1,,,,,,,,,," ",1,,,,,,3," ","02",1," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",323801403,,
3,31,138,2,15,3,67.64816,,,1,,,,,,,,1,," ",1,,,,,,1," ","02",1," "," "," "," ","0102","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323801503,,
3,31,138,2,16,3,67.64816,1,,,,,,,,,,,," ",1,,,,,3,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323801603,,
3,31,138,2,17,3,67.64816,1,,1,,,,,,,,,," ",1,,,,,1,1," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",323801703,,
3,31,138,2,18,3,67.64816,1,,1,,,,,,,,,," ",1,,,,,4,3," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",323801803,,
3,31,138,2,19,3,67.64816,1,,,,,,,,,,,," ",1,,,,,4,1," ","02",2," "," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",323801903,,
3,31,139,2,1,3,24.5736306818182,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323900103,,
3,31,139,2,2,3,24.5736306818182,,1,1,,,,,,,,1,," ",1,,,,,,2," ","02",1," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",323900203,,
3,31,139,2,3,3,24.5736306818182,,1,1,,,,,,,,1,," ",1,,,,,,2," ","02",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323900303,,
3,31,139,2,4,3,24.5736306818182,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323900403,,
3,31,139,2,5,3,24.5736306818182,1,,1,,,,,,,,1,," ",1,,,,,3,1," ","02",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323900503,,
3,31,139,2,6,3,24.5736306818182,,1,1,,,,,,,,,," ",1,,,,,,4," ","01",1," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323900603,,
3,31,139,2,7,3,24.5736306818182,,1,1,,,,,,,,1,," ",1,,,,,1,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323900703,,
3,31,139,2,8,3,24.5736306818182,,1,1,,,,,,,,1,," ",1,,,,,,3," ","01",1," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323900803,,
3,31,139,2,9,3,24.5736306818182,,1,1,,,,,,,,,," ",1,,,,,4,3," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," "," "," "," "," ",323900903,,
3,31,139,2,10,3,24.5736306818182,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323901003,,
3,31,139,2,11,3,24.5736306818182,1,,,,,,,,,,,," ",1,,,,,5,4," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323901103,,
3,31,139,2,12,3,24.5736306818182,,,1,,,,,,,,1,," ",1,,,,,,4," ","01",1," "," "," "," ","01","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323901203,,
3,31,139,2,13,3,24.5736306818182,,1,1,,,,,,,,1,," ",1,,,,,,3," ","02",1," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323901303,,
3,31,139,2,14,3,288.3306,1,,,,,,1,,,1,,," ",1,,,,,3,3," ","01",1,"0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323901403,,
3,31,139,2,15,3,288.3306,1,,,,,,,,,1,,," ",1,,,,,2,4," ","01",1,"0102"," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",323901503,,
3,31,139,2,16,3,24.5736306818182,,1,1,,,,,,,,1,," ",1,,,,,,3," ","02",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",323901603,,
3,31,139,2,17,3,24.5736306818182,,1,1,,,,1,,,,,," ",1,,,,,,4," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323901703,,
3,31,139,2,18,3,24.5736306818182,,,1,,,,,,,,1,," ",1,,,,,,2," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",323901803,,
3,31,140,2,1,3,84.8561658385093,,1,1,,,,1,,,,,," ",1,,,,,2,2," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",324000103,,
3,31,140,2,2,3,84.8561658385093,,1,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324000203,,
3,31,140,2,3,3,74.1484,1,,,,,,,,,,,," ",1,,,,,2,2," ","01",1," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324000303,,
3,31,140,2,4,3,84.8561658385093,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324000403,,
3,31,140,2,5,3,74.1484,1,,1,,,,,,,,,," ",1,,,,,2,1," ","01",1,"01"," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",324000503,,
3,31,140,2,6,3,74.1484,1,,1,,,,,,,,,," ",1,,,,,2,2," ","02",1,"0102"," ","0102"," ","0102","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324000603,,
3,31,140,2,7,3,84.8561658385093,,1,1,,,,,,,,,," ",1,,,,,,3," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",324000703,,
3,31,140,2,8,3,74.1484,1,,,,,,,,,,,," ",1,,,,,2,2," ","01",1,"01"," ","01"," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324000803,,
3,31,140,2,9,3,74.1484,1,,1,,,,,,,,,," ",1,,,,,1,2," ","02",1,"0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",324000903,,
3,31,140,2,10,3,74.1484,1,,1,,,,,,,,1,," ",1,,,,,1,2," ","02",1," "," ","01"," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324001003,,
3,31,140,2,11,3,74.1484,1,,1,,,,,,,,,," ",1,,,,,1,2," ","02",3,"0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",324001103,,
3,31,140,2,12,3,74.1484,1,,,,,,,,,,,," ",1,,,,,2,2," ","01",1,"01"," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",324001203,,
3,31,140,2,13,3,84.8561658385093,,1,1,,,,,,,,1,," ",1,,,,,,1," ","02",1," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",324001303,,
3,31,140,2,14,3,84.8561658385093,,1,1,,,,,,,,,," ",1,,,,,,4," ","02",3," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",324001403,,
3,31,140,2,15,3,84.8561658385093,,1,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324001503,,
3,31,140,2,16,3,74.1484,1,,1,,,,,,,,,," ",1,,,,,3,1," ","01",2,"01"," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",324001603,,
3,31,140,2,17,3,74.1484,1,,1,,,,,,,,,," ",1,,,,,2,2," ","02",1,"0102"," ","0102"," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",324001703,,
3,31,140,2,18,3,74.1484,1,,1,,,,,,,,1,," ",1,,,,,3,2," ","02",1," "," ","0102"," ","0102"," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",324001803,,
3,31,141,2,1,3,65.05402,,,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," ","0102","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324100103,,
3,31,141,2,2,3,65.05402,,1,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324100203,,
3,31,141,2,3,3,65.05402,,1,1,,,,,,,,,," ",1,,,,,,1," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324100303,,
3,31,141,2,4,3,65.05402,,1,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324100403,,
3,31,141,2,5,3,65.05402,,1,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324100503,,
3,31,141,2,6,3,65.05402,,,1,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," ","0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324100603,,
3,31,141,2,8,3,65.05402,,1,1,,,,,,,,1,," ",1,,,,,3,4," ","02",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",324100803,,
3,31,141,2,9,3,65.05402,,1,1,,,,,,,,1,," ",1,,,,,2,4," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324100903,,
3,31,141,2,10,3,65.05402,,1,,,,,,,,,1,," ",1,,,,,,2," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324101003,,
3,31,141,2,11,3,65.05402,,,,,,,,,,,1,," ",1,,,,,,4," ","01",1," "," "," "," ","01","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324101103,,
3,31,141,2,12,3,65.05402,,1,1,,,,,,,,1,," ",1,,,,,,3," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324101203,,
3,31,141,2,13,3,65.05402,,1,,,,,,,,,,," ",1,,,,,,1," ","02",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",324101303,,
3,31,141,2,14,3,65.05402,,,1,,,,1,1,,,,," ",1,,,,,3,1," ","02",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",324101403,,
3,31,141,2,15,3,65.05402,1,,,1,,,1,,,1,,," ",1,,,,,3,1," ","02",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102","0102"," "," ","01"," "," "," "," ",324101503,,
3,31,141,2,16,3,65.05402,1,,1,,,,1,,,1,,," ",1,,,,,3,1," ","01",2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01","01"," "," "," "," "," "," "," ",324101603,,
3,31,141,2,17,3,65.05402,,,,,,,,,,,1,," ",1,,,,,4,1," ","01",1," "," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01"," "," "," "," "," "," "," ",324101703,,
3,31,141,2,18,3,65.05402,,,1,,,,,,,,1,," ",1,,,,,4,1," ","02",2," "," "," "," "," ","02"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",324101803,,
3,31,141,2,19,3,65.05402,,1,,,,,,,,,,," ",1,,,,,,4," ","01",1," "," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324101903,,
3,31,142,2,1,3,75.33537,1,,1,,,,,,,,1,," ",1,,,,,2,1," ","01",1," "," ","01"," "," "," ","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","02"," "," "," "," "," "," "," ",324200103,,
3,31,142,2,2,3,75.33537,,,1,,,,,,,,1,," ",1,,,,,2,2," ","02",3,"0102"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0102"," "," "," "," "," "," "," ",324200203,,
3,31,142,2,3,3,56.9154581043956,,1,,,,,,,,,,," ",1,,,,,2,2," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324200303,,
3,31,142,2,4,3,56.9154581043956,,1,1,,,,,,,,1,," ",1,,,,,,1," ","01",1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324200403,,
3,31,142,2,5,3,56.9154581043956,,,1,,,,,,,1,1,," ",1,,,,,,2," ","01",1," "," "," "," ","01","01"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",324200503,,
