"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","G01","G02","G02A","G02B","G28","G29","G30","G31","G32","G33","G34","G35A","G35B","G36A","G36B","G37A","G37B","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G48_AREA_OTHER","G49_SQUARE","G49_L","G49_W","G49_CERCLE","G50","G51","G52","G53","G54","G54_OTHER","G55_1","G55_2","G55_3","G55_4","G55_5","G55_6","G55_7","G55_8","G55_9","G55_10","G55_OTHER","hhid","camp","ref_weight"
1,11,8,1,7,1,709.7715,"04",60,1,2,,,,,,,,0,,0,,0,,2,4,1,5,4,1,3,2,0,,,,,,,,,,,,4,,,,,,,,,,,," ",110800701,,
1,11,8,1,8,1,709.7715,"02",60,1,2,,,,,,,,0,,1,0,0,,2,888,1,888,888,2,4,888,1,1,1,,2,,,,1,3,3,1,1,,,,,,,,,,,," ",110800801,,
1,11,8,1,9,1,709.7715,"02",180,1,2,5,3,3,3,3,5,5,1,0,1,3,0,,2,2,4,4,2,4,888,2,1,1,4,3,,,,,1,3,2,0,555,7,,,,,,,,,,," ",110800901,,
1,11,8,1,10,1,709.7715,"07",120,1,2,3,3,3,3,3,5,5,1,3,1,4,0,,2,2,4,4,2,4,2,2,1,1,4,2,,,,,1,3,2,0,1,,,,,,,,,,,," ",110801001,,
1,11,8,1,11,1,709.7715,"05",120,1,2,3,3,3,5,3,3,5,1,0,1,1,1,4,3,1,1,4,1,4,5,1,1,1,2,,,3,2,,1,2,2,1,3,,,,,,,,,,,," ",110801101,,
1,11,8,1,12,1,709.7715,"02",40,1,1,,,,,,,,0,,1,4,0,,1,2,4,2,2,5,4,2,1,1,1,,2,,,,1,6,0,1,1,,,,,,,,,,,," ",110801201,,
1,11,8,1,13,1,709.7715,"02",180,1,2,5,5,3,3,3,5,5,1,2,1,3,0,,2,2,4,4,2,4,2,2,1,1,4,3,,,,,1,3,2,0,1,,,,,,,,,,,," ",110801301,,
1,11,8,1,14,1,709.7715,"02",60,1,2,,,,,,,,0,,0,,0,,1,2,4,4,4,4,4,888,1,1,2,,,3,2,,1,4,2,1,1,,,,,,,,,,,," ",110801401,,
1,11,8,1,15,1,709.7715,"02",60,1,2,,,,,,,,1,0,1,0,0,,2,888,1,888,2,2,4,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",110801501,,
1,11,8,1,16,1,709.7715,"01",120,1,2,,,,,,,,0,,1,4,0,,2,2,888,4,888,888,4,888,1,1,1,,2,,,,1,5,1,1,2,,,,,,,,,,,," ",110801601,,
1,11,8,1,17,1,709.7715,"02",150,1,1,,,,,,,,1,3,1,2,0,,888,2,888,4,4,888,888,888,1,1,2,,,4,2,,2,3,3,1,1,,,,,,,,,,,," ",110801701,,
1,11,8,1,18,1,57.7326100478469,"02",180,1,2,,,,,,,,0,,1,4,0,,888,1,2,888,888,888,5,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",110801801,,
1,11,9,1,2,1,450.0009,"02",90,1,1,,,,,,,,0,,1,4,0,,2,2,2,2,2,4,888,2,1,1,2,,,3,2,,1,3,1,1,1,,,,,,,,,,,," ",110900201,,
1,11,9,1,4,1,450.0009,"01",60,1,2,,,,,,,,0,,0,,0,,2,2,2,2,2,2,3,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",110900401,,
1,11,9,1,5,1,450.0009,"01",30,2,2,,,,,,,,1,0,0,,0,,2,2,2,2,2,2,2,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",110900501,,
1,11,9,1,6,1,450.0009,"02",120,1,2,,,,,,,,0,,1,4,0,,2,2,2,2,2,4,4,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",110900601,,
1,11,9,1,7,1,450.0009,"01",90,1,2,,,,,,,,0,,0,,0,,3,3,2,2,3,2,3,3,0,,,,,,,,,,,,1,,,,,,,,,,,," ",110900701,,
1,11,9,1,8,1,450.0009,"02",240,1,2,,,,,,,,0,,0,,0,,3,3,2,2,2,3,3,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",110900801,,
1,11,9,1,9,1,450.0009,"02",30,2,2,,,,,,,,0,,0,,0,,3,3,3,3,3,3,3,3,0,,,,,,,,,,,,1,,,,,,,,,,,," ",110900901,,
1,11,9,1,10,1,450.0009,"02",120,1,1,,,,,,,,0,,0,,0,,1,2,1,2,2,2,4,2,1,1,2,,,4,2,,1,3,2,0,2,,,,,,,,,,,," ",110901001,,
1,11,9,1,11,1,450.0009,"02",60,2,2,,,,,,,,1,888,0,,0,,2,1,2,2,2,1,1,2,0,,,,,,,,,,,,2,,,,,,,,,,,," ",110901101,,
1,11,9,1,12,1,450.0009,"02",60,2,2,,,,,,,,0,,0,,0,,1,2,3,2,1,1,1,4,0,,,,,,,,,,,,2,,,,,,,,,,,," ",110901201,,
1,11,9,1,13,1,450.0009,"02",60,1,1,,,,,,,,1,0,1,0,1,2,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,1,,,,,,,,,,,," ",110901301,,
1,11,9,1,14,1,450.0009,"02",120,2,2,,,,,,,,1,2,1,4,1,2,3,1,3,3,1,3,1,3,0,,,,,,,,,,,,1,,,,,,,,,,,," ",110901401,,
1,11,9,1,15,1,450.0009,"01",120,1,1,,,,,,,,0,,1,0,1,0,1,1,1,1,1,1,1,3,1,0,1,,3,,,,1,2,0,0,1,,,,,,,,,,,," ",110901501,,
1,11,9,1,16,1,450.0009,"01",120,1,2,,,,,,,,0,,1,4,0,,2,2,1,1,2,2,4,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",110901601,,
1,11,9,1,17,1,450.0009,"02",90,1,2,,,,,,,,0,,0,,0,,2,2,2,888,2,2,2,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",110901701,,
1,11,9,1,18,1,450.0009,"02",180,2,2,,,,,,,,0,,1,4,0,,2,2,888,1,2,888,5,3,0,,,,,,,,,,,,2,,,,,,,,,,,," ",110901801,,
1,11,9,1,19,1,29.1105703504043,"02",120,1,2,,,,,,,,0,,1,3,0,,3,1,3,1,1,3,5,888,0,,,,,,,,,,,,2,,,,,,,,,,,," ",110901901,,
1,11,9,1,20,1,29.1105703504043,"05",50,1,2,,,,,,,,0,,0,,0,,1,2,2,2,2,2,2,2,0,,,,,,,,,,,,2,,,,,,,,,,,," ",110902001,,
1,11,10,1,2,1,581.4858,"02",60,2,2,,,,,,,,0,,0,,0,,1,2,1,1,4,2,1,1,1,1,1,,2,,,,1,5,1,0,2,,,,,,,,,,,," ",111000201,,
1,11,10,1,3,1,581.4858,"01",120,1,2,,,,,,,,0,,0,,0,,4,4,2,4,888,2,888,2,0,,,,,,,,,,,,3,,,,,,,,,,,," ",111000301,,
1,11,10,1,4,1,581.4858,"02",180,1,1,,,,,,,,0,,1,4,0,,2,2,2,2,2,2,4,2,0,,,,,,,,,,,,4,,,,,,,,,,,," ",111000401,,
1,11,10,1,5,1,45.3452229357798,"01",180,2,2,,,,,,,,0,,0,,0,,3,3,3,3,3,3,3,3,0,,,,,,,,,,,,555,2,,,,,,,,,,," ",111000501,,
1,11,10,1,6,1,581.4858,"02",60,1,1,3,3,3,5,3,5,5,0,,1,4,0,,4,2,2,1,4,2,5,1,1,1,1,,2,,,,1,6,2,1,2,,,,,,,,,,,," ",111000601,,
1,11,10,1,7,1,581.4858,"01",60,1,2,,,,,,,,0,,1,4,0,,888,2,2,2,4,5,4,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",111000701,,
1,11,10,1,8,1,581.4858,"02",240,1,1,,,,,,,,1,0,1,4,1,0,1,1,1,4,1,1,1,1,0,,,,,,,,,,,,1,,,,,,,,,,,," ",111000801,,
1,11,10,1,9,1,581.4858,"02",120,1,2,,,,,,,,0,,0,,0,,1,2,2,3,2,1,4,1,0,,,,,,,,,,,,2,,,,,,,,,,,," ",111000901,,
1,11,10,1,10,1,581.4858,"01",60,2,2,,,,,,,,0,,0,,0,,2,3,3,3,3,3,3,3,0,,,,,,,,,,,,1,,,,,,,,,,,888," ",111001001,,
1,11,10,1,11,1,581.4858,"02",120,1,2,,,,,,,,0,,1,4,0,,2,888,888,2,2,888,4,2,1,1,2,,,3,2,,1,3,1,1,1,,,,,,,,,,,," ",111001101,,
1,11,10,1,12,1,581.4858,"02",120,1,2,,,,,,,,1,0,1,0,0,,2,888,2,3,2,2,888,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",111001201,,
1,11,10,1,13,1,581.4858,"03",60,1,2,3,3,3,5,3,5,5,0,,0,,0,,1,2,2,1,1,2,1,1,1,1,1,,5,,,,1,6,2,0,3,,,,,,,,,,,," ",111001301,,
1,11,10,1,14,1,581.4858,"01",180,1,2,,,,,,,,1,0,1,0,0,,2,2,2,2,2,4,4,2,0,,,,,,,,,,,,8,,,,,,,,,,,," ",111001401,,
1,11,10,1,15,1,581.4858,"06",120,1,2,,,,,,,,0,,0,,0,,2,3,3,2,4,3,3,3,0,,,,,,,,,,,,1,,,,,,,,,,,888," ",111001501,,
1,11,10,1,16,1,581.4858,"02",60,1,2,3,3,3,3,3,3,3,1,0,1,4,0,,1,1,1,1,2,2,5,1,0,,,,,,,,,,,,1,,,,,,,,,,,," ",111001601,,
1,11,10,1,17,1,581.4858,"01",60,1,1,,,,,,,,0,,0,,0,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,1,,,,,,,,,,,," ",111001701,,
1,11,10,1,18,1,581.4858,"02",120,1,2,3,3,3,3,3,3,5,1,0,1,4,0,,4,1,1,1,4,2,5,1,1,1,1,,2,,,,1,5,2,1,2,,,,,,,,,,,," ",111001801,,
1,11,10,1,19,1,581.4858,"01",60,1,2,,,,,,,,0,,0,,1,4,1,1,2,3,1,1,1,1,1,1,2,,,2,2,,1,2,2,1,1,,,,,,,,,,,," ",111001901,,
1,11,11,1,1,1,486.8112,"02",180,1,2,,,,,,,,0,,0,,0,,3,3,3,3,3,3,3,3,1,1,1,,2,,,,1,2,1,0,5,,,,,,,,,,,," ",111100101,,
1,11,11,1,2,1,486.8112,"03",30,1,1,,,,,,,,0,,0,,0,,2,2,4,2,2,2,2,2,0,,,,,,,,,,,,6,,,,,,,,,,,," ",111100201,,
1,11,11,1,3,1,486.8112,"03",60,1,2,,,,,,,,0,,0,,0,,2,4,3,3,3,3,3,3,0,,,,,,,,,,,,4,,,,,,,,,,,," ",111100301,,
1,11,11,1,4,1,486.8112,"02",90,1,2,,,,,,,,1,0,1,3,1,0,3,1,2,2,2,3,5,3,0,,,,,,,,,,,,2,,,,,,,,,,,," ",111100401,,
1,11,11,1,5,1,486.8112,"01",60,1,2,,,,,,,,0,,0,,0,,2,2,2,2,2,4,2,2,0,,,,,,,,,,,,4,,,,,,,,,,,," ",111100501,,
1,11,11,1,6,1,486.8112,"03",180,1,1,,,,,,,,0,,0,,0,,2,2,2,888,888,2,888,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",111100601,,
1,11,11,1,7,1,486.8112,"02",240,1,2,3,3,3,3,3,3,3,0,,0,,0,,1,1,2,2,1,2,2,4,1,1,1,,2,,,,1,3,2,0,2,,,,,,,,,,,," ",111100701,,
1,11,11,1,8,1,486.8112,"02",30,1,2,,,,,,,,0,,0,,0,,1,1,2,4,1,1,2,1,1,1,1,,2,,,,1,3,1,0,1,,,,,,,,,,,," ",111100801,,
1,11,11,1,9,1,486.8112,"01",60,1,2,,,,,,,,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,,,,,,,,,,,,1,,,,,,,,,,,," ",111100901,,
1,11,11,1,10,1,486.8112,"01",60,1,2,,,,,,,,0,,1,4,0,,2,2,2,2,2,4,4,2,1,1,2,,,3,2,,1,3,1,1,4,,,,,,,,,,,," ",111101001,,
1,11,11,1,11,1,486.8112,"02",120,1,2,,,,,,,,0,,0,,0,,2,2,2,4,2,2,888,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",111101101,,
1,11,11,1,12,1,486.8112,"02",150,1,2,,,,,,,,1,0,1,4,0,,3,1,3,1,2,3,5,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",111101201,,
1,11,11,1,13,1,486.8112,"01",60,1,1,5,5,3,5,3,3,5,0,,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,,3,,,,1,2,1,1,1,,,,,,,,,,,," ",111101301,,
1,11,11,1,14,1,486.8112,"01",60,2,2,,,,,,,,0,,0,,0,,2,5,3,4,3,3,3,3,0,,,,,,,,,,,,4,,,,,,,,,,,," ",111101401,,
1,11,11,1,15,1,486.8112,"01",30,2,2,,,,,,,,0,,0,,0,,1,1,2,4,2,1,2,2,1,0,4,2,,,,,1,3,0,0,2,,,,,,,,,,,," ",111101501,,
1,11,11,1,16,1,486.8112,"02",30,1,1,3,3,3,3,3,3,5,0,,1,4,0,,2,1,1,1,4,2,5,1,1,1,2,,,2,2,,1,4,2,1,2,,,,,,,,,,,," ",111101601,,
1,11,11,1,17,1,486.8112,"01",120,1,2,,,,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,1,,,,,,,,,,,," ",111101701,,
1,11,11,1,18,1,486.8112,"02",60,2,2,,,,,,,,0,,0,,0,,1,2,2,4,2,2,888,4,0,,,,,,,,,,,,1,,,,,,,,,,,," ",111101801,,
1,12,12,2,1,1,699.2959,"01",180,1,,3,3,3,3,3,3,3,0,,0,,0,,1,1,2,2,1,1,1,5,0,,,,,,,,,,,,4,,,,,,,,,,,," ",121200101,,
1,12,12,2,2,1,73.1642186123348,"01",60,2,,,,,,,,,0,,0,,0,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,2,,,,,,,,,,,," ",121200201,,
1,12,12,2,3,1,699.2959,"01",70,1,,,,,,,,,0,,0,,0,,1,1,1,1,1,1,1,4,0,,,,,,,,,,,,4,,,,,,,,,,,," ",121200301,,
1,12,12,2,4,1,73.1642186123348,"02",60,1,,,,,,,,,0,,0,,0,,888,2,888,3,1,3,5,3,1,0,1,,2,,,,1,2,1,1,6,,,,,,,,,,,," ",121200401,,
1,12,12,2,5,1,73.1642186123348,"01",60,2,,1,1,1,1,1,1,1,0,,0,,0,,1,1,3,2,2,2,2,4,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121200501,,
1,12,12,2,6,1,73.1642186123348,"02",120,2,,,,,,,,,1,0,1,2,0,,3,1,888,2,4,3,4,3,0,,,,,,,,,,,,2,,,,,,,,,,,," ",121200601,,
1,12,12,2,7,1,73.1642186123348,"02",120,2,,,,,,,,,1,0,1,2,0,,3,1,3,4,4,3,4,3,0,,,,,,,,,,,,2,,,,,,,,,,,," ",121200701,,
1,12,12,2,8,1,73.1642186123348,"01",60,1,,,,,,,,,0,,0,,0,,3,1,2,4,1,1,2,5,0,,,,,,,,,,,,2,,,,,,,,,,,," ",121200801,,
1,12,12,2,9,1,73.1642186123348,"01",180,2,,,,,,,,,1,0,1,2,0,,3,1,3,4,4,3,4,3,0,,,,,,,,,,,,2,,,,,,,,,,,," ",121200901,,
1,12,12,2,10,1,699.2959,"01",90,1,,2,2,2,2,2,2,2,1,4,1,0,0,,888,1,2,2,2,2,1,2,1,0,2,,,5,5,,1,5,0,1,5,,,,,,,,,,,," ",121201001,,
1,12,12,2,11,1,699.2959,"01",60,1,,,,,,,,,1,4,0,,0,,3,3,2,2,2,4,2,4,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121201101,,
1,12,12,2,12,1,699.2959,"01",60,1,,3,3,3,3,3,3,3,1,0,1,3,0,,3,1,3,2,4,4,2,4,1,0,1,,2,,,,1,2,0,1,1,,,,,,,,,,,," ",121201201,,
1,12,12,2,13,1,699.2959,"02",300,1,,,,,,,,,0,,1,4,0,,1,1,1,1,5,4,5,1,1,1,1,,2,,,,1,3,2,0,4,,,,,,,,,,,," ",121201301,,
1,12,12,2,14,1,73.1642186123348,"01",60,1,,3,3,1,3,3,3,3,0,,1,3,0,,1,1,3,2,4,3,2,3,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121201401,,
1,12,12,2,15,1,699.2959,"02",120,1,,3,3,3,3,3,3,3,1,0,1,2,0,,888,1,888,888,2,3,4,3,0,,,,,,,,,,,,2,,,,,,,,,,,," ",121201501,,
1,12,12,2,16,1,699.2959,"02",180,1,,5,2,2,5,2,2,5,0,,0,,0,,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,4,,,,,,,,,,,," ",121201601,,
1,12,12,2,17,1,699.2959,"02",60,1,,,,,,,,,1,0,0,,1,0,2,1,2,3,3,2,3,2,1,0,2,,,3,2,,1,2,0,1,2,,,,,,,,,,,," ",121201701,,
1,12,12,2,18,1,699.2959,"02",60,1,,3,5,3,3,3,3,5,0,,0,,0,,1,1,1,1,5,1,4,1,1,1,2,,,4,3,,1,3,1,1,1,,,,,,,,,,,," ",121201801,,
1,12,13,2,1,1,736.1804,"01",90,1,,,,,,,,,0,,1,4,0,,2,2,1,4,2,1,2,888,1,0,1,,2,,,,1,3,1,1,4,,,,,,,,,,,," ",121300101,,
1,12,13,2,2,1,736.1804,"02",90,1,,,,,,,,,1,888,1,4,0,,4,4,4,888,4,2,5,2,0,,,,,,,,,,,,4,,,,,,,,,,,," ",121300201,,
1,12,13,2,3,1,736.1804,"02",180,1,,5,5,5,5,5,5,5,0,,1,4,0,,2,2,2,2,1,2,5,3,1,1,2,,,4,3,,1,3,2,0,1,,,,,,,,,,,," ",121300301,,
1,12,13,2,4,1,736.1804,"01",120,1,,,,,,,,,1,888,1,4,0,,2,2,2,4,2,2,5,888,0,,,,,,,,,,,,5,,,,,,,,,,,," ",121300401,,
1,12,13,2,5,1,736.1804,"01",90,1,,,,,,,,,1,4,1,0,1,0,2,2,1,4,2,2,5,2,1,1,1,,4,,,,1,2,1,1,1,,,,,,,,,,,," ",121300501,,
1,12,13,2,6,1,13.4902167539267,"01",120,1,,,,,,,,,1,0,1,1,1,0,2,2,2,2,2,888,2,888,0,,,,,,,,,,,,6,,,,,,,,,,,," ",121300601,,
1,12,13,2,7,1,13.4902167539267,"02",180,1,,,,,,,,,0,,1,0,0,,2,2,2,2,2,2,2,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121300701,,
1,12,13,2,8,1,736.1804,"02",180,1,,,,,,,,,1,4,0,,0,,1,2,4,1,1,4,5,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121300801,,
1,12,13,2,9,1,13.4902167539267,"01",180,1,,,,,,,,,0,,1,3,0,,2,2,2,2,2,888,888,888,1,0,2,,,4,2,,1,4,1,1,1,,,,,,,,,,,," ",121300901,,
1,12,13,2,10,1,736.1804,"02",140,1,,,,,,,,,1,3,1,4,0,,1,1,4,2,1,4,5,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121301001,,
1,12,13,2,11,1,736.1804,"02",360,1,,,,,,,,,1,0,1,4,0,,1,2,2,4,1,1,5,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121301101,,
1,12,13,2,12,1,736.1804,"03",390,1,,3,3,3,3,3,3,5,1,0,1,4,0,,5,1,1,5,2,1,5,5,1,1,1,,3,,,,1,3,2,1,6,,,,,,,,,,,," ",121301201,,
1,12,13,2,13,1,13.4902167539267,"02",480,1,,,,,,,,,1,0,1,4,0,,1,2,2,2,1,5,5,1,1,0,2,,,4,2,,1,3,1,1,2,,,,,,,,,,,," ",121301301,,
1,12,13,2,14,1,736.1804,"02",180,1,,,,,,,,,1,0,1,3,1,0,2,2,2,2,2,2,2,2,0,1,1,,4,,,,1,5,2,1,7,,,,,,,,,,,," ",121301401,,
1,12,13,2,15,1,736.1804,"01",60,1,,,,,,,,,0,,1,0,1,0,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121301501,,
1,12,13,2,16,1,736.1804,"01",240,1,,3,5,3,5,3,3,5,1,0,1,4,0,,2,2,2,4,2,4,5,4,1,1,1,,2,,,,1,3,2,0,4,,,,,,,,,,,," ",121301601,,
1,12,13,2,17,1,736.1804,"02",240,1,,,,,,,,,1,0,1,4,0,,1,2,3,4,1,3,4,3,1,1,1,,2,,,,1,2,2,0,2,,,,,,,,,,,," ",121301701,,
1,12,13,2,18,1,736.1804,"01",120,1,,,,,,,,,0,,1,0,1,0,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121301801,,
1,12,14,1,1,1,219.6804,"02",240,1,2,5,5,2,5,2,5,5,1,0,1,0,1,4,5,2,2,2,5,4,5,1,1,1,1,,2,,,,1,3,2,1,4,,,,,,,,,,,," ",121400101,,
1,12,14,1,2,1,219.6804,"01",120,1,1,,,,,,,,0,,1,4,1,0,1,2,2,1,1,2,5,1,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121400201,,
1,12,14,1,3,1,219.6804,"03",30,1,1,5,5,3,5,3,5,5,0,,0,,0,,888,1,1,888,1,1,5,1,0,,,,,,,,,,,,7,,,,,,,,,,,," ",121400301,,
1,12,14,1,4,1,219.6804,"02",300,1,1,,,,,,,,0,,0,,0,,5,5,1,1,1,5,5,1,1,1,2,,,2,2,,1,3,1,1,4,,,,,,,,,,,," ",121400401,,
1,12,14,1,5,1,219.6804,"02",240,1,1,2,2,2,2,2,2,2,0,,0,,1,4,2,2,2,4,4,4,5,4,1,1,2,,,3,2,,1,3,2,1,8,,,,,,,,,,,," ",121400501,,
1,12,14,1,6,1,219.6804,"02",120,1,2,5,3,3,3,3,3,5,1,0,1,4,0,,1,2,2,1,2,4,5,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121400601,,
1,12,14,1,7,1,219.6804,"02",120,1,1,5,5,3,3,3,3,5,0,,0,,0,,1,2,2,2,5,2,5,2,1,1,1,,2,,,,1,3,1,1,2,,,,,,,,,,,," ",121400701,,
1,12,14,1,8,1,219.6804,"04",380,1,1,,,,,,,,1,1,1,4,1,4,2,2,2,4,2,4,5,4,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121400801,,
1,12,14,1,9,1,219.6804,"02",120,1,2,2,3,3,2,3,2,3,1,0,1,4,1,4,888,2,2,5,2,888,5,2,1,1,1,,2,,,,1,3,1,1,1,,,,,,,,,,,," ",121400901,,
1,12,14,1,10,1,219.6804,"02",240,2,2,,,,,,,,0,,0,,1,4,2,2,2,4,4,888,5,4,1,1,2,,,4,3,,1,3,1,1,1,,,,,,,,,,,," ",121401001,,
1,12,14,1,11,1,219.6804,"02",120,1,1,5,3,3,3,3,5,5,0,,0,,0,,4,1,2,2,5,2,5,4,1,1,2,,,4,3,,1,3,2,1,4,,,,,,,,,,,," ",121401101,,
1,12,14,1,12,1,219.6804,"02",120,1,1,,,,,,,,0,,0,,0,,2,1,2,2,1,4,4,4,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121401201,,
1,12,14,1,13,1,221.307662222222,"01",60,1,2,,,,,,,,1,0,0,,0,,2,2,2,2,2,1,5,5,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121401301,,
1,12,14,1,14,1,219.6804,"02",180,2,2,,,,,,,,0,,1,4,1,0,1,1,1,1,5,1,5,1,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121401401,,
1,12,14,1,15,1,219.6804,"02",120,1,2,,,,,,,,0,,0,,1,4,2,2,2,2,2,5,2,4,0,,,,,,,,,,,,4,,,,,,,,,,,," ",121401501,,
1,12,14,1,16,1,219.6804,"06",180,1,2,,,,,,,,0,,0,,1,4,1,2,1,2,2,4,2,1,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121401601,,
1,12,14,1,17,1,219.6804,"02",180,1,2,,,,,,,,0,,1,4,1,4,1,2,1,5,4,2,888,1,0,,,,,,,,,,,,2,,,,,,,,,,,," ",121401701,,
1,12,14,1,18,1,219.6804,"01",30,1,2,,,,,,,,0,,1,4,0,,1,2,2,2,4,2,2,1,0,,,,,,,,,,,,2,,,,,,,,,,,," ",121401801,,
1,12,15,1,1,1,20.4148122137405,"01",60,1,2,,,,,,,,0,,1,4,1,4,1,2,2,4,4,2,2,1,0,,,,,,,,,,,,2,,,,,,,,,,,," ",121500101,,
1,12,15,1,2,1,20.4148122137405,"02",60,2,2,,,,,,,,0,,1,4,1,4,888,2,1,4,4,2,2,1,1,0,1,,2,,,,1,2,0,1,2,,,,,,,,,,,," ",121500201,,
1,12,15,1,3,1,668.5851,"02",240,1,2,,,,,,,,0,,1,4,1,4,2,1,1,2,2,2,4,1,0,,,,,,,,,,,,2,,,,,,,,,,,," ",121500301,,
1,12,15,1,4,1,668.5851,"01",180,1,2,,,,,,,,1,0,1,4,0,,888,1,3,888,2,888,1,4,1,1,1,,2,,,,1,3,1,1,1,,,,,,,,,,,," ",121500401,,
1,12,15,1,5,1,668.5851,"01",120,1,2,,,,,,,,0,,1,4,1,4,2,2,2,4,4,4,5,2,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121500501,,
1,12,15,1,6,1,668.5851,"03",240,1,2,,,,,,,,1,0,1,4,1,4,2,2,4,4,2,4,5,2,0,,,,,,,,,,,,3,,,,,,,,,,,," ",121500601,,
1,12,15,1,8,1,668.5851,"01",120,1,2,,,,,,,,0,,1,1,0,,2,2,2,2,2,2,4,4,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121500801,,
1,12,15,1,9,1,668.5851,"02",90,2,1,,,,,,,,1,0,1,4,1,4,4,2,2,4,2,4,5,4,0,,,,,,,,,,,,4,,,,,,,,,,,," ",121500901,,
1,12,15,1,10,1,668.5851,"02",180,1,2,,,,,,,,1,888,1,0,1,0,4,2,2,2,5,1,5,2,0,,,,,,,,,,,,2,,,,,,,,,,,," ",121501001,,
1,12,15,1,11,1,668.5851,"02",120,1,2,,,,,,,,0,,1,0,1,4,2,2,888,4,2,888,4,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121501101,,
1,12,15,1,12,1,668.5851,"02",180,1,2,5,5,3,5,5,5,5,1,0,1,4,0,,5,5,1,888,5,1,5,4,0,,,,,,,,,,,,4,,,,,,,,,,,," ",121501201,,
1,12,15,1,13,1,668.5851,"02",60,1,2,,,,,,,,0,,1,1,1,4,3,2,2,2,4,2,4,4,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121501301,,
1,12,15,1,14,1,668.5851,"03",180,1,2,,,,,,,,1,0,1,4,1,0,4,2,2,1,5,1,5,2,1,1,1,,2,,,,1,3,1,1,2,,,,,,,,,,,," ",121501401,,
1,12,15,1,15,1,668.5851,"03",120,2,2,,,,,,,,0,,0,,1,0,1,2,2,2,4,4,1,1,1,1,2,,,3,2,,1,3,2,1,2,,,,,,,,,,,," ",121501501,,
1,12,15,1,16,1,668.5851,"02",60,1,2,,,,,,,,1,0,1,4,1,0,2,2,2,2,2,2,5,1,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121501601,,
1,12,15,1,17,1,668.5851,"02",60,1,2,,,,,,,,0,,0,,0,,1,1,1,1,1,1,4,4,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121501701,,
1,12,15,1,18,1,668.5851,"02",180,1,2,,,,,,,,1,0,1,4,0,,1,1,1,1,2,5,5,1,0,,,,,,,,,,,,2,,,,,,,,,,,," ",121501801,,
1,12,15,1,19,1,668.5851,"02",180,1,1,,,,,,,,0,,1,0,1,4,888,2,888,4,2,888,4,888,1,1,1,,3,,,,1,3,2,1,2,,,,,,,,,,,," ",121501901,,
1,12,16,1,1,1,22.51949375,"02",120,1,2,,,,,,,,0,,1,2,1,4,2,2,888,4,2,888,4,888,0,,,,,,,,,,,,1,,,,,,,,,,,," ",121600101,,
1,12,16,1,2,1,22.51949375,"02",65,2,2,,,,,,,,0,,1,4,0,,5,1,2,1,5,1,5,5,1,0,2,,,3,3,,1,3,1,1,1,,,,,,,,,,,," ",121600201,,
