"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","D1","D_TIER","D_PRICE","D2","D3","D4","D5","D6","D7","D07_OTHER","E00A","E01A","E01B","E01C","E02A","E02B","E02C","E03A","E03B","E03C","E04A","E04B","E04C","E05A","E05B","E05C","E06A","E06B","E06C","E07A","E07B","E07C","E08A","E08B","E09A","E09B","E09C","E10A","E10B","E10C","E11A","E11B","E13A","E13B","E14A","E14B","E15A","E15B","E16A","E16B","E17A","E17B","E18A","E18B","E20A","E20B","E21A","E21B","E22A","E22B","E23A","E23B","E24A","E24B","E26A","E26B","E27A","E27B","E28A","E28B","E29A","E29B","E30A","E30B","E30C","E31A","E31B","E31C","E32A","E32B","E32C","E33A","E33B","E34A","E34B","E35A","E35B","E37A","E37B","E38","E38_OTHER","F01","F10","F10_OTHER","hhid","camp","ref_weight"
1,11,5,1,9,1,187.074,,,," ",,,,,,,0,0,,,0,,,3,1,5,0,,,0,,,1,1,6,1,1,6,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,1,,"01",1,,110500901,,
1,11,5,1,10,1,187.074,,,," ",,,,,,,0,2,1,5,0,,,2,1,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"01",111,,110501001,,
1,11,5,1,11,1,187.074,,,," ",,,,,,,0,0,,,0,,,4,1,10,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,2,1,0,,,1,1,2,0,,,0,,0,,0,,0,,4,,"01",1,,110501101,,
1,11,5,1,12,1,187.074,,,," ",,,,,,,0,0,,,0,,,7,1,12,0,,,1,1,0,0,,,1,1,4,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,0,,,0,,,1,1,2,0,,0,,0,,0,,2,,"02",1,,110501201,,
1,11,5,1,14,1,187.074,,,," ",,,,,,,0,0,,,0,,,8,1,5,0,,,1,1,2,1,1,4,1,1,4,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,0,,,0,,,1,1,3,0,,0,,0,,0,,4,,"01",1,,110501401,,
1,11,5,1,16,1,187.074,,,," ",,,,,,,0,0,,,0,,,2,1,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,0,,,1,1,6,0,,,0,,0,,0,,0,,3,,"01",1,,110501601,,
1,11,5,1,17,1,187.074,,,," ",,,,,,,0,0,,,0,,,6,1,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",1,,110501701,,
1,11,5,1,18,1,187.074,,,," ",,,,,,,1,6,0,8,0,,,0,,,0,,,1,1,2,1,1,3,1,1,3,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,2,1,0,,,0,,,1,1,3,1,1,0,,0,,0,,1,,"01",1,,110501801,,
1,11,5,1,20,1,187.074,,,," ",,,,,,,0,6,1,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,1,,"01",1,,110502001,,
1,11,6,1,1,1,504.2603,,,," ",,,,,,,0,0,,,2,1,4,6,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"02",1,,110600101,,
1,11,6,1,2,1,504.2603,,,," ",,,,,,,0,0,,,0,,,3,1,4,1,1,4,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,2,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,110600201,,
1,11,6,1,3,1,504.2603,,,," ",,,,,,,0,0,,,0,,,3,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,0,,,0,,,1,1,2,0,,0,,0,,0,,2,,"02",111,,110600301,,
1,11,6,1,4,1,504.2603,,,," ",,,,,,,0,0,,,0,,,3,1,24,0,,,1,1,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,1,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,110600401,,
1,11,6,1,5,1,504.2603,,,," ",,,,,,,0,0,,,0,,,5,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,0,,,1,1,4,1,1,4,0,,0,,0,,0,,4,,"02",1,,110600501,,
1,11,6,1,6,1,504.2603,,,," ",,,,,,,0,2,1,12,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,1,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,110600601,,
1,11,6,1,7,1,504.2603,,,," ",,,,,,,0,0,,,0,,,4,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",1,,110600701,,
1,11,6,1,8,1,504.2603,,,," ",,,,,,,0,0,,,0,,,2,1,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,110600801,,
1,11,6,1,9,1,504.2603,,,," ",,,,,,,0,3,1,6,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,1,1,12,0,,,0,,0,,0,,0,,2,,"01",111,,110600901,,
1,11,6,1,10,1,504.2603,,,," ",,,,,,,0,0,,,0,,,4,1,6,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,1,1,1,1,0,,,1,1,8,0,,,0,,0,,0,,0,,2,,"01",1,,110601001,,
1,11,6,1,11,1,504.2603,,,," ",,,,,,,0,0,,,0,,,5,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,0,,,0,,,1,1,2,0,,0,,0,,0,,2,,"02",111,,110601101,,
1,11,6,1,12,1,504.2603,,,," ",,,,,,,0,0,,,0,,,5,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,110601201,,
1,11,6,1,13,1,504.2603,,,," ",,,,,,,0,0,,,0,,,6,1,5,0,,,0,,,0,,,1,0,12,1,1,0,,,1,1,8,0,,1,1,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,1,1,0,,1,1,2,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,110601301,,
1,11,6,1,14,1,504.2603,,,," ",,,,,,,0,0,,,0,,,8,1,20,0,,,0,,,0,,,4,1,15,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,0,,,1,1,3,0,,,0,,0,,0,,0,,3,,"02",1,,110601401,,
1,11,6,1,15,1,504.2603,,,," ",,,,,,,0,1,1,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,110601501,,
1,11,6,1,16,1,504.2603,,,," ",,,,,,,0,0,,,0,,,5,1,4,0,,,2,1,2,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,2,1,0,,,0,,,0,,,0,,0,,0,,0,,555,5,"01",1,,110601601,,
1,11,6,1,17,1,504.2603,,,," ",,,,,,,0,3,1,12,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,3,0,,,0,,,0,,0,,0,,0,,2,,"02",1,,110601701,,
1,11,6,1,18,1,504.2603,,,," ",,,,,,,0,0,,,0,,,7,1,4,0,,,0,,,0,,,1,1,4,0,,0,,,1,1,4,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,1,1,1,0,,,0,,,1,1,4,0,,0,,0,,0,,2,,"03",111,,110601801,,
1,11,7,1,1,1,191.7855,,,," ",,,,,,,0,0,,,0,,,6,1,2,0,,,0,,,0,,,1,0,12,0,,0,,,1,1,24,1,1,2,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,2,1,3,1,1,1,0,,,1,1,11,0,,,0,,0,,0,,0,,4,,"01",1,,110700101,,
1,11,7,1,2,1,191.7855,,,," ",,,,,,,0,0,,,0,,,10,1,24,0,,,0,,,0,,,1,1,3,0,,0,,,1,1,24,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6,1,1,1,0,,,1,1,4,0,,,1,1,0,,0,,0,,2,,"02",1,,110700201,,
1,11,7,1,3,1,191.7855,,,," ",,,,,,,0,0,,,0,,,10,1,7,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,1,1,1,0,,,1,1,2,0,,,0,,0,,0,,0,,2,,"02",1,,110700301,,
1,11,7,1,4,1,191.7855,,,," ",,,,,,,0,0,,,0,,,12,1,6,0,,,0,,,0,,,1,1,0,1,1,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,2,1,0,,0,,,1,1,3,0,,,1,1,0,,0,,0,,4,,"02",1,,110700401,,
1,11,7,1,5,1,191.7855,,,," ",,,,,,,0,0,,,0,,,6,1,7,0,,,0,,,0,,,1,1,0,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,3,1,0,,0,,,0,,,1,1,2,0,,0,,0,,0,,2,,"01",1,,110700501,,
1,11,7,1,6,1,191.7855,,,," ",,,,,,,0,0,,,0,,,12,1,11,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,8,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,110700601,,
1,11,7,1,7,1,191.7855,,,," ",,,,,,,0,0,,,1,1,3,11,1,5,0,,,0,,,0,,,1,1,1,0,,0,,,1,1,24,0,,1,1,1,0,1,1,1,0,0,,1,1,0,,0,,0,,0,,0,,2,1,0,,3,1,1,1,0,,,0,,,1,1,2,1,1,0,,0,,0,,2,,"02",1,,110700701,,
1,11,7,1,8,1,191.7855,,,," ",,,,,,,0,0,,,0,,,8,1,5,0,,,0,,,0,,,1,1,3,0,,0,,,1,1,10,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,1,0,,,0,,,1,1,7,0,,0,,0,,0,,4,,"01",111,,110700801,,
1,11,7,1,9,1,191.7855,,,," ",,,,,,,0,0,,,0,,,2,1,6,0,,,0,,,0,,,1,1,8,0,,0,,,1,1,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,0,,,1,0,8,0,,,0,,0,,0,,0,,4,,"01",111,,110700901,,
1,11,7,1,10,1,191.7855,,,," ",,,,,,,0,0,,,0,,,8,1,6,0,,,0,,,0,,,4,1,2,0,,0,,,1,1,24,0,,1,1,1,0,1,1,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,2,1,0,,,1,1,2,0,,,0,,0,,0,,0,,4,,"01",111,,110701001,,
1,11,7,1,11,1,191.7855,,,," ",,,,,,,0,0,,,0,,,13,1,6,0,,,0,,,0,,,1,1,2,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"05",1,,110701101,,
1,11,7,1,12,1,191.7855,,,," ",,,,,,,0,0,,,0,,,4,1,12,0,,,1,1,3,0,,,0,,,1,0,0,,,0,,,0,,1,1,0,,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,2,1,0,,,1,1,3,0,,,0,,0,,0,,0,,2,,"02",1,,110701201,,
1,11,7,1,13,1,191.7855,,,," ",,,,,,,0,0,,,0,,,9,1,4,0,,,0,,,0,,,0,,,0,,0,,,1,1,24,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,1,1,3,1,1,1,0,,,0,,,0,,,0,,0,,0,,0,,1,,"01",1,,110701301,,
1,11,7,1,14,1,191.7855,,,," ",,,,,,,0,0,,,0,,,6,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,110701401,,
1,11,7,1,15,1,191.7855,,,," ",,,,,,,0,3,1,5,1,1,5,0,,,0,,,0,,,0,,,0,,,1,1,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,1,1,10,0,,,0,,0,,0,,0,,2,,"02",1,,110701501,,
1,11,7,1,16,1,191.7855,,,," ",,,,,,,0,0,,,0,,,6,1,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",1,,110701601,,
1,11,7,1,17,1,191.7855,,,," ",,,,,,,0,0,,,0,,,4,1,4,0,,,0,,,0,,,1,1,5,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,3,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,110701701,,
1,11,7,1,18,1,191.7855,,,," ",,,,,,,0,0,,,0,,,7,1,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,0,,,1,1,0,0,,,0,,0,,0,,0,,2,,"01",1,,110701801,,
1,11,8,1,1,1,709.7715,,,," ",,,,,,,0,0,,,0,,,15,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,5,1,0,,,1,1,3,0,,,0,,0,,0,,0,,2,,"02",1,,110800101,,
1,11,8,1,2,1,709.7715,,,," ",,,,,,,0,0,,,0,,,6,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,0,3,0,0,,,1,1,8,0,,,0,,0,,0,,0,,1,,"02",1,,110800201,,
1,11,8,1,3,1,709.7715,,,," ",,,,,,,0,0,,,0,,,6,1,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,1,1,6,0,,,0,,0,,0,,0,,2,,"01",1,,110800301,,
1,11,8,1,4,1,709.7715,,,," ",,,,,,,0,0,,,0,,,6,1,6,0,,,0,,,0,,,0,,,0,,0,,,1,1,2,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,0,,0,,,0,,,1,1,8,0,,0,,0,,0,,4,,"02",1,,110800401,,
1,11,8,1,5,1,709.7715,,,," ",,,,,,,0,0,,,0,,,5,1,7,0,,,0,,,0,,,1,1,3,0,,0,,,1,1,12,0,,1,1,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,2,1,1,1,3,1,0,,0,,,0,,,1,1,4,1,1,0,,0,,0,,4,,"01",1,,110800501,,
1,11,8,1,6,1,709.7715,,,," ",,,,,,,0,0,,,0,,,4,1,12,0,,,0,,,0,,,0,,,0,,0,,,1,1,24,0,,0,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,1,0,,0,,,0,,,1,1,8,0,,0,,0,,0,,4,,"02",111,,110800601,,
1,11,8,1,7,1,709.7715,,,," ",,,,,,,0,0,,,0,,,13,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,3,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,110800701,,
1,11,8,1,8,1,709.7715,,,," ",,,,,,,0,0,,,0,,,6,1,6,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,3,1,1,1,0,,,1,1,4,0,,,0,,0,,0,,0,,2,,"01",1,,110800801,,
1,11,8,1,9,1,709.7715,,,," ",,,,,,,0,0,,,0,,,10,1,6,0,,,0,,,0,,,1,1,2,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,1,0,,0,,,0,,,1,1,3,0,,0,,0,,0,,2,,"02",1,,110800901,,
1,11,8,1,10,1,709.7715,,,," ",,,,,,,0,0,,,0,,,6,1,6,0,,,0,,,0,,,4,1,3,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,3,1,1,1,0,,,0,,,0,,,1,1,0,,0,,0,,4,,"01",1,,110801001,,
1,11,8,1,11,1,709.7715,,,," ",,,,,,,0,10,1,12,0,,,0,,,3,1,3,1,1,1,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,4,1,1,1,0,,,1,1,3,0,,,1,1,0,,0,,0,,4,,"03",111,,110801101,,
1,11,8,1,12,1,709.7715,,,," ",,,,,,,0,0,,,0,,,3,1,3,0,,,0,,,0,,,1,1,2,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,4,,"02",111,,110801201,,
1,11,8,1,13,1,709.7715,,,," ",,,,,,,0,0,,,0,,,7,1,6,0,,,0,,,0,,,1,1,3,0,,0,,,0,,,1,1,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,3,1,0,,,0,,,1,1,3,0,,0,,0,,0,,2,,"01",1,,110801301,,
1,11,8,1,14,1,709.7715,,,," ",,,,,,,0,0,,,0,,,4,1,6,0,,,0,,,0,,,1,1,12,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,110801401,,
1,11,8,1,15,1,709.7715,,,," ",,,,,,,0,0,,,0,,,6,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,1,0,,0,,,1,1,5,0,,,0,,0,,0,,0,,4,,"01",111,,110801501,,
1,11,8,1,16,1,709.7715,,,," ",,,,,,,0,0,,,0,,,3,1,24,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,0,,,1,1,6,0,,,0,,0,,0,,0,,4,,"01",111,,110801601,,
1,11,8,1,17,1,709.7715,,,," ",,,,,,,0,0,,,6,1,6,0,,,0,,,0,,,0,,,2,1,2,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,0,,,0,,,1,1,3,0,,0,,0,,0,,3,,"01",1,,110801701,,
1,11,8,1,18,1,57.7326100478469,111,2,215000,"02",0,0,1,,,,0,0,,,0,,,0,,,0,,,0,,,1,1,3,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",6,,110801801,,
1,11,9,1,2,1,450.0009,,,," ",,,,,,,0,0,,,0,,,3,1,4,0,,,0,,,0,,,1,1,2,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",111,,110900201,,
1,11,9,1,4,1,450.0009,,,," ",,,,,,,0,1,1,8,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",111,,110900401,,
1,11,9,1,5,1,450.0009,,,," ",,,,,,,0,1,1,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,110900501,,
1,11,9,1,6,1,450.0009,,,," ",,,,,,,1,0,,,1,1,4,3,1,4,0,,,0,,,0,,,1,1,12,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,1,1,7,0,,0,,0,,0,,4,,"02",1,,110900601,,
1,11,9,1,7,1,450.0009,,,," ",,,,,,,0,0,,,0,,,1,1,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,4,,"01",1,,110900701,,
1,11,9,1,8,1,450.0009,,,," ",,,,,,,0,0,,,0,,,0,,,3,1,4,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,1,1,4,0,,,0,,,0,,0,,0,,0,,2,,"02",1,,110900801,,
1,11,9,1,9,1,450.0009,,,," ",,,,,,,0,2,1,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,555,4,"02",1,,110900901,,
1,11,9,1,10,1,450.0009,,,," ",,,,,,,0,2,1,24,0,,,0,,,0,,,0,,,0,,,0,,,1,1,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,2,1,0,,,1,1,6,0,,,0,,0,,0,,0,,3,,"02",1,,110901001,,
1,11,9,1,11,1,450.0009,,,," ",,,,,,,0,2,1,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,1,1,3,0,,,0,,,0,,0,,0,,0,,2,,"02",1,,110901101,,
1,11,9,1,12,1,450.0009,,,," ",,,,,,,0,1,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,1,,"02",1,,110901201,,
1,11,9,1,13,1,450.0009,,,," ",,,,,,,0,0,,,0,,,2,1,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,2,1,1,1,3,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,110901301,,
1,11,9,1,14,1,450.0009,,,," ",,,,,,,0,0,,,0,,,3,1,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,1,1,3,0,,,0,,0,,0,,0,,2,,"02",1,,110901401,,
1,11,9,1,15,1,450.0009,,,," ",,,,,,,0,0,,,0,,,4,1,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,110901501,,
1,11,9,1,16,1,450.0009,,,," ",,,,,,,0,0,,,0,,,10,1,4,0,,,1,1,1,0,,,0,,,0,,0,,,0,,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,1,1,0,,,1,1,3,0,,,0,,0,,0,,0,,4,,"01",1,,110901601,,
1,11,9,1,17,1,450.0009,,,," ",,,,,,,0,0,,,0,,,10,1,12,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,1,1,3,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,110901701,,
1,11,9,1,18,1,450.0009,,,," ",,,,,,,0,0,,,0,,,0,,,2,1,5,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,3,,"02",1,,110901801,,
1,11,9,1,19,1,29.1105703504043,111,1,82500,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,3,,"02",111,,110901901,,
1,11,9,1,20,1,29.1105703504043,111,2,245000,"02",0,0,0,0,1,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,3,,"02",111,,110902001,,
1,11,10,1,2,1,581.4858,,,," ",,,,,,,0,2,1,4,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,0,,,0,,,0,,0,,0,,0,,2,,"02",1,,111000201,,
1,11,10,1,3,1,581.4858,,,," ",,,,,,,0,1,1,6,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,2,1,0,,0,,,0,,,0,,,0,,0,,0,,0,,2,,"01",1,,111000301,,
