"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","A01","A03","A04","A05","A06","A07","A08","A09","A10","A11","A12","A13","A13_OTHER","A14","A15","A15_OTHER","A16","A17","A18","A19","A19_OTHER","A20","A22","A22B","A22B_OTHER","hhid","camp","ref_weight"
1,13,48,1,3,1,1223.457,3,2,3,25,1,1,4,1,7,2,1,2," ",1997,4," ",,,"Uganda",,,3,,,,134800301,,
1,13,48,1,3,1,1223.457,1,1,1,85,1,1,4,1,1,1,1,," ",,," ",1,,,,,6,2,,,134800301,,
1,13,48,1,3,1,1223.457,5,1,3,14,1,1,2,1,7,1,1,," ",,," ",1,,,,,4,,,,134800301,,
1,13,48,1,3,1,1223.457,4,1,3,20,1,1,2,1,7,1,1,," ",,," ",1,,,,,1,,,,134800301,,
1,13,48,1,4,1,1223.457,1,1,1,42,1,1,5,1,1,1,1,," ",,," ",2,2016,"Bugesera",1,,6,1,1,,134800401,,
1,13,48,1,4,1,1223.457,2,2,2,37,1,1,5,1,1,1,1,," ",,," ",2,2016,"Bugesera",1,,4,,,,134800401,,
1,13,48,1,4,1,1223.457,4,2,3,8,1,1,1,0,,,,," ",,," ",,,,,,6,,,,134800401,,
1,13,48,1,4,1,1223.457,5,1,3,5,1,1,1,0,,,,," ",,," ",,,,,,,,,,134800401,,
1,13,48,1,4,1,1223.457,3,2,3,11,1,1,1,0,,,,," ",,," ",,,,,,6,,,,134800401,,
1,13,48,1,5,1,1223.457,2,2,2,44,1,1,6,1,1,2,1,4," ",1995,4," ",,,"Uganda",,,2,,,,134800501,,
1,13,48,1,5,1,1223.457,1,1,1,50,1,1,6,1,1,2,1,4," ",1995,5," ",,,"Uganda",,,6,1,1,,134800501,,
1,13,48,1,5,1,1223.457,3,1,3,16,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,134800501,,
1,13,48,1,5,1,1223.457,4,1,3,15,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,134800501,,
1,13,48,1,5,1,1223.457,5,2,3,10,1,1,2,0,,,,," ",,," ",,,,,,6,,,,134800501,,
1,13,48,1,5,1,1223.457,6,2,3,8,1,1,2,0,,,,," ",,," ",,,,,,6,,,,134800501,,
1,13,48,1,6,1,1223.457,1,2,1,67,1,1,2,1,8,1,1,," ",,," ",1,,,,,1,2,,,134800601,,
1,13,48,1,7,1,1223.457,1,1,1,36,1,1,5,1,1,1,1,," ",,," ",1,,,,,4,1,8,53,134800701,,
1,13,48,1,7,1,1223.457,4,1,3,0,0,,,,,,,," ",,," ",,,,,,,,,,134800701,,
1,13,48,1,7,1,1223.457,3,1,3,3,0,,,,,,,," ",,," ",,,,,,,,,,134800701,,
1,13,48,1,7,1,1223.457,2,2,2,26,1,1,4,1,1,1,1,," ",,," ",1,,,,,1,,,,134800701,,
1,13,48,1,8,1,1223.457,1,1,1,60,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,9,,134800801,,
1,13,48,1,8,1,1223.457,5,2,6,89,1,0,,1,8,1,1,," ",,," ",1,,,,,6,,,,134800801,,
1,13,48,1,8,1,1223.457,3,1,3,37,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,134800801,,
1,13,48,1,8,1,1223.457,4,1,3,12,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,134800801,,
1,13,48,1,8,1,1223.457,2,2,2,56,1,1,2,1,1,1,1,," ",,," ",1,,,,,4,,,,134800801,,
1,13,48,1,9,1,1223.457,1,1,1,52,1,1,2,1,1,2,1,4," ",1994,4," ",,,"Uganda",,,6,2,,,134800901,,
1,13,48,1,9,1,1223.457,3,1,3,30,1,1,5,1,7,2,1,4," ",1994,4," ",,,"DRC",,,6,,,,134800901,,
1,13,48,1,9,1,1223.457,2,2,2,49,1,1,4,1,1,2,1,4," ",1994,4," ",,,"DRC",,,2,,,,134800901,,
1,13,48,1,9,1,1223.457,6,1,3,18,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,134800901,,
1,13,48,1,9,1,1223.457,4,2,3,26,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,134800901,,
1,13,48,1,9,1,1223.457,5,1,3,22,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,134800901,,
1,13,48,1,9,1,1223.457,7,2,3,17,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,134800901,,
1,13,48,1,10,1,1223.457,2,1,3,46,1,1,4,1,7,2,1,4," ",2019,4," ",,,"Uganda",,,6,,,,134801001,,
1,13,48,1,10,1,1223.457,3,1,13,18,1,1,1,1,7,1,1,," ",,," ",2,2021,"Nyaruguru",1,,1,,,,134801001,,
1,13,48,1,10,1,1223.457,1,2,1,83,1,1,1,1,1,1,1,," ",,," ",2,2019,"Uganda",4,,6,2,,,134801001,,
1,13,48,1,11,1,1223.457,1,2,1,40,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,2,,,134801101,,
1,13,48,1,11,1,1223.457,2,2,3,14,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,134801101,,
1,13,48,1,12,1,1223.457,1,2,1,35,1,1,5,1,7,1,1,," ",,," ",1,,,,,1,1,3,,134801201,,
1,13,48,1,12,1,1223.457,2,2,3,11,1,1,2,0,,,,," ",,," ",,,,,,6,,,,134801201,,
1,13,48,1,13,1,1223.457,8,1,3,4,0,,,,,,,," ",,," ",,,,,,,,,,134801301,,
1,13,48,1,13,1,1223.457,4,2,3,23,1,1,4,1,7,1,1,," ",,," ",1,,,,,1,,,,134801301,,
1,13,48,1,13,1,1223.457,2,1,3,29,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,134801301,,
1,13,48,1,13,1,1223.457,7,2,3,14,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,134801301,,
1,13,48,1,13,1,1223.457,1,1,1,56,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,2,,,134801301,,
1,13,48,1,13,1,1223.457,3,1,3,25,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,134801301,,
1,13,48,1,13,1,1223.457,6,2,3,17,1,1,4,1,7,1,1,," ",,," ",1,,,,,5,,,,134801301,,
1,13,48,1,13,1,1223.457,5,2,3,18,1,1,2,1,7,1,1,," ",,," ",1,,,,,3,,,,134801301,,
1,13,48,1,14,1,1223.457,1,2,1,31,1,1,4,1,2,1,1,," ",,," ",1,,,,,6,1,1,,134801401,,
1,13,48,1,14,1,1223.457,2,1,14,25,1,1,4,1,7,1,1,," ",,," ",1,,,,,1,,,,134801401,,
1,13,48,1,15,1,1223.457,1,1,1,38,1,1,5,1,1,2,1,5," ",1996,7," ",,,"DRC",,,6,1,5,,134801501,,
1,13,48,1,15,1,1223.457,2,2,2,34,1,1,5,1,1,2,1,5," ",1995,7," ",,,"Burundi",,,6,,,,134801501,,
1,13,48,1,15,1,1223.457,3,2,3,8,1,1,2,0,,,,," ",,," ",,,,,,6,,,,134801501,,
1,13,48,1,15,1,1223.457,5,2,13,31,1,1,4,1,7,1,1,," ",,," ",1,,,,,1,,,,134801501,,
1,13,48,1,15,1,1223.457,4,2,3,4,0,,,,,,,," ",,," ",,,,,,,,,,134801501,,
1,13,48,1,16,1,1223.457,1,1,1,54,1,1,2,1,1,2,1,5," ",1993,7," ",,,"Uganda",,,6,1,3,,134801601,,
1,13,48,1,16,1,1223.457,2,2,2,42,1,1,4,1,1,2,1,5," ",1995,7," ",,,"DRC",,,2,,,,134801601,,
1,13,48,1,16,1,1223.457,4,1,13,24,1,1,2,1,7,1,1,," ",,," ",2,2021,"Nyagatare",1,,1,,,,134801601,,
1,13,48,1,16,1,1223.457,3,1,3,22,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,134801601,,
1,13,48,1,17,1,1223.457,1,1,1,45,1,1,4,1,1,1,1,," ",,," ",1,,,,,6,1,2,,134801701,,
1,13,48,1,17,1,1223.457,3,2,3,22,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,134801701,,
1,13,48,1,17,1,1223.457,2,2,2,43,1,1,4,1,1,1,1,," ",,," ",1,,,,,2,,,,134801701,,
1,13,48,1,17,1,1223.457,4,2,3,17,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,134801701,,
1,13,48,1,17,1,1223.457,5,2,13,18,1,1,4,1,7,1,1,," ",,," ",1,,,,,1,,,,134801701,,
1,13,49,1,1,1,170.3618,1,2,1,53,1,1,4,1,8,2,1,4," ",1993,4," ",,,"Uganda",,,4,2,,,134900101,,
1,13,49,1,1,1,170.3618,3,2,3,20,1,1,4,1,7,1,1,," ",,," ",1,,,,,1,,,,134900101,,
1,13,49,1,1,1,170.3618,2,2,3,28,1,1,5,1,7,1,1,," ",,," ",1,,,,,1,,,,134900101,,
1,13,49,1,2,1,170.3618,1,1,1,47,1,1,4,1,1,2,1,4," ",1994,4," ",,,"Burundi",,,2,1,3,,134900201,,
1,13,49,1,2,1,170.3618,2,2,2,45,1,1,4,1,1,2,1,4," ",1994,4," ",,,"Burundi",,,2,,,,134900201,,
1,13,49,1,2,1,170.3618,3,1,3,19,1,1,4,1,7,1,1,," ",,," ",1,,,,,2,,,,134900201,,
1,13,49,1,2,1,170.3618,4,2,3,17,1,1,4,1,7,1,1,," ",,," ",1,,,,,1,,,,134900201,,
1,13,49,1,2,1,170.3618,5,1,3,13,1,1,2,1,7,1,1,," ",,," ",1,,,,,4,,,,134900201,,
1,13,49,1,3,1,170.3618,1,2,1,32,1,1,1,1,2,1,1,," ",,," ",2,2021,"Kayonza",3,,1,1,7,,134900301,,
1,13,49,1,3,1,170.3618,2,2,3,12,1,1,2,1,7,1,1,," ",,," ",1,,,,,4,,,,134900301,,
1,13,49,1,3,1,170.3618,3,2,3,8,1,1,2,0,,,,," ",,," ",,,,,,6,,,,134900301,,
1,13,49,1,4,1,170.3618,1,2,1,42,1,1,2,1,7,1,1,," ",,," ",1,,,,,1,1,8,20,134900401,,
1,13,49,1,4,1,170.3618,2,1,3,24,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,134900401,,
1,13,49,1,4,1,170.3618,4,2,3,12,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,134900401,,
1,13,49,1,4,1,170.3618,5,1,3,11,1,1,2,0,,,,," ",,," ",,,,,,6,,,,134900401,,
1,13,49,1,4,1,170.3618,3,2,3,22,1,1,4,1,7,1,1,," ",,," ",1,,,,,1,,,,134900401,,
1,13,49,1,5,1,170.3618,1,2,1,25,1,1,4,1,7,1,1,," ",,," ",2,2015,"Nyamagabe",1,,2,1,1,,134900501,,
1,13,49,1,5,1,170.3618,2,1,13,22,1,0,,1,7,1,1,," ",,," ",1,,,,,1,,,,134900501,,
1,13,49,1,6,1,170.3618,1,1,1,35,1,1,2,1,1,1,1,," ",,," ",2,2019,"Nyamagabe",1,,6,1,1,,134900601,,
1,13,49,1,6,1,170.3618,5,2,13,17,1,1,2,1,7,1,1,," ",,," ",2,2022,"Nyamagabe",1,,1,,,,134900601,,
1,13,49,1,6,1,170.3618,2,2,2,33,1,1,4,1,1,1,1,," ",,," ",2,2019,"Nyamagabe",3,,3,,,,134900601,,
1,13,49,1,6,1,170.3618,4,2,3,0,0,,,,,,,," ",,," ",,,,,,,,,,134900601,,
1,13,49,1,6,1,170.3618,3,1,3,5,1,1,1,0,,,,," ",,," ",,,,,,,,,,134900601,,
1,13,49,1,7,1,170.3618,1,1,1,60,1,1,4,1,2,1,1,," ",,," ",1,,,,,6,1,1,,134900701,,
1,13,49,1,7,1,170.3618,5,1,3,11,1,1,1,0,,,,," ",,," ",,,,,,6,,,,134900701,,
1,13,49,1,7,1,170.3618,4,2,3,18,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,134900701,,
1,13,49,1,7,1,170.3618,3,1,3,20,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,134900701,,
1,13,49,1,7,1,170.3618,2,2,2,42,1,1,4,1,2,1,1,," ",,," ",1,,,,,1,,,,134900701,,
1,13,49,1,7,1,170.3618,6,1,3,9,1,1,1,0,,,,," ",,," ",,,,,,6,,,,134900701,,
1,13,49,1,8,1,170.3618,5,2,13,18,1,0,,1,7,1,1,," ",,," ",2,2022,"Rusizi",1,,1,,,,134900801,,
1,13,49,1,8,1,170.3618,1,1,1,42,1,1,4,1,1,1,1,," ",,," ",1,,,,,6,2,,,134900801,,
1,13,49,1,8,1,170.3618,3,1,3,20,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,134900801,,
1,13,49,1,8,1,170.3618,2,2,2,42,1,1,4,1,1,1,1,," ",,," ",1,,,,,2,,,,134900801,,
1,13,49,1,8,1,170.3618,4,2,3,10,1,1,1,0,,,,," ",,," ",,,,,,6,,,,134900801,,
1,13,49,1,9,1,170.3618,1,2,1,73,1,1,2,1,1,1,1,," ",,," ",2,2018,"Nyanza",4,,2,2,,,134900901,,
1,13,49,1,9,1,170.3618,2,2,3,40,1,1,5,1,7,1,1,," ",,," ",1,,,,,4,,,,134900901,,
1,13,49,1,9,1,170.3618,3,1,3,31,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,134900901,,
1,13,49,1,10,1,170.3618,6,2,13,25,1,1,2,1,7,1,1,," ",,," ",2,2019,"Bugesera",1,,2,,,,134901001,,
1,13,49,1,10,1,170.3618,2,2,2,55,1,1,5,1,1,1,1,," ",,," ",1,,,,,4,,,,134901001,,
1,13,49,1,10,1,170.3618,5,2,7,27,1,1,5,1,7,1,1,," ",,," ",1,,,,,2,,,,134901001,,
1,13,49,1,10,1,170.3618,3,1,3,19,1,1,1,1,7,1,1,," ",,," ",1,,,,,6,,,,134901001,,
1,13,49,1,10,1,170.3618,4,2,3,11,1,1,2,0,,,,," ",,," ",,,,,,6,,,,134901001,,
1,13,49,1,10,1,170.3618,1,1,1,67,1,1,4,1,1,1,1,," ",,," ",1,,,,,6,2,,,134901001,,
1,13,49,1,11,1,170.3618,1,1,1,36,1,1,5,1,1,1,1,," ",,," ",1,,,,,6,1,1,,134901101,,
1,13,49,1,11,1,170.3618,6,1,3,1,0,,,,,,,," ",,," ",,,,,,,,,,134901101,,
1,13,49,1,11,1,170.3618,3,2,3,6,1,1,2,0,,,,," ",,," ",,,,,,6,,,,134901101,,
1,13,49,1,11,1,170.3618,2,2,2,35,1,1,5,1,1,1,1,," ",,," ",1,,,,,1,,,,134901101,,
1,13,49,1,11,1,170.3618,5,2,3,1,0,,,,,,,," ",,," ",,,,,,,,,,134901101,,
1,13,49,1,11,1,170.3618,4,2,3,4,0,,,,,,,," ",,," ",,,,,,,,,,134901101,,
1,13,49,1,12,1,170.3618,1,1,1,40,1,1,4,1,2,2,2,," ",2015,7," ",,,"Burundi",,,6,1,1,,134901201,,
1,13,49,1,12,1,170.3618,3,1,3,12,1,1,2,1,7,2,2,," ",2015,7," ",,,"Burundi",,,6,,,,134901201,,
1,13,49,1,12,1,170.3618,2,2,2,39,1,1,4,1,2,2,2,," ",2015,7," ",,,"Burundi",,,2,,,,134901201,,
1,13,49,1,12,1,170.3618,4,1,3,10,1,1,2,0,,,,," ",,," ",,,,,,6,,,,134901201,,
1,13,49,1,12,1,170.3618,5,1,3,4,0,,,,,,,," ",,," ",,,,,,,,,,134901201,,
1,13,49,1,12,1,170.3618,6,2,3,2,0,,,,,,,," ",,," ",,,,,,,,,,134901201,,
1,13,49,1,13,1,170.3618,1,2,1,45,1,0,,1,2,1,1,," ",,," ",1,,,,,1,1,1,,134901301,,
1,13,49,1,13,1,170.3618,2,1,3,15,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,134901301,,
1,13,49,1,14,1,170.3618,3,1,3,34,1,1,5,1,7,1,1,," ",,," ",1,,,,,6,,,,134901401,,
1,13,49,1,14,1,170.3618,4,1,13,24,1,1,2,1,7,1,1,," ",,," ",1,,,,,1,,,,134901401,,
1,13,49,1,14,1,170.3618,2,2,2,59,1,1,2,1,1,1,1,," ",,," ",1,,,,,2,,,,134901401,,
1,13,49,1,14,1,170.3618,1,1,1,63,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,2,,,134901401,,
1,13,49,1,15,1,170.3618,4,2,13,22,1,1,4,1,7,1,1,," ",,," ",2,2022,"Nyamagabe",1,,1,,,,134901501,,
1,13,49,1,15,1,170.3618,1,1,1,38,1,1,5,1,1,1,1,," ",,," ",1,,,,,6,1,3,,134901501,,
1,13,49,1,15,1,170.3618,3,1,3,2,0,,,,,,,," ",,," ",,,,,,,,,,134901501,,
1,13,49,1,15,1,170.3618,2,2,2,31,1,1,5,1,1,1,1,," ",,," ",1,,,,,2,,,,134901501,,
1,13,49,1,16,1,170.3618,1,1,1,73,1,1,4,1,1,1,1,," ",,," ",1,,,,,6,2,,,134901601,,
1,13,49,1,16,1,170.3618,2,2,2,70,1,1,4,1,1,1,1,," ",,," ",1,,,,,1,,,,134901601,,
1,13,49,1,17,1,170.3618,1,1,1,44,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,1,,134901701,,
1,13,49,1,17,1,170.3618,2,2,2,42,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,134901701,,
1,13,49,1,18,1,170.3618,1,1,1,48,1,1,4,1,1,2,1,4," ",1996,555,"Returnee",,,"Tanzania",,,6,1,8,8,134901801,,
1,13,49,1,18,1,170.3618,6,2,13,20,1,1,2,1,7,1,1,," ",,," ",2,2021,"Kamonyi",1,,1,,,,134901801,,
1,13,49,1,18,1,170.3618,3,2,3,11,1,1,1,0,,,,," ",,," ",,,,,,6,,,,134901801,,
1,13,49,1,18,1,170.3618,2,2,2,41,1,1,5,1,1,1,1,," ",,," ",1,,,,,2,,,,134901801,,
1,13,49,1,18,1,170.3618,4,1,3,9,1,1,1,0,,,,," ",,," ",,,,,,6,,,,134901801,,
1,13,49,1,18,1,170.3618,5,1,3,6,1,1,1,0,,,,," ",,," ",,,,,,6,,,,134901801,,
2,21,50,1,1,1,312.3764,2,2,2,50,1,1,2,1,2,1,1,," ",,," ",1,,,,,1,,,,215000102,,
2,21,50,1,1,1,312.3764,3,1,4,9,1,1,1,0,,,,," ",,," ",,,,,,6,,,,215000102,,
2,21,50,1,1,1,312.3764,1,1,1,58,1,0,,1,2,1,1,," ",,," ",1,,,,,6,2,,,215000102,,
2,21,50,1,2,1,312.3764,1,1,1,35,1,1,4,1,1,1,1,," ",,," ",1,,,,,6,1,1,,215000202,,
2,21,50,1,2,1,312.3764,3,2,3,8,1,1,1,0,,,,," ",,," ",,,,,,6,,,,215000202,,
2,21,50,1,2,1,312.3764,5,1,3,2,0,,,,,,,," ",,," ",,,,,,,,,,215000202,,
2,21,50,1,2,1,312.3764,2,2,2,38,1,1,4,1,1,1,1,," ",,," ",1,,,,,1,,,,215000202,,
2,21,50,1,2,1,312.3764,4,1,3,5,1,1,1,0,,,,," ",,," ",,,,,,,,,,215000202,,
2,21,50,1,3,1,70.7120706467662,1,1,1,40,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,2,,,215000302,,
2,21,50,1,4,1,312.3764,1,1,1,46,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,8,29,215000402,,
2,21,50,1,4,1,312.3764,2,2,2,40,1,0,,1,1,1,1,," ",,," ",1,,,,,1,,,,215000402,,
2,21,50,1,4,1,312.3764,3,1,3,20,1,0,,1,7,1,1,," ",,," ",1,,,,,6,,,,215000402,,
2,21,50,1,4,1,312.3764,5,1,3,17,1,1,1,1,7,1,1,," ",,," ",1,,,,,6,,,,215000402,,
2,21,50,1,4,1,312.3764,4,2,3,18,1,1,2,1,7,1,1,," ",,," ",1,,,,,4,,,,215000402,,
2,21,50,1,4,1,312.3764,6,1,3,4,0,,,,,,,," ",,," ",,,,,,,,,,215000402,,
2,21,50,1,4,1,312.3764,7,1,3,0,0,,,,,,,," ",,," ",,,,,,,,,,215000402,,
2,21,50,1,5,1,312.3764,4,1,3,18,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,215000502,,
2,21,50,1,5,1,312.3764,2,2,2,50,1,1,2,1,1,1,1,," ",,," ",1,,,,,2,,,,215000502,,
2,21,50,1,5,1,312.3764,1,1,1,49,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,2,,,215000502,,
2,21,50,1,5,1,312.3764,3,2,3,22,1,1,2,1,7,1,1,," ",,," ",1,,,,,1,,,,215000502,,
2,21,50,1,7,1,70.7120706467662,1,1,1,53,1,1,1,1,1,1,1,," ",,," ",1,,,,,6,1,2,,215000702,,
2,21,50,1,7,1,70.7120706467662,5,1,3,14,1,1,1,1,7,1,1,," ",,," ",1,,,,,6,,,,215000702,,
2,21,50,1,7,1,70.7120706467662,6,1,3,8,1,1,1,0,,,,," ",,," ",,,,,,6,,,,215000702,,
2,21,50,1,7,1,70.7120706467662,3,2,3,18,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,215000702,,
2,21,50,1,7,1,70.7120706467662,2,2,2,43,1,1,1,1,1,1,1,," ",,," ",1,,,,,1,,,,215000702,,
2,21,50,1,7,1,70.7120706467662,4,2,3,16,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,215000702,,
2,21,50,1,7,1,70.7120706467662,7,2,3,4,0,,,,,,,," ",,," ",,,,,,,,,,215000702,,
2,21,50,1,8,1,70.7120706467662,1,2,1,46,1,0,,1,8,1,1,," ",,," ",1,,,,,1,1,2,,215000802,,
2,21,50,1,8,1,70.7120706467662,6,1,3,7,1,0,,0,,,,," ",,," ",,,,,,6,,,,215000802,,
2,21,50,1,8,1,70.7120706467662,4,1,3,18,1,1,1,1,7,1,1,," ",,," ",1,,,,,6,,,,215000802,,
2,21,50,1,8,1,70.7120706467662,3,1,3,20,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,215000802,,
2,21,50,1,8,1,70.7120706467662,5,2,3,16,1,1,1,1,7,1,1,," ",,," ",1,,,,,6,,,,215000802,,
2,21,50,1,8,1,70.7120706467662,2,2,3,26,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,215000802,,
2,21,50,1,9,1,70.7120706467662,1,1,1,34,1,0,,1,2,1,1,," ",,," ",1,,,,,6,2,,,215000902,,
2,21,50,1,9,1,70.7120706467662,4,2,3,3,0,,,,,,,," ",,," ",,,,,,,,,,215000902,,
2,21,50,1,9,1,70.7120706467662,2,2,2,31,1,1,1,1,2,1,1,," ",,," ",1,,,,,1,,,,215000902,,
2,21,50,1,9,1,70.7120706467662,3,1,3,9,1,1,1,0,,,,," ",,," ",,,,,,6,,,,215000902,,
2,21,50,1,10,1,312.3764,6,2,3,12,1,1,1,1,7,1,1,," ",,," ",1,,,,,6,,,,215001002,,
2,21,50,1,10,1,312.3764,4,2,4,2,0,,,,,,,," ",,," ",,,,,,,,,,215001002,,
2,21,50,1,10,1,312.3764,7,2,3,11,1,1,1,0,,,,," ",,," ",,,,,,6,,,,215001002,,
2,21,50,1,10,1,312.3764,5,1,3,15,1,1,1,1,7,1,1,," ",,," ",1,,,,,6,,,,215001002,,
2,21,50,1,10,1,312.3764,10,2,3,3,0,,,,,,,," ",,," ",,,,,,,,,,215001002,,
2,21,50,1,10,1,312.3764,8,1,3,9,1,1,1,0,,,,," ",,," ",,,,,,6,,,,215001002,,
2,21,50,1,10,1,312.3764,3,2,3,23,1,1,2,1,7,1,1,," ",,," ",1,,,,,2,,,,215001002,,
2,21,50,1,10,1,312.3764,1,1,1,43,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,2,,,215001002,,
2,21,50,1,10,1,312.3764,2,2,2,45,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,215001002,,
2,21,50,1,10,1,312.3764,9,2,3,6,1,1,1,0,,,,," ",,," ",,,,,,6,,,,215001002,,
2,21,50,1,11,1,312.3764,2,2,2,38,1,0,,1,1,1,1,," ",,," ",1,,,,,1,,,,215001102,,
2,21,50,1,11,1,312.3764,5,1,3,2,0,,,,,,,," ",,," ",,,,,,,,,,215001102,,
2,21,50,1,11,1,312.3764,3,2,3,9,1,1,1,0,,,,," ",,," ",,,,,,6,,,,215001102,,
2,21,50,1,11,1,312.3764,4,1,3,6,1,1,1,0,,,,," ",,," ",,,,,,6,,,,215001102,,
2,21,50,1,11,1,312.3764,1,1,1,39,1,0,,1,1,1,1,," ",,," ",1,,,,,6,2,,,215001102,,
2,21,50,1,12,1,312.3764,2,2,4,18,1,1,4,1,7,1,1,," ",,," ",1,,,,,1,,,,215001202,,
2,21,50,1,12,1,312.3764,3,1,4,17,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,215001202,,
2,21,50,1,12,1,312.3764,4,1,4,16,1,1,4,1,7,1,1,," ",,," ",1,,,,,6,,,,215001202,,
2,21,50,1,12,1,312.3764,1,1,1,94,1,0,,1,8,1,1,," ",,," ",1,,,,,6,2,,,215001202,,
2,21,50,1,13,1,312.3764,5,2,3,10,1,1,1,0,,,,," ",,," ",,,,,,4,,,,215001302,,
2,21,50,1,13,1,312.3764,7,2,3,5,1,1,1,0,,,,," ",,," ",,,,,,,,,,215001302,,
2,21,50,1,13,1,312.3764,8,1,12,5,1,1,1,0,,,,," ",,," ",,,,,,,,,,215001302,,
2,21,50,1,13,1,312.3764,4,1,3,13,1,1,1,1,7,1,1,," ",,," ",1,,,,,6,,,,215001302,,
2,21,50,1,13,1,312.3764,6,2,3,7,1,1,1,0,,,,," ",,," ",,,,,,6,,,,215001302,,
2,21,50,1,13,1,312.3764,3,1,3,16,1,1,1,1,7,1,1,," ",,," ",1,,,,,6,,,,215001302,,
2,21,50,1,13,1,312.3764,1,1,1,61,1,0,,1,2,1,1,," ",,," ",1,,,,,6,2,,,215001302,,
2,21,50,1,13,1,312.3764,2,2,2,35,1,1,1,1,2,1,1,," ",,," ",1,,,,,1,,,,215001302,,
2,21,50,1,14,1,312.3764,1,1,1,58,1,1,1,1,1,1,1,," ",,," ",1,,,,,2,2,,,215001402,,
2,21,50,1,14,1,312.3764,3,1,3,22,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,215001402,,
2,21,50,1,14,1,312.3764,4,2,4,5,1,1,1,0,,,,," ",,," ",,,,,,,,,,215001402,,
2,21,50,1,14,1,312.3764,2,2,2,47,1,1,1,1,1,1,1,," ",,," ",1,,,,,1,,,,215001402,,
2,21,50,1,15,1,312.3764,1,1,1,46,1,1,2,1,1,1,1,," ",,," ",1,,,,,6,1,8,5,215001502,,
2,21,50,1,15,1,312.3764,4,1,3,17,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,215001502,,
2,21,50,1,15,1,312.3764,2,2,2,45,1,1,2,1,1,1,1,," ",,," ",1,,,,,1,,,,215001502,,
2,21,50,1,15,1,312.3764,5,2,3,7,1,1,1,0,,,,," ",,," ",,,,,,6,,,,215001502,,
2,21,50,1,15,1,312.3764,3,2,3,19,1,1,4,1,7,1,1,," ",,," ",1,,,,,4,,,,215001502,,
2,21,50,1,16,1,312.3764,1,1,1,51,1,1,3,1,1,1,1,," ",,," ",1,,,,,6,1,3,,215001602,,
2,21,50,1,16,1,312.3764,4,2,3,18,1,1,2,1,7,1,1,," ",,," ",1,,,,,4,,,,215001602,,
2,21,50,1,16,1,312.3764,7,2,3,11,1,1,1,0,,,,," ",,," ",,,,,,6,,,,215001602,,
2,21,50,1,16,1,312.3764,2,2,2,53,1,1,3,1,1,1,1,," ",,," ",1,,,,,1,,,,215001602,,
2,21,50,1,16,1,312.3764,6,2,3,16,1,1,2,1,7,1,1,," ",,," ",1,,,,,5,,,,215001602,,
2,21,50,1,16,1,312.3764,5,1,3,17,1,1,2,1,7,1,1,," ",,," ",1,,,,,6,,,,215001602,,
2,21,50,1,16,1,312.3764,3,2,3,22,1,1,4,1,7,1,1,," ",,," ",1,,,,,4,,,,215001602,,
