"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","H01","H02","MARKET_PRICE","H03","H04","H05","H06","H07","H07_OTHER","hhid","camp","ref_weight"
5,51,241,2,1,1,530.112216748768,1,"01",2500,0,1,,,,,534100105,,
5,51,241,2,2,1,530.112216748768,1,"01",2500,1,,,,,,534100205,,
5,51,241,2,3,1,530.112216748768,1,"01",2500,0,0,0,0,1,,534100305,,
5,51,241,2,4,1,530.112216748768,1,"02",7500,1,,,,,,534100405,,
5,51,241,2,5,1,1262.32,,,,,,,,,,534100505,,
5,51,241,2,6,1,1262.32,1,"01",7500,0,0,0,0,1,,534100605,,
5,51,241,2,7,1,530.112216748768,1,"02",7500,0,1,,,,,534100705,,
5,51,241,2,8,1,530.112216748768,1,"02",7500,1,,,,,,534100805,,
5,51,241,2,9,1,1262.32,,,,,,,,,,534100905,,
5,51,241,2,10,1,1262.32,1,"02",2500,1,,,,,,534101005,,
5,51,241,2,11,1,1262.32,1,"01",2500,1,,,,,,534101105,,
5,51,241,2,12,1,1262.32,1,"01",7500,0,0,0,0,1,,534101205,,
5,51,241,2,13,1,1262.32,1,"02",2500,1,,,,,,534101305,,
5,51,241,2,14,1,1262.32,1,"02",7500,0,0,0,0,1,,534101405,,
5,51,241,2,15,1,530.112216748768,1,"01",2500,1,,,,,,534101505,,
5,51,241,2,16,1,1262.32,1,"01",7500,0,0,1,,,,534101605,,
5,51,241,2,17,1,1262.32,1,"01",7500,1,,,,,,534101705,,
5,51,241,2,18,1,1262.32,1,"01",7500,1,,,,,,534101805,,
5,51,242,2,1,1,974.180936170213,1,"02",2500,1,,,,,,534200105,,
5,51,242,2,2,1,974.180936170213,1,"01",7500,1,,,,,,534200205,,
5,51,242,2,3,1,974.180936170213,1,"01",2500,1,,,,,,534200305,,
5,51,242,2,4,1,974.180936170213,,,,,,,,,,534200405,,
5,51,242,2,5,1,974.180936170213,1,"01",7500,1,,,,,,534200505,,
5,51,242,2,6,1,1302.868,1,"02",2500,0,0,1,,,,534200605,,
5,51,242,2,7,1,1302.868,1,"02",2500,0,1,,,,,534200705,,
5,51,242,2,8,1,974.180936170213,1,"01",2500,1,,,,,,534200805,,
5,51,242,2,9,1,974.180936170213,1,"01",7500,0,0,0,1,,,534200905,,
5,51,242,2,10,1,1302.868,,,,,,,,,,534201005,,
5,51,242,2,11,1,974.180936170213,1,"01",7500,1,,,,,,534201105,,
5,51,242,2,12,1,974.180936170213,,,,,,,,,,534201205,,
5,51,242,2,13,1,974.180936170213,,,,,,,,,,534201305,,
5,51,242,2,14,1,974.180936170213,1,"02",7500,0,0,1,,,,534201405,,
5,51,242,2,15,1,974.180936170213,1,"01",7500,0,0,1,,,,534201505,,
5,51,242,2,16,1,974.180936170213,1,"01",2500,1,,,,,,534201605,,
5,51,242,2,17,1,1302.868,1,"02",7500,1,,,,,,534201705,,
5,51,242,2,18,1,974.180936170213,1,"02",2500,1,,,,,,534201805,,
5,52,243,2,1,1,1062.52385542169,,,,,,,,,,544300105,,
5,52,243,2,2,1,1062.52385542169,,,,,,,,,,544300205,,
5,52,243,2,3,1,1062.52385542169,1,"01",7500,0,0,1,,,,544300305,,
5,52,243,2,4,1,1062.52385542169,,,,,,,,,,544300405,,
5,52,243,2,5,1,1062.52385542169,1,"01",7500,0,0,1,,,,544300505,,
5,52,243,2,6,1,1062.52385542169,,,,,,,,,,544300605,,
5,52,243,2,7,1,1062.52385542169,,,,,,,,,,544300705,,
5,52,243,2,8,1,1062.52385542169,,,,,,,,,,544300805,,
5,52,243,2,9,1,1062.52385542169,,,,,,,,,,544300905,,
5,52,243,2,10,1,2204.737,,,,,,,,,,544301005,,
5,52,243,2,11,1,2204.737,1,"01",2500,0,0,1,,,,544301105,,
5,52,243,2,12,1,2204.737,,,,,,,,,,544301205,,
5,52,243,2,13,1,2204.737,,,,,,,,,,544301305,,
5,52,243,2,14,1,2204.737,,,,,,,,,,544301405,,
5,52,243,2,15,1,2204.737,,,,,,,,,,544301505,,
5,52,243,2,16,1,2204.737,,,,,,,,,,544301605,,
5,52,243,2,17,1,2204.737,,,,,,,,,,544301705,,
5,52,243,2,18,1,2204.737,,,,,,,,,,544301805,,
5,52,244,2,1,1,1700.2,,,,,,,,,,544400105,,
5,52,244,2,2,1,1700.2,,,,,,,,,,544400205,,
5,52,244,2,3,1,1700.2,,,,,,,,,,544400305,,
5,52,244,2,4,1,1700.2,,,,,,,,,,544400405,,
5,52,244,2,5,1,1700.2,,,,,,,,,,544400505,,
5,52,244,2,6,1,1700.2,,,,,,,,,,544400605,,
5,52,244,2,7,1,1700.2,1,"01",7500,0,0,0,0,1,,544400705,,
5,52,244,2,8,1,1700.2,,,,,,,,,,544400805,,
5,52,244,2,9,1,1700.2,,,,,,,,,,544400905,,
5,52,244,2,10,1,1700.2,,,,,,,,,,544401005,,
5,52,244,2,11,1,1700.2,2,"01",21000,1,,,,,,544401105,,
5,52,244,2,12,1,1700.2,,,,,,,,,,544401205,,
5,52,244,2,13,1,1700.2,1,"01",7500,0,0,1,,,,544401305,,
5,52,244,2,14,1,1700.2,1,"01",2500,0,0,1,,,,544401405,,
5,52,244,2,15,1,1700.2,,,,,,,,,,544401505,,
5,52,244,2,16,1,1700.2,,,,,,,,,,544401605,,
5,52,244,2,17,1,1700.2,,,,,,,,,,544401705,,
5,52,244,2,18,1,1700.2,,,,,,,,,,544401805,,
5,52,245,1,1,1,18.1200197260274,,,,,,,,,,544500105,,
5,52,245,1,2,1,18.1200197260274,1,"01",7500,0,1,,,,,544500205,,
5,52,245,1,3,1,18.1200197260274,1,"02",8200,1,,,,,,544500305,,
5,52,245,1,4,1,18.1200197260274,,,,,,,,,,544500405,,
5,52,245,1,5,1,339.1696,,,,,,,,,,544500505,,
5,52,245,1,6,1,339.1696,,,,,,,,,,544500605,,
5,52,245,1,7,1,339.1696,,,,,,,,,,544500705,,
5,52,245,1,8,1,339.1696,,,,,,,,,,544500805,,
5,52,245,1,9,1,339.1696,1,"02",8200,1,,,,,,544500905,,
5,52,245,1,10,1,339.1696,,,,,,,,,,544501005,,
5,52,245,1,11,1,339.1696,,,,,,,,,,544501105,,
5,52,245,1,12,1,339.1696,1,"01",8200,1,,,,,,544501205,,
5,52,245,1,13,1,18.1200197260274,,,,,,,,,,544501305,,
5,52,245,1,14,1,339.1696,,,,,,,,,,544501405,,
5,52,245,1,15,1,339.1696,,,,,,,,,,544501505,,
5,52,245,1,16,1,339.1696,,,,,,,,,,544501605,,
5,52,245,1,17,1,339.1696,,,,,,,,,,544501705,,
5,52,245,1,18,1,339.1696,,,,,,,,,,544501805,,
5,52,246,2,1,1,392.274947368421,1,"01",2500,1,,,,,,544600105,,
5,52,246,2,2,1,392.274947368421,1,"02",7500,0,0,0,1,,,544600205,,
5,52,246,2,3,1,392.274947368421,,,,,,,,,,544600305,,
5,52,246,2,4,1,2484.408,1,"01",7500,1,,,,,,544600405,,
5,52,246,2,5,1,392.274947368421,1,"01",7500,1,,,,,,544600505,,
5,52,246,2,6,1,392.274947368421,1,"02",2500,0,0,0,0,1,,544600605,,
5,52,246,2,7,1,392.274947368421,1,"02",2500,1,,,,,,544600705,,
5,52,246,2,8,1,392.274947368421,1,"02",2500,1,,,,,,544600805,,
5,52,246,2,9,1,392.274947368421,1,"01",7500,1,,,,,,544600905,,
5,52,246,2,10,1,392.274947368421,1,"01",2500,0,0,1,,,,544601005,,
5,52,246,2,11,1,2484.408,1,"01",2500,0,0,1,,,,544601105,,
5,52,246,2,12,1,2484.408,1,"01",2500,0,0,1,,,,544601205,,
5,52,246,2,13,1,2484.408,1,"02",7500,0,0,1,,,,544601305,,
5,52,246,2,14,1,2484.408,1,"02",7500,0,1,,,,,544601405,,
5,52,246,2,15,1,2484.408,1,"01",7500,1,,,,,,544601505,,
5,52,246,2,16,1,2484.408,1,"02",2500,1,,,,,,544601605,,
5,52,246,2,17,1,2484.408,1,"01",7500,0,0,0,0,1,,544601705,,
5,52,246,2,18,1,2484.408,,,,,,,,,,544601805,,
5,52,247,1,1,1,184.7471,,,,,,,,,,544700105,,
5,52,247,1,2,1,184.7471,1,"01",8200,1,,,,,,544700205,,
5,52,247,1,3,1,184.7471,,,,,,,,,,544700305,,
5,52,247,1,4,1,184.7471,,,,,,,,,,544700405,,
5,52,247,1,5,1,70.5821635756677,2,"01",21000,1,,,,,,544700505,,
5,52,247,1,6,1,70.5821635756677,2,"01",8200,1,,,,,,544700605,,
5,52,247,1,7,1,70.5821635756677,,,,,,,,,,544700705,,
5,52,247,1,8,1,70.5821635756677,1,"01",2500,1,,,,,,544700805,,
5,52,247,1,9,1,70.5821635756677,2,"01",16000,1,,,,,,544700905,,
5,52,247,1,10,1,184.7471,,,,,,,,,,544701005,,
5,52,247,1,11,1,184.7471,,,,,,,,,,544701105,,
5,52,247,1,12,1,184.7471,,,,,,,,,,544701205,,
5,52,247,1,13,1,70.5821635756677,2,"01",21000,1,,,,,,544701305,,
5,52,247,1,14,1,184.7471,2,"02",16000,1,,,,,,544701405,,
5,52,247,1,15,1,70.5821635756677,1,"02",7500,1,,,,,,544701505,,
5,52,247,1,16,1,184.7471,,,,,,,,,,544701605,,
5,52,247,1,17,1,70.5821635756677,,,,,,,,,,544701705,,
5,52,247,1,18,1,184.7471,,,,,,,,,,544701805,,
5,52,248,2,1,1,1727.22825,1,"01",2500,0,0,1,,,,544800105,,
5,52,248,2,2,1,1727.22825,,,,,,,,,,544800205,,
5,52,248,2,3,1,1465.527,1,"02",7500,0,0,888,888,,,544800305,,
5,52,248,2,4,1,1727.22825,1,"01",7500,0,0,1,,,,544800405,,
5,52,248,2,5,1,1727.22825,1,"01",7500,1,,,,,,544800505,,
5,52,248,2,6,1,1727.22825,1,"01",2500,0,0,1,,,,544800605,,
5,52,248,2,7,1,1465.527,,,,,,,,,,544800705,,
5,52,248,2,8,1,1727.22825,,,,,,,,,,544800805,,
5,52,248,2,9,1,1727.22825,,,,,,,,,,544800905,,
5,52,248,2,10,1,1727.22825,,,,,,,,,,544801005,,
5,52,248,2,11,1,1465.527,,,,,,,,,,544801105,,
5,52,248,2,12,1,1727.22825,,,,,,,,,,544801205,,
5,52,248,2,13,1,1465.527,,,,,,,,,,544801305,,
5,52,248,2,14,1,1465.527,1,"01",2500,0,0,1,,,,544801405,,
5,52,248,2,15,1,1465.527,,,,,,,,,,544801505,,
5,52,248,2,16,1,1465.527,,,,,,,,,,544801605,,
5,52,248,2,17,1,1465.527,,,,,,,,,,544801705,,
5,52,248,2,18,1,1465.527,,,,,,,,,,544801805,,
5,52,249,1,1,1,112.3928,,,,,,,,,,544900105,,
5,52,249,1,2,1,112.3928,,,,,,,,,,544900205,,
5,52,249,1,3,1,112.3928,,,,,,,,,,544900305,,
5,52,249,1,4,1,112.3928,,,,,,,,,,544900405,,
5,52,249,1,5,1,112.3928,,,,,,,,,,544900505,,
5,52,249,1,6,1,112.3928,,,,,,,,,,544900605,,
5,52,249,1,7,1,112.3928,,,,,,,,,,544900705,,
5,52,249,1,8,1,112.3928,,,,,,,,,,544900805,,
5,52,249,1,9,1,112.3928,,,,,,,,,,544900905,,
5,52,249,1,10,1,112.3928,,,,,,,,,,544901005,,
5,52,249,1,11,1,112.3928,,,,,,,,,,544901105,,
5,52,249,1,12,1,112.3928,,,,,,,,,,544901205,,
5,52,249,1,13,1,112.3928,,,,,,,,,,544901305,,
5,52,249,1,14,1,112.3928,,,,,,,,,,544901405,,
5,52,249,1,15,1,112.3928,,,,,,,,,,544901505,,
5,52,249,1,16,1,112.3928,2,"02",16000,0,0,0,0,3,,544901605,,
5,52,249,1,17,1,112.3928,,,,,,,,,,544901705,,
5,52,249,1,18,1,112.3928,,,,,,,,,,544901805,,
5,52,250,2,1,1,1069.161,1,"01",2500,1,,,,,,545000105,,
5,52,250,2,2,1,1069.161,1,"01",7500,1,,,,,,545000205,,
5,52,250,2,3,1,1069.161,1,"01",2500,0,0,1,,,,545000305,,
5,52,250,2,4,1,1069.161,1,"02",2500,0,0,0,0,2,,545000405,,
5,52,250,2,5,1,1069.161,1,"01",7500,0,0,0,0,1,,545000505,,
5,52,250,2,6,1,1069.161,1,"01",2500,1,,,,,,545000605,,
5,52,250,2,7,1,1069.161,1,"02",2500,1,,,,,,545000705,,
5,52,250,2,8,1,1069.161,,,,,,,,,,545000805,,
5,52,250,2,9,1,1069.161,1,"02",7500,0,0,0,0,2,,545000905,,
5,52,250,2,10,1,1069.161,1,"01",7500,0,0,0,0,3,,545001005,,
5,52,250,2,11,1,1069.161,1,"02",2500,1,,,,,,545001105,,
5,52,250,2,12,1,1069.161,1,"01",7500,0,0,0,0,1,,545001205,,
5,52,250,2,13,1,1069.161,1,"02",7500,0,0,0,0,3,,545001305,,
5,52,250,2,14,1,1069.161,1,"02",2500,1,,,,,,545001405,,
5,52,250,2,15,1,1069.161,1,"01",7500,0,0,0,1,,,545001505,,
5,52,250,2,16,1,1069.161,2,"01",21000,1,,,,,,545001605,,
5,52,250,2,17,1,1069.161,1,"01",7500,0,0,1,,,,545001705,,
5,52,250,2,18,1,1069.161,1,"01",2500,1,,,,,,545001805,,
5,52,251,1,1,1,219.926676666667,1,"02",8200,1,,,,,,545100105,,
5,52,251,1,2,1,219.926676666667,1,"02",8200,0,0,0,0,1,,545100205,,
5,52,251,1,3,1,145.0066,,,,,,,,,,545100305,,
5,52,251,1,4,1,145.0066,,,,,,,,,,545100405,,
5,52,251,1,5,1,219.926676666667,1,"01",45100,0,0,0,0,1,,545100505,,
5,52,251,1,6,1,219.926676666667,1,"01",24600,1,,,,,,545100605,,
5,52,251,1,7,1,145.0066,,,,,,,,,,545100705,,
5,52,251,1,8,1,145.0066,,,,,,,,,,545100805,,
5,52,251,1,9,1,219.926676666667,1,"02",45100,0,1,,,,,545100905,,
5,52,251,1,10,1,219.926676666667,,,,,,,,,,545101005,,
5,52,251,1,11,1,145.0066,,,,,,,,,,545101105,,
5,52,251,1,12,1,219.926676666667,2,"01",21000,0,1,,,,,545101205,,
5,52,251,1,13,1,219.926676666667,1,"01",7500,0,1,,,,,545101305,,
5,52,251,1,14,1,145.0066,1,"02",2500,1,,,,,,545101405,,
5,52,251,1,15,1,219.926676666667,2,"02",21000,0,1,,,,,545101505,,
5,52,251,1,16,1,219.926676666667,1,"01",7500,0,1,,,,,545101605,,
5,52,251,1,17,1,219.926676666667,2,"02",21000,0,0,1,,,,545101705,,
5,52,251,1,18,1,145.0066,,,,,,,,,,545101805,,
5,52,252,1,1,1,118.8867,,,,,,,,,,545200105,,
5,52,252,1,2,1,73.2140102316602,2,"03",8200,1,,,,,,545200205,,
5,52,252,1,3,1,118.8867,2,"01",8200,0,1,,,,,545200305,,
5,52,252,1,4,1,118.8867,,,,,,,,,,545200405,,
5,52,252,1,5,1,118.8867,,,,,,,,,,545200505,,
5,52,252,1,6,1,118.8867,,,,,,,,,,545200605,,
5,52,252,1,7,1,73.2140102316602,1,"01",2500,1,,,,,,545200705,,
5,52,252,1,8,1,73.2140102316602,1,"02",2500,1,,,,,,545200805,,
5,52,252,1,9,1,73.2140102316602,1,"01",24600,1,,,,,,545200905,,
5,52,252,1,10,1,118.8867,2,"01",8200,1,,,,,,545201005,,
5,52,252,1,11,1,118.8867,,,,,,,,,,545201105,,
5,52,252,1,12,1,73.2140102316602,1,"01",24600,0,0,0,0,1,,545201205,,
5,52,252,1,13,1,118.8867,,,,,,,,,,545201305,,
5,52,252,1,14,1,118.8867,,,,,,,,,,545201405,,
5,52,252,1,15,1,73.2140102316602,,,,,,,,,,545201505,,
5,52,252,1,16,1,73.2140102316602,2,"01",16000,1,,,,,,545201605,,
5,52,252,1,17,1,118.8867,,,,,,,,,,545201705,,
5,52,252,1,19,1,118.8867,,,,,,,,,,545201905,,
5,53,253,2,1,3,16.8411008888889,1,"01",2500,1,,,,,,555300105,,
5,53,253,2,2,3,16.8411008888889,1,"02",7500,1,,,,,,555300205,,
5,53,253,2,3,3,16.8411008888889,1,"01",7500,1,,,,,,555300305,,
5,53,253,2,4,3,16.8411008888889,1,"01",7500,0,0,0,0,1,,555300405,,
5,53,253,2,5,3,16.8411008888889,1,"01",2500,1,,,,,,555300505,,
5,53,253,2,6,3,16.8411008888889,1,"01",2500,1,,,,,,555300605,,
5,53,253,2,7,3,16.8411008888889,1,"01",7500,1,,,,,,555300705,,
5,53,253,2,8,3,16.8411008888889,1,"01",2500,0,1,,,,,555300805,,
5,53,253,2,9,3,16.8411008888889,1,"01",7500,0,0,0,0,1,,555300905,,
5,53,253,2,10,3,54.13211,1,"01",7500,0,0,0,0,1,,555301005,,
5,53,253,2,11,3,54.13211,1,"01",2500,0,0,0,0,1,,555301105,,
5,53,253,2,12,3,16.8411008888889,1,"01",2500,0,0,0,0,3,,555301205,,
5,53,253,2,13,3,54.13211,1,"01",2500,1,,,,,,555301305,,
5,53,253,2,14,3,16.8411008888889,1,"01",2500,1,,,,,,555301405,,
5,53,253,2,15,3,16.8411008888889,1,"01",2500,0,0,0,0,1,,555301505,,
5,53,253,2,16,3,16.8411008888889,1,"01",2500,1,,,,,,555301605,,
5,53,253,2,17,3,16.8411008888889,1,"01",2500,0,0,0,0,2,,555301705,,
5,53,253,2,18,3,16.8411008888889,1,"02",7500,0,0,0,0,2,,555301805,,
5,53,254,2,1,3,17.5170951871658,1,"02",2500,1,,,,,,555400105,,
5,53,254,2,2,3,17.5170951871658,1,"01",2500,0,0,0,0,1,,555400205,,
5,53,254,2,3,3,927.084,1,"02",7500,0,0,0,0,2,,555400305,,
5,53,254,2,4,3,17.5170951871658,1,"01",2500,1,,,,,,555400405,,
5,53,254,2,5,3,17.5170951871658,1,"01",7500,0,0,1,,,,555400505,,
5,53,254,2,6,3,17.5170951871658,1,"02",7500,0,0,0,0,1,,555400605,,
5,53,254,2,7,3,17.5170951871658,1,"01",2500,0,0,0,0,1,,555400705,,
5,53,254,2,8,3,17.5170951871658,1,"01",2500,0,0,0,0,1,,555400805,,
5,53,254,2,9,3,17.5170951871658,1,"01",7500,0,0,0,0,1,,555400905,,
5,53,254,2,10,3,17.5170951871658,1,"01",2500,0,0,0,1,,,555401005,,
5,53,254,2,11,3,17.5170951871658,1,"01",7500,0,0,0,0,1,,555401105,,
5,53,254,2,12,3,17.5170951871658,1,"01",7500,1,,,,,,555401205,,
5,53,254,2,13,3,17.5170951871658,1,"03",2500,1,,,,,,555401305,,
5,53,254,2,14,3,17.5170951871658,,,,,,,,,,555401405,,
5,53,254,2,15,3,17.5170951871658,1,"01",7500,0,0,0,0,1,,555401505,,
5,53,254,2,16,3,17.5170951871658,1,"03",7500,0,0,0,0,1,,555401605,,
5,53,254,2,17,3,17.5170951871658,1,"01",7500,0,0,0,0,1,,555401705,,
5,53,254,2,18,3,17.5170951871658,1,"01",2500,1,,,,,,555401805,,
5,53,255,2,1,3,108.8744,1,"03",7500,0,1,,,,,555500105,,
5,53,255,2,2,3,108.8744,1,"02",2500,1,,,,,,555500205,,
5,53,255,2,3,3,108.8744,1,"02",7500,1,,,,,,555500305,,
5,53,255,2,4,3,108.8744,,,,,,,,,,555500405,,
5,53,255,2,5,3,108.8744,1,"01",7500,0,0,1,,,,555500505,,
5,53,255,2,6,3,108.8744,,,,,,,,,,555500605,,
5,53,255,2,7,3,44.9545909677419,1,"01",7500,0,0,0,0,1,,555500705,,
5,53,255,2,8,3,108.8744,1,"01",7500,0,0,0,0,1,,555500805,,
5,53,255,2,9,3,108.8744,1,"01",7500,1,,,,,,555500905,,
5,53,255,2,10,3,44.9545909677419,1,"02",7500,0,1,,,,,555501005,,
5,53,255,2,11,3,44.9545909677419,1,"02",2500,0,0,0,0,1,,555501105,,
5,53,255,2,12,3,44.9545909677419,1,"01",7500,0,1,,,,,555501205,,
5,53,255,2,13,3,44.9545909677419,1,"02",7500,0,1,,,,,555501305,,
5,53,255,2,14,3,44.9545909677419,1,"01",7500,1,,,,,,555501405,,
5,53,255,2,15,3,44.9545909677419,1,"01",2500,0,0,0,0,1,,555501505,,
5,53,255,2,16,3,44.9545909677419,1,"01",2500,1,,,,,,555501605,,
5,53,255,2,17,3,44.9545909677419,1,"01",7500,0,0,1,,,,555501705,,
5,53,255,2,18,3,44.9545909677419,1,"02",2500,1,,,,,,555501805,,
5,53,256,2,1,3,29.970521875,1,"02",2500,1,,,,,,555600105,,
5,53,256,2,2,3,137.0081,,,,,,,,,,555600205,,
5,53,256,2,3,3,137.0081,1,"02",7500,1,,,,,,555600305,,
5,53,256,2,4,3,29.970521875,1,"01",7500,0,0,0,1,,,555600405,,
5,53,256,2,5,3,29.970521875,1,"02",2500,1,,,,,,555600505,,
5,53,256,2,6,3,137.0081,1,"01",2500,0,0,0,0,1,,555600605,,
5,53,256,2,7,3,137.0081,1,"01",7500,0,0,1,,,,555600705,,
5,53,256,2,8,3,137.0081,1,"01",2500,1,,,,,,555600805,,
5,53,256,2,9,3,29.970521875,1,"02",7500,0,0,0,0,1,,555600905,,
5,53,256,2,10,3,29.970521875,1,"01",7500,0,0,0,0,1,,555601005,,
5,53,256,2,11,3,137.0081,1,"03",2500,1,,,,,,555601105,,
5,53,256,2,12,3,29.970521875,1,"02",2500,0,0,0,0,1,,555601205,,
5,53,256,2,13,3,137.0081,1,"02",7500,1,,,,,,555601305,,
5,53,256,2,14,3,137.0081,2,"01",21000,0,0,0,1,,,555601405,,
5,53,256,2,15,3,137.0081,1,"01",7500,0,0,0,0,2,,555601505,,
5,53,256,2,16,3,29.970521875,1,"01",2500,0,0,0,0,1,,555601605,,
5,53,256,2,17,3,137.0081,,,,,,,,,,555601705,,
5,53,256,2,18,3,29.970521875,1,"01",2500,0,0,0,1,,,555601805,,
5,53,257,2,1,3,113.698288,1,"02",7500,0,0,0,1,,,555700105,,
5,53,257,2,2,3,45.22091,,,,,,,,,,555700205,,
5,53,257,2,3,3,113.698288,2,"02",21000,0,0,0,0,1,,555700305,,
5,53,257,2,4,3,45.22091,,,,,,,,,,555700405,,
5,53,257,2,5,3,113.698288,1,"01",2500,1,,,,,,555700505,,
5,53,257,2,6,3,45.22091,1,"01",2500,0,1,,,,,555700605,,
5,53,257,2,7,3,113.698288,1,"02",2500,1,,,,,,555700705,,
5,53,257,2,8,3,45.22091,,,,,,,,,,555700805,,
5,53,257,2,9,3,113.698288,1,"01",7500,1,,,,,,555700905,,
5,53,257,2,10,3,45.22091,1,"02",7500,1,,,,,,555701005,,
5,53,257,2,11,3,45.22091,,,,,,,,,,555701105,,
5,53,257,2,12,3,113.698288,1,"02",7500,0,0,1,,,,555701205,,
5,53,257,2,13,3,113.698288,1,"02",7500,1,,,,,,555701305,,
5,53,257,2,14,3,113.698288,1,"01",2500,1,,,,,,555701405,,
5,53,257,2,15,3,113.698288,1,"01",2500,0,0,0,0,1,,555701505,,
5,53,257,2,16,3,113.698288,1,"02",2500,0,0,0,0,1,,555701605,,
5,53,257,2,17,3,45.22091,,,,,,,,,,555701705,,
5,53,257,2,18,3,45.22091,,,,,,,,,,555701805,,
5,53,258,2,1,1,509.332605217391,1,"02",7500,0,0,0,0,1,,555800105,,
5,53,258,2,2,1,509.332605217391,1,"01",7500,1,,,,,,555800205,,
5,53,258,2,3,1,509.332605217391,1,"02",2500,1,,,,,,555800305,,
5,53,258,2,4,1,509.332605217391,1,"02",7500,1,,,,,,555800405,,
5,53,258,2,5,1,509.332605217391,1,"01",2500,1,,,,,,555800505,,
5,53,258,2,6,1,509.332605217391,1,"02",7500,0,0,0,0,1,,555800605,,
5,53,258,2,7,1,509.332605217391,1,"02",2500,1,,,,,,555800705,,
5,53,258,2,8,1,509.332605217391,1,"01",7500,0,0,0,0,1,,555800805,,
5,53,258,2,9,1,509.332605217391,1,"01",2500,1,,,,,,555800905,,
5,53,258,2,10,1,1978.826,1,"01",2500,1,,,,,,555801005,,
5,53,258,2,11,1,509.332605217391,1,"02",2500,1,,,,,,555801105,,
5,53,258,2,12,1,1978.826,1,"02",7500,1,,,,,,555801205,,
5,53,258,2,13,1,1978.826,,,,,,,,,,555801305,,
5,53,258,2,14,1,1978.826,2,"01",16000,0,0,0,1,,,555801405,,
5,53,258,2,15,1,1978.826,1,"01",7500,0,0,0,0,1,,555801505,,
5,53,258,2,16,1,1978.826,1,"02",2500,1,,,,,,555801605,,
5,53,258,2,17,1,1978.826,1,"01",7500,1,,,,,,555801705,,
5,53,258,2,18,1,1978.826,1,"01",7500,0,0,0,0,2,,555801805,,
5,53,259,2,1,3,127.7213,1,"02",7500,0,0,0,0,1,,555900105,,
5,53,259,2,2,3,127.7213,1,"02",7500,0,0,0,1,,,555900205,,
5,53,259,2,3,3,127.7213,1,"02",7500,0,0,0,0,1,,555900305,,
5,53,259,2,4,3,127.7213,1,"02",7500,0,0,0,0,1,,555900405,,
5,53,259,2,5,3,127.7213,1,"02",2500,1,,,,,,555900505,,
5,53,259,2,6,3,127.7213,1,"01",2500,1,,,,,,555900605,,
5,53,259,2,7,3,127.7213,1,"02",7500,0,0,0,0,3,,555900705,,
5,53,259,2,8,3,127.7213,1,"01",7500,1,,,,,,555900805,,
5,53,259,2,9,3,127.7213,1,"01",2500,1,,,,,,555900905,,
5,53,259,2,10,3,127.7213,1,"02",2500,1,,,,,,555901005,,
5,53,259,2,11,3,127.7213,1,"02",7500,1,,,,,,555901105,,
5,53,259,2,12,3,127.7213,1,"02",2500,0,1,,,,,555901205,,
5,53,259,2,13,3,127.7213,1,"02",2500,1,,,,,,555901305,,
5,53,259,2,14,3,127.7213,1,"01",7500,1,,,,,,555901405,,
5,53,259,2,15,3,127.7213,1,"02",7500,1,,,,,,555901505,,
5,53,259,2,16,3,127.7213,1,"01",2500,1,,,,,,555901605,,
5,53,259,2,17,3,127.7213,1,"01",7500,0,1,,,,,555901705,,
5,53,259,2,18,3,127.7213,1,"02",7500,0,1,,,,,555901805,,
5,53,260,2,1,3,85.58195,1,"01",7500,0,0,0,0,1,,556000105,,
5,53,260,2,2,3,85.58195,1,"01",2500,0,0,0,0,1,,556000205,,
5,53,260,2,3,3,85.58195,1,"01",7500,0,0,0,0,1,,556000305,,
5,53,260,2,4,3,85.58195,1,"01",2500,1,,,,,,556000405,,
5,53,260,2,5,3,85.58195,1,"01",7500,1,,,,,,556000505,,
5,53,260,2,6,3,85.58195,1,"02",7500,0,0,1,,,,556000605,,
5,53,260,2,7,3,85.58195,1,"02",7500,0,1,,,,,556000705,,
5,53,260,2,8,3,85.58195,,,,,,,,,,556000805,,
5,53,260,2,9,3,85.58195,1,"02",7500,1,,,,,,556000905,,
5,53,260,2,10,3,85.58195,1,"01",7500,1,,,,,,556001005,,
5,53,260,2,11,3,85.58195,1,"01",2500,0,0,0,1,,,556001105,,
5,53,260,2,12,3,85.58195,1,"02",7500,1,,,,,,556001205,,
5,53,260,2,13,3,85.58195,1,"02",2500,1,,,,,,556001305,,
5,53,260,2,14,3,85.58195,1,"02",2500,0,0,1,,,,556001405,,
5,53,260,2,15,3,85.58195,1,"02",2500,0,0,0,0,1,,556001505,,
5,53,260,2,16,3,85.58195,1,"02",2500,1,,,,,,556001605,,
5,53,260,2,17,3,85.58195,1,"01",7500,0,0,1,,,,556001705,,
5,53,260,2,18,3,85.58195,1,"02",7500,0,888,1,,,,556001805,,
5,53,261,2,1,3,51.7246999148936,1,"01",2500,0,0,0,0,1,,556100105,,
5,53,261,2,2,3,51.7246999148936,1,"01",2500,0,0,0,0,1,,556100205,,
5,53,261,2,3,3,51.7246999148936,1,"02",2500,0,0,1,,,,556100305,,
5,53,261,2,4,3,51.7246999148936,1,"01",2500,1,,,,,,556100405,,
5,53,261,2,5,3,51.7246999148936,1,"01",2500,1,,,,,,556100505,,
5,53,261,2,7,3,51.7246999148936,1,"02",2500,0,1,,,,,556100705,,
