"PROVINCE","DISTRICT","Cluster","HI04","HI05","TYPEHH","HH_WT","B01","B02","B02_OTHER","B03","B04","B05","B05_OTHER","B06_1","B06_2","B06_3","B06_4","B06_5","B06_OTHER","B07_1","B07_2","B07_3","B07_4","B07_OTHER","B08_01","B08_02","B08_03","B08_04","B08_05","B08_06","B08_07","B08_08","B08_09","B08_10","B08_11","B08_12","B08_13","B08_14","B08_15","B08_OTHER","B09","B10","B11_01","B11_02","B11_03","B11_04","B11_05","B11_06","B11_07","B11_08","B11_09","B11_10","B11_11","B11_12","B11_13","B11_OTHER","B12","B13","B14","hhid","camp","ref_weight"
4,45,230,1,8,1,494.3029,"01",1,,,,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,2,1,473000804,,
4,45,230,1,9,1,51.331455,"02",11,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,,1,1,473000904,,
4,45,230,1,10,1,494.3029,"02",1,,,,5,,,,1,,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,473001004,,
4,45,230,1,12,1,494.3029,"01",1,,,,5,,,,,111,,,1,,,,,,1,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,2,1,473001204,,
4,45,230,1,13,1,51.331455,"01",11,,,,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,2,4,473001304,,
4,45,230,1,14,1,51.331455,"01",7,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,1,1,1,1,,,,,,,,,,,,,,2,1,473001404,,
4,45,230,1,15,1,51.331455,"03",11,,,,1,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,2,1,473001504,,
4,45,230,1,17,1,51.331455,"01",11,,,,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,3,1,473001704,,
4,45,230,1,18,1,51.331455,"01",5,,,,5,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,,2,1,473001804,,
4,45,231,2,2,1,1163.636,"02",1,,1,0,1,,,,1,,,,1,,,,,,,,1,,,,,1,,,,,,,,1,1,1,,,,,,,,,,,,,,1,3,1,473100204,,
4,45,231,2,4,1,1163.636,"01",1,,0,0,1,,,,1,,,,,1,,,,,,,1,,,,,1,,,,,,,,1,1,1,1,,,1,,,,,,,,,,2,2,1,473100404,,
4,45,231,2,5,1,1260.84392137592,"01",13,8,0,0,1,,,,,111,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,1,,,,1,2,1,473100504,,
4,45,231,2,6,1,1163.636,"02",1,,0,0,5,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,3,1,473100604,,
4,45,231,2,7,1,1260.84392137592,"01",11,,0,0,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,1,1,473100704,,
4,45,231,2,8,1,1260.84392137592,"02",11,,0,1,1,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,2,1,473100804,,
4,45,231,2,9,1,1260.84392137592,"01",11,,0,0,1,,1,,,,,,,,111,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,1,2,1,473100904,,
4,45,231,2,11,1,1260.84392137592,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,1,0,,,,,,,,,,,,,,,1,3,1,473101104,,
4,45,231,2,12,1,1163.636,"01",1,,0,0,5,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,2,1,473101204,,
4,45,231,2,13,1,1260.84392137592,"01",13,8,0,0,1,,,,,111,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,1,,,,1,,,,1,3,1,473101304,,
4,45,231,2,14,1,1260.84392137592,"01",10,,0,1,5,,,,1,,,,,,111,,,,,,,,,,,1,,,1,,,,,1,1,1,1,,,1,,,,,,,,,,1,3,1,473101404,,
4,45,231,2,15,1,1260.84392137592,"02",11,,0,0,1,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,2,3,1,473101504,,
4,45,231,2,16,1,1163.636,"02",1,,0,0,1,,,,1,,,,,1,,,,,,,1,,,,,1,,,1,,,,,1,1,1,1,,,1,,,,,,,,,,1,3,1,473101604,,
4,45,231,2,17,1,1260.84392137592,"01",13,8,0,0,1,,,,,111,,,,,111,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,1,1,473101704,,
4,45,231,2,19,1,1260.84392137592,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,1,,1,,,,,1,1,1,1,,,,,,,,,,,,,1,3,1,473101904,,
4,45,231,2,20,1,1260.84392137592,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,2,1,473102004,,
4,45,231,2,21,1,1163.636,"01",1,,0,0,1,,,,,111,,,,1,,,,,,,1,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,1,3,1,473102104,,
4,45,231,2,22,1,1163.636,"01",1,,0,0,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,1,3,1,473102204,,
4,45,232,1,1,1,19.1628054109589,"01",13,8,,,5,,,,,111,,,,1,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,1,,,,1,,,,,2,1,473200104,,
4,45,232,1,3,1,19.1628054109589,"01",7,,,,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,3,1,473200304,,
4,45,232,1,4,1,363.3467,"01",1,,,,1,,,,1,,,,1,,,,,,,,,,,,,1,1,,1,,,,,1,1,1,1,,,1,,,,,,1,,,,,1,1,473200404,,
4,45,232,1,5,1,19.1628054109589,"01",13,8,,,1,,,,,111,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,,3,1,473200504,,
4,45,232,1,6,1,19.1628054109589,"01",11,,,,5,,,,,111,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,1,2,473200604,,
4,45,232,1,7,1,19.1628054109589,"01",13,8,,,1,,,,,111,,,,,111,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,2,1,473200704,,
4,45,232,1,8,1,363.3467,"02",1,,,,1,,,,,111,,,,,111,,,,,,,,,,,,1,1,1,,,,,0,,,,,,,,,,,,,,,,,3,1,473200804,,
4,45,232,1,9,1,19.1628054109589,"02",11,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,,2,1,473200904,,
4,45,232,1,10,1,363.3467,"02",1,,,,1,,,,,111,,,,,111,,,,,,,,,,,,1,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,473201004,,
4,45,232,1,11,1,19.1628054109589,"01",11,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,3,1,473201104,,
4,45,232,1,12,1,363.3467,"01",1,,,,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,1,1,,,,,,,,,,,1,4,473201204,,
4,45,232,1,13,1,19.1628054109589,"01",7,,,,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,1,1,473201304,,
4,45,232,1,14,1,363.3467,"01",1,,,,1,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,,3,1,473201404,,
4,45,232,1,15,1,19.1628054109589,"01",11,,,,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,2,1,473201504,,
4,45,232,1,16,1,363.3467,"02",1,,,,1,,,,,111,,,1,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,3,1,473201604,,
4,45,232,1,17,1,19.1628054109589,"02",11,,,,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,3,1,473201704,,
4,45,232,1,18,1,363.3467,"02",1,,,,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,3,1,473201804,,
4,45,233,2,1,1,1946.098,"01",13,8,0,1,5,,,,,111,,,,,111,,,,,,,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,1,3,1,473300104,,
4,45,233,2,2,1,1946.098,"02",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,1,,,,1,2,1,473300204,,
4,45,233,2,3,1,1946.098,"01",11,,0,0,1,,,,,111,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,2,1,1,473300304,,
4,45,233,2,4,1,1946.098,"01",13,8,0,0,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,1,2,1,473300404,,
4,45,233,2,5,1,1946.098,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,2,1,473300504,,
4,45,233,2,6,1,1946.098,"01",11,,0,0,1,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,3,1,473300604,,
4,45,233,2,7,1,1946.098,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,1,1,1,473300704,,
4,45,233,2,8,1,1946.098,"02",11,,0,0,1,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,3,1,473300804,,
4,45,233,2,9,1,1946.098,"01",11,,0,1,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,,,1,,,,,,,,,,,2,1,1,473300904,,
4,45,233,2,10,1,1946.098,"02",11,,0,1,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,2,1,473301004,,
4,45,233,2,12,1,1946.098,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,2,1,1,473301204,,
4,45,233,2,13,1,1946.098,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,2,1,1,473301304,,
4,45,233,2,14,1,1946.098,"01",9,,0,0,1,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,2,1,473301404,,
4,45,233,2,16,1,1946.098,"02",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,1,2,1,473301604,,
4,45,233,2,18,1,1946.098,"01",8,,0,0,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,1,,,,1,,,,1,1,1,473301804,,
4,45,233,2,20,1,1946.098,"01",9,,0,1,1,,,,1,,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,1,,,,,,,,,,,,,,1,2,1,473302004,,
4,45,233,2,21,1,1946.098,"01",11,,0,0,1,,,,1,,,,,,111,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,1,1,1,473302104,,
4,45,233,2,22,1,1946.098,"02",11,,0,0,1,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,3,1,473302204,,
4,45,234,2,1,1,1475.391,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,2,2,1,473400104,,
4,45,234,2,2,1,1475.391,"01",9,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,1,1,473400204,,
4,45,234,2,3,1,1475.391,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,2,1,473400304,,
4,45,234,2,4,1,1475.391,"01",9,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,2,1,1,473400404,,
4,45,234,2,5,1,1475.391,"01",11,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,2,1,473400504,,
4,45,234,2,6,1,1475.391,"01",10,,1,0,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,,1,1,,,,,,,1,3,1,473400604,,
4,45,234,2,7,1,1475.391,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,3,1,473400704,,
4,45,234,2,8,1,1475.391,"01",9,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,2,3,1,473400804,,
4,45,234,2,9,1,1475.391,"01",11,,0,0,1,,,,,111,,,1,,,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,1,1,1,473400904,,
4,45,234,2,10,1,1475.391,"02",9,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,1,1,473401004,,
4,45,234,2,11,1,1475.391,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,1,3,1,473401104,,
4,45,234,2,12,1,1475.391,"01",5,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,1,,,1,1,,,,1,2,1,473401204,,
4,45,234,2,13,1,1475.391,"01",13,8,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,2,2,1,473401304,,
4,45,234,2,14,1,1475.391,"02",9,,0,1,1,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,3,1,473401404,,
4,45,234,2,15,1,1475.391,"01",8,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,1,1,1,473401504,,
4,45,234,2,16,1,1475.391,"01",10,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,1,1,1,,,,,1,1,1,1,,,1,,,,,,,,,,2,3,1,473401604,,
4,45,234,2,17,1,1475.391,"02",11,,0,0,1,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,2,2,1,473401704,,
4,45,234,2,18,1,1475.391,"02",8,,0,0,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,1,0,,,,,,,,,,,,,,,1,3,1,473401804,,
4,45,235,2,1,1,1095.94107236842,"02",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,0,,,,,,,,,,,,,,,2,2,1,473500104,,
4,45,235,2,2,1,2414.247,"02",1,,0,0,1,,,,1,,,,,1,,,,,,,1,,,,,1,,,,,,,,1,1,1,1,,,1,,,,,,,,,,1,3,1,473500204,,
4,45,235,2,3,1,1095.94107236842,"01",13,8,0,1,5,,,,1,,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,2,2,1,473500304,,
4,45,235,2,5,1,1095.94107236842,"01",13,8,0,0,1,,,,,111,,,,,111,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,1,2,1,473500504,,
4,45,235,2,6,1,1095.94107236842,"02",11,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,2,1,473500604,,
4,45,235,2,7,1,1095.94107236842,"02",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,3,1,473500704,,
4,45,235,2,8,1,2414.247,"01",1,,0,0,1,,,,1,,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,1,,,,,,,,,,2,2,1,473500804,,
4,45,235,2,9,1,1095.94107236842,"01",5,,0,0,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,1,,,,1,,,,1,3,1,473500904,,
4,45,235,2,10,1,2414.247,"02",1,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,1,2,1,473501004,,
4,45,235,2,11,1,1095.94107236842,"02",10,,0,0,1,,,,1,,,,,,111,,,,,,,,,,,1,,,,,,,,1,1,,1,,1,,,,,,,,,,,1,2,1,473501104,,
4,45,235,2,12,1,2414.247,"02",1,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,2,1,473501204,,
4,45,235,2,13,1,1095.94107236842,"02",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,1,1,473501304,,
4,45,235,2,14,1,1095.94107236842,"03",9,,0,0,1,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,2,1,473501404,,
4,45,235,2,16,1,2414.247,"02",1,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,1,1,1,1,,,1,,,,,,,,,,2,1,1,473501604,,
4,45,235,2,17,1,1095.94107236842,"01",11,,0,0,1,,,,,111,,,,1,,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,1,3,1,473501704,,
4,45,235,2,19,1,1095.94107236842,"01",11,,0,1,1,,,,1,,,,,,111,,,,,,,,,,,1,,,1,,,,,1,1,1,1,,,,,,,,,,,,,1,3,1,473501904,,
4,45,235,2,20,1,1095.94107236842,"01",11,,0,0,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,1,0,,,,,,,,,,,,,,,1,1,1,473502004,,
4,45,235,2,21,1,2414.247,"01",1,,0,0,1,,,,1,,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,1,3,1,473502104,,
4,45,236,2,1,1,467.384330985915,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,1,,,,,,,2,2,1,473600104,,
4,45,236,2,2,1,1896.245,"01",1,,1,1,5,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,1,,,1,,,1,,,,1,3,1,473600204,,
4,45,236,2,3,1,467.384330985915,"01",11,,0,0,1,,1,,,,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,1,1,1,473600304,,
4,45,236,2,4,1,1896.245,"01",1,,1,0,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,1,,,,1,,,,2,3,1,473600404,,
4,45,236,2,5,1,467.384330985915,"01",11,,0,0,1,,,,,111,,,1,,,,,,,,,,,,,,1,,1,,,,,1,1,1,1,,,,,,1,,,,,,,2,2,1,473600504,,
4,45,236,2,6,1,1896.245,"01",1,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,1,2,1,473600604,,
4,45,236,2,7,1,467.384330985915,"01",11,,0,0,1,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,2,4,473600704,,
4,45,236,2,8,1,1896.245,"01",1,,0,0,1,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,,,,,2,3,1,473600804,,
4,45,236,2,9,1,467.384330985915,"01",11,,0,0,1,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,2,1,473600904,,
4,45,236,2,10,1,467.384330985915,"02",9,,1,0,1,,,,1,,,,1,,,,,,,,1,,,,,1,,,,,,,,1,1,1,,,,,,,,,,,,,,1,2,1,473601004,,
4,45,236,2,11,1,467.384330985915,"02",11,,0,0,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,0,,,,,,,,,,,,,,,1,2,1,473601104,,
4,45,236,2,12,1,467.384330985915,"01",11,,0,1,1,,,1,,,,,1,1,,,,,1,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,1,,,,2,2,1,473601204,,
4,45,236,2,13,1,467.384330985915,"01",11,,0,1,1,,,,1,,,,,1,,,,,,,1,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,2,1,473601304,,
4,45,236,2,14,1,1896.245,"02",1,,0,0,5,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,1,1,1,,,,,,,,,,,,,,1,1,1,473601404,,
4,45,236,2,15,1,467.384330985915,"01",9,,0,0,1,,,1,,,,,1,,,,,,1,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,2,1,473601504,,
4,45,236,2,17,1,467.384330985915,"01",11,,0,0,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,1,1,473601704,,
4,45,236,2,18,1,1896.245,"01",1,,0,0,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,1,,,,,,,,,,2,3,1,473601804,,
4,45,236,2,21,1,1896.245,"01",1,,0,1,1,,,,,111,,,,1,,,,,1,,,,,,,1,,,,,,,,1,1,1,1,,,1,,,,,,,,,,1,2,1,473602104,,
5,51,237,2,1,1,464.106144278607,"01",11,,0,0,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,2,2,1,533700105,,
5,51,237,2,2,1,464.106144278607,"02",7,,0,0,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,1,2,1,533700205,,
5,51,237,2,3,1,464.106144278607,"01",11,,0,1,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,1,1,533700305,,
5,51,237,2,4,1,464.106144278607,"01",9,,0,0,1,,1,,,,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,2,3,1,533700405,,
5,51,237,2,5,1,1696.097,"02",1,,0,1,1,,,,,111,,,,1,,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,2,2,1,533700505,,
5,51,237,2,6,1,464.106144278607,"01",11,,0,0,5,,,,,111,,,,1,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,3,1,533700605,,
5,51,237,2,7,1,464.106144278607,"01",11,,0,1,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,2,2,1,533700705,,
5,51,237,2,8,1,1696.097,"01",1,,0,0,1,,,,,111,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,2,2,1,533700805,,
5,51,237,2,9,1,464.106144278607,"01",11,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,1,1,533700905,,
5,51,237,2,10,1,1696.097,"02",1,,0,0,1,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,1,1,1,1,,,,,,1,,,,,,,1,2,1,533701005,,
5,51,237,2,11,1,1696.097,"01",1,,0,0,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,1,2,1,533701105,,
5,51,237,2,12,1,1696.097,"01",1,,0,1,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,1,1,533701205,,
5,51,237,2,13,1,1696.097,"01",1,,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,1,1,533701305,,
5,51,237,2,14,1,1696.097,"02",1,,0,1,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,1,,,,,,,2,2,1,533701405,,
5,51,237,2,15,1,464.106144278607,"01",13,1,0,0,1,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,2,1,1,533701505,,
5,51,237,2,16,1,464.106144278607,"01",11,,0,1,1,,,,,111,,,1,,,,,,,,1,,,,,,,,1,,,,,1,0,,,,,,,,,,,,,,,2,888,1,533701605,,
5,51,237,2,17,1,1696.097,"02",1,,0,0,5,,,,,111,,,1,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,2,3,1,533701705,,
5,51,237,2,18,1,1696.097,"01",1,,0,0,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,2,2,1,533701805,,
5,51,238,1,1,1,140.307752941177,"01",11,,,,1,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,,3,1,533800105,,
5,51,238,1,2,1,146.0346,"01",1,,,,5,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,1,,,,,1,1,,,,,,,,,,2,1,533800205,,
5,51,238,1,3,1,146.0346,"02",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,,1,1,533800305,,
5,51,238,1,4,1,146.0346,"01",1,,,,5,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,,,,,,,,,,3,2,533800405,,
5,51,238,1,5,1,146.0346,"01",1,,,,5,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,3,2,533800505,,
5,51,238,1,6,1,140.307752941177,"01",11,,,,5,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,3,2,533800605,,
5,51,238,1,7,1,146.0346,"01",1,,,,5,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,3,1,533800705,,
5,51,238,1,8,1,146.0346,"01",1,,,,5,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,3,2,533800805,,
5,51,238,1,9,1,146.0346,"08",1,,,,4,,1,,,,,,,,111,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,,1,,,,,,,,3,1,533800905,,
5,51,238,1,10,1,146.0346,"02",1,,,,5,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,,1,,,,,,,,3,1,533801005,,
5,51,238,1,11,1,146.0346,"01",1,,,,5,,,1,,,,,,,111,,,,1,,,,,,,,,,,,,,,1,1,1,1,,,1,1,,1,,,,,,,,2,1,533801105,,
5,51,238,1,12,1,146.0346,"01",1,,,,1,,,,,111,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,,,,,3,1,533801205,,
5,51,238,1,13,1,146.0346,"01",1,,,,5,,,,,111,,,,,111,,,,,,,,,,,,,,,,1,,,1,1,,,,,1,1,,,,,,,,,,3,1,533801305,,
5,51,238,1,14,1,146.0346,"01",1,,,,4,,,,1,,,,,1,,,,,,1,,1,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,3,1,533801405,,
5,51,238,1,15,1,146.0346,"01",1,,,,5,,,,1,,,,,,111,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,3,1,533801505,,
