"Cluster","HI05","HH_WT","PROVINCE","DISTRICT","HI04","TYPEHH","F02","F03","F03_OTHER1","F04","F04_OTHER","F05","F06","F07","F08A","F08B","F08_OTHER","F09_1","F09_2","F09_3","F09_4","F09_5","F09_6","F09_7","F09_8","F09_9","hhid","camp","ref_weight"
252,6,118.8867,5,52,1,1,2,0," ",," ",,,,,,,,,,,,,,,,545200605,,
252,6,118.8867,5,52,1,1,5,0," ",," ",,,,,,,,,,,,,,,,545200605,,
252,6,118.8867,5,52,1,1,3,0," ",," ",,,,,,,,,,,,,,,,545200605,,
252,6,118.8867,5,52,1,1,4,0," ",," ",,,,,,,,,,,,,,,,545200605,,
252,7,73.2140102316602,5,52,1,1,3,0," ",," ",,,,,,,,,,,,,,,,545200705,,
252,7,73.2140102316602,5,52,1,1,1,0," ",," ",,,,,,,,,,,,,,,,545200705,,
252,7,73.2140102316602,5,52,1,1,4,0," ",," ",,,,,,,,,,,,,,,,545200705,,
252,7,73.2140102316602,5,52,1,1,5,0," ",," ",,,,,,,,,,,,,,,,545200705,,
252,7,73.2140102316602,5,52,1,1,2,0," ",," ",,,,,,,,,,,,,,,,545200705,,
252,8,73.2140102316602,5,52,1,1,3,0," ",," ",,,,,,,,,,,,,,,,545200805,,
252,8,73.2140102316602,5,52,1,1,5,0," ",," ",,,,,,,,,,,,,,,,545200805,,
252,8,73.2140102316602,5,52,1,1,4,0," ",," ",,,,,,,,,,,,,,,,545200805,,
252,8,73.2140102316602,5,52,1,1,2,0," ",," ",,,,,,,,,,,,,,,,545200805,,
252,8,73.2140102316602,5,52,1,1,1,0," ",," ",,,,,,,,,,,,,,,,545200805,,
252,9,73.2140102316602,5,52,1,1,1,0," ",," ",,,,,,,,,,,,,,,,545200905,,
252,9,73.2140102316602,5,52,1,1,5,0," ",," ",,,,,,,,,,,,,,,,545200905,,
252,9,73.2140102316602,5,52,1,1,4,0," ",," ",,,,,,,,,,,,,,,,545200905,,
252,9,73.2140102316602,5,52,1,1,3,0," ",," ",,,,,,,,,,,,,,,,545200905,,
252,9,73.2140102316602,5,52,1,1,2,0," ",," ",,,,,,,,,,,,,,,,545200905,,
252,10,118.8867,5,52,1,1,1,0," ",," ",,,,,,,,,,,,,,,,545201005,,
252,10,118.8867,5,52,1,1,5,0," ",," ",,,,,,,,,,,,,,,,545201005,,
252,10,118.8867,5,52,1,1,2,0," ",," ",,,,,,,,,,,,,,,,545201005,,
252,10,118.8867,5,52,1,1,4,0," ",," ",,,,,,,,,,,,,,,,545201005,,
252,10,118.8867,5,52,1,1,3,0," ",," ",,,,,,,,,,,,,,,,545201005,,
252,11,118.8867,5,52,1,1,1,1," ",," ",,2,1,111,111,,,,,,,,,,,545201105,,
252,11,118.8867,5,52,1,1,2,0," ",," ",,,,,,,,,,,,,,,,545201105,,
252,11,118.8867,5,52,1,1,3,0," ",," ",,,,,,,,,,,,,,,,545201105,,
252,11,118.8867,5,52,1,1,5,0," ",," ",,,,,,,,,,,,,,,,545201105,,
252,11,118.8867,5,52,1,1,4,0," ",," ",,,,,,,,,,,,,,,,545201105,,
252,12,73.2140102316602,5,52,1,1,1,1," ",," ",,30,2,111,111,,,,,,,,,,,545201205,,
252,12,73.2140102316602,5,52,1,1,5,0," ",," ",,,,,,,,,,,,,,,,545201205,,
252,12,73.2140102316602,5,52,1,1,3,0," ",," ",,,,,,,,,,,,,,,,545201205,,
252,12,73.2140102316602,5,52,1,1,2,0," ",," ",,,,,,,,,,,,,,,,545201205,,
252,12,73.2140102316602,5,52,1,1,4,0," ",," ",,,,,,,,,,,,,,,,545201205,,
252,13,118.8867,5,52,1,1,5,0," ",," ",,,,,,,,,,,,,,,,545201305,,
252,13,118.8867,5,52,1,1,3,0," ",," ",,,,,,,,,,,,,,,,545201305,,
252,13,118.8867,5,52,1,1,4,0," ",," ",,,,,,,,,,,,,,,,545201305,,
252,13,118.8867,5,52,1,1,1,0," ",," ",,,,,,,,,,,,,,,,545201305,,
252,13,118.8867,5,52,1,1,2,0," ",," ",,,,,,,,,,,,,,,,545201305,,
252,14,118.8867,5,52,1,1,1,0," ",," ",,,,,,,,,,,,,,,,545201405,,
252,14,118.8867,5,52,1,1,5,0," ",," ",,,,,,,,,,,,,,,,545201405,,
252,14,118.8867,5,52,1,1,4,0," ",," ",,,,,,,,,,,,,,,,545201405,,
252,14,118.8867,5,52,1,1,2,0," ",," ",,,,,,,,,,,,,,,,545201405,,
252,14,118.8867,5,52,1,1,3,0," ",," ",,,,,,,,,,,,,,,,545201405,,
252,15,73.2140102316602,5,52,1,1,2,0," ",," ",,,,,,,,,,,,,,,,545201505,,
252,15,73.2140102316602,5,52,1,1,4,0," ",," ",,,,,,,,,,,,,,,,545201505,,
252,15,73.2140102316602,5,52,1,1,5,0," ",," ",,,,,,,,,,,,,,,,545201505,,
252,15,73.2140102316602,5,52,1,1,3,0," ",," ",,,,,,,,,,,,,,,,545201505,,
252,15,73.2140102316602,5,52,1,1,1,0," ",," ",,,,,,,,,,,,,,,,545201505,,
252,16,73.2140102316602,5,52,1,1,4,0," ",," ",,,,,,,,,,,,,,,,545201605,,
252,16,73.2140102316602,5,52,1,1,1,0," ",," ",,,,,,,,,,,,,,,,545201605,,
252,16,73.2140102316602,5,52,1,1,2,0," ",," ",,,,,,,,,,,,,,,,545201605,,
252,16,73.2140102316602,5,52,1,1,5,0," ",," ",,,,,,,,,,,,,,,,545201605,,
252,16,73.2140102316602,5,52,1,1,3,0," ",," ",,,,,,,,,,,,,,,,545201605,,
252,17,118.8867,5,52,1,1,3,0," ",," ",,,,,,,,,,,,,,,,545201705,,
252,17,118.8867,5,52,1,1,4,0," ",," ",,,,,,,,,,,,,,,,545201705,,
252,17,118.8867,5,52,1,1,1,0," ",," ",,,,,,,,,,,,,,,,545201705,,
252,17,118.8867,5,52,1,1,2,0," ",," ",,,,,,,,,,,,,,,,545201705,,
252,17,118.8867,5,52,1,1,5,0," ",," ",,,,,,,,,,,,,,,,545201705,,
252,19,118.8867,5,52,1,1,1,1," ",," ",,1,1,111,111,,,,,,,,,,,545201905,,
252,19,118.8867,5,52,1,1,4,0," ",," ",,,,,,,,,,,,,,,,545201905,,
252,19,118.8867,5,52,1,1,3,0," ",," ",,,,,,,,,,,,,,,,545201905,,
252,19,118.8867,5,52,1,1,2,0," ",," ",,,,,,,,,,,,,,,,545201905,,
252,19,118.8867,5,52,1,1,5,0," ",," ",,,,,,,,,,,,,,,,545201905,,
253,1,16.8411008888889,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555300105,,
253,1,16.8411008888889,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555300105,,
253,1,16.8411008888889,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555300105,,
253,1,16.8411008888889,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555300105,,
253,1,16.8411008888889,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555300105,,
253,2,16.8411008888889,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555300205,,
253,2,16.8411008888889,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555300205,,
253,2,16.8411008888889,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555300205,,
253,2,16.8411008888889,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555300205,,
253,2,16.8411008888889,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555300205,,
253,3,16.8411008888889,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555300305,,
253,3,16.8411008888889,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555300305,,
253,3,16.8411008888889,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555300305,,
253,3,16.8411008888889,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555300305,,
253,3,16.8411008888889,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555300305,,
253,4,16.8411008888889,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555300405,,
253,4,16.8411008888889,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555300405,,
253,4,16.8411008888889,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555300405,,
253,4,16.8411008888889,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555300405,,
253,4,16.8411008888889,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555300405,,
253,5,16.8411008888889,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555300505,,
253,5,16.8411008888889,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555300505,,
253,5,16.8411008888889,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555300505,,
253,5,16.8411008888889,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555300505,,
253,5,16.8411008888889,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555300505,,
253,6,16.8411008888889,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555300605,,
253,6,16.8411008888889,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555300605,,
253,6,16.8411008888889,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555300605,,
253,6,16.8411008888889,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555300605,,
253,6,16.8411008888889,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555300605,,
253,7,16.8411008888889,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555300705,,
253,7,16.8411008888889,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555300705,,
253,7,16.8411008888889,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555300705,,
253,7,16.8411008888889,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555300705,,
253,7,16.8411008888889,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555300705,,
253,8,16.8411008888889,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555300805,,
253,8,16.8411008888889,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555300805,,
253,8,16.8411008888889,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555300805,,
253,8,16.8411008888889,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555300805,,
253,8,16.8411008888889,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555300805,,
253,9,16.8411008888889,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555300905,,
253,9,16.8411008888889,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555300905,,
253,9,16.8411008888889,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555300905,,
253,9,16.8411008888889,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555300905,,
253,9,16.8411008888889,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555300905,,
253,10,54.13211,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555301005,,
253,10,54.13211,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555301005,,
253,10,54.13211,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555301005,,
253,10,54.13211,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555301005,,
253,10,54.13211,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555301005,,
253,11,54.13211,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555301105,,
253,11,54.13211,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555301105,,
253,11,54.13211,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555301105,,
253,11,54.13211,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555301105,,
253,11,54.13211,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555301105,,
253,12,16.8411008888889,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555301205,,
253,12,16.8411008888889,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555301205,,
253,12,16.8411008888889,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555301205,,
253,12,16.8411008888889,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555301205,,
253,12,16.8411008888889,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555301205,,
253,13,54.13211,5,53,2,3,1,1," ",," ",,1,1,111,111,,,,,,,,,,,555301305,,
253,13,54.13211,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555301305,,
253,13,54.13211,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555301305,,
253,13,54.13211,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555301305,,
253,13,54.13211,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555301305,,
253,14,16.8411008888889,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555301405,,
253,14,16.8411008888889,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555301405,,
253,14,16.8411008888889,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555301405,,
253,14,16.8411008888889,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555301405,,
253,14,16.8411008888889,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555301405,,
253,15,16.8411008888889,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555301505,,
253,15,16.8411008888889,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555301505,,
253,15,16.8411008888889,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555301505,,
253,15,16.8411008888889,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555301505,,
253,15,16.8411008888889,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555301505,,
253,16,16.8411008888889,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555301605,,
253,16,16.8411008888889,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555301605,,
253,16,16.8411008888889,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555301605,,
253,16,16.8411008888889,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555301605,,
253,16,16.8411008888889,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555301605,,
253,17,16.8411008888889,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555301705,,
253,17,16.8411008888889,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555301705,,
253,17,16.8411008888889,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555301705,,
253,17,16.8411008888889,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555301705,,
253,17,16.8411008888889,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555301705,,
253,18,16.8411008888889,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555301805,,
253,18,16.8411008888889,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555301805,,
253,18,16.8411008888889,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555301805,,
253,18,16.8411008888889,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555301805,,
253,18,16.8411008888889,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555301805,,
254,1,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555400105,,
254,1,17.5170951871658,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555400105,,
254,1,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555400105,,
254,1,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555400105,,
254,1,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555400105,,
254,2,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555400205,,
254,2,17.5170951871658,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555400205,,
254,2,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555400205,,
254,2,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555400205,,
254,2,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555400205,,
254,3,927.084,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555400305,,
254,3,927.084,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555400305,,
254,3,927.084,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555400305,,
254,3,927.084,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555400305,,
254,3,927.084,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555400305,,
254,4,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555400405,,
254,4,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555400405,,
254,4,17.5170951871658,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555400405,,
254,4,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555400405,,
254,4,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555400405,,
254,5,17.5170951871658,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555400505,,
254,5,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555400505,,
254,5,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555400505,,
254,5,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555400505,,
254,5,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555400505,,
254,6,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555400605,,
254,6,17.5170951871658,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555400605,,
254,6,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555400605,,
254,6,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555400605,,
254,6,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555400605,,
254,7,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555400705,,
254,7,17.5170951871658,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555400705,,
254,7,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555400705,,
254,7,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555400705,,
254,7,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555400705,,
254,8,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555400805,,
254,8,17.5170951871658,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555400805,,
254,8,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555400805,,
254,8,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555400805,,
254,8,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555400805,,
254,9,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555400905,,
254,9,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555400905,,
254,9,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555400905,,
254,9,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555400905,,
254,9,17.5170951871658,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555400905,,
254,10,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555401005,,
254,10,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555401005,,
254,10,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555401005,,
254,10,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555401005,,
254,10,17.5170951871658,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555401005,,
254,11,17.5170951871658,5,53,2,3,2,1," ",1," ",3,7,3,2,5,,,,,,,,,,111,555401105,,
254,11,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555401105,,
254,11,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555401105,,
254,11,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555401105,,
254,11,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555401105,,
254,12,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555401205,,
254,12,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555401205,,
254,12,17.5170951871658,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555401205,,
254,12,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555401205,,
254,12,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555401205,,
254,13,17.5170951871658,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555401305,,
254,13,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555401305,,
254,13,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555401305,,
254,13,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555401305,,
254,13,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555401305,,
254,14,17.5170951871658,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555401405,,
254,14,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555401405,,
254,14,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555401405,,
254,14,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555401405,,
254,14,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555401405,,
254,15,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555401505,,
254,15,17.5170951871658,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555401505,,
254,15,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555401505,,
254,15,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555401505,,
254,15,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555401505,,
254,16,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555401605,,
254,16,17.5170951871658,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555401605,,
254,16,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555401605,,
254,16,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555401605,,
254,16,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555401605,,
254,17,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555401705,,
254,17,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555401705,,
254,17,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555401705,,
254,17,17.5170951871658,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555401705,,
254,17,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555401705,,
254,18,17.5170951871658,5,53,2,3,2,1," ",1," ",2,30,2,111,111,,,,,,,,,,,555401805,,
254,18,17.5170951871658,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555401805,,
254,18,17.5170951871658,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555401805,,
254,18,17.5170951871658,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555401805,,
254,18,17.5170951871658,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555401805,,
255,1,108.8744,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555500105,,
255,1,108.8744,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555500105,,
255,1,108.8744,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555500105,,
255,1,108.8744,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555500105,,
255,1,108.8744,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555500105,,
255,2,108.8744,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555500205,,
255,2,108.8744,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555500205,,
255,2,108.8744,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555500205,,
255,2,108.8744,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555500205,,
255,2,108.8744,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555500205,,
255,3,108.8744,5,53,2,3,1,1," ",," ",,1,1,4,111,,,,,,,,,,,555500305,,
255,3,108.8744,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555500305,,
255,3,108.8744,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555500305,,
255,3,108.8744,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555500305,,
255,3,108.8744,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555500305,,
255,4,108.8744,5,53,2,3,1,1," ",," ",,1,1,4,5,,,,,,,,,,111,555500405,,
255,4,108.8744,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555500405,,
255,4,108.8744,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555500405,,
255,4,108.8744,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555500405,,
255,4,108.8744,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555500405,,
255,5,108.8744,5,53,2,3,1,1," ",," ",,1,1,4,111,,,,,,,,,,,555500505,,
255,5,108.8744,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555500505,,
255,5,108.8744,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555500505,,
255,5,108.8744,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555500505,,
255,5,108.8744,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555500505,,
255,6,108.8744,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555500605,,
255,6,108.8744,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555500605,,
255,6,108.8744,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555500605,,
255,6,108.8744,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555500605,,
255,6,108.8744,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555500605,,
255,7,44.9545909677419,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555500705,,
255,7,44.9545909677419,5,53,2,3,4,0," ",," ",,,,,,,,,,,,,,,,555500705,,
255,7,44.9545909677419,5,53,2,3,2,0," ",," ",,,,,,,,,,,,,,,,555500705,,
255,7,44.9545909677419,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555500705,,
255,7,44.9545909677419,5,53,2,3,1,0," ",," ",,,,,,,,,,,,,,,,555500705,,
255,8,108.8744,5,53,2,3,5,0," ",," ",,,,,,,,,,,,,,,,555500805,,
255,8,108.8744,5,53,2,3,3,0," ",," ",,,,,,,,,,,,,,,,555500805,,
