hhid,Cluster,PROVINCE,HH_WT,Conn_Grid,m_R,Tier,Is_Urban,Accept_Cash
544800805,248,5,1727.22825,0,0.0,0,0,0
544800905,248,5,1727.22825,0,0.0,0,0,0
544801005,248,5,1727.22825,0,0.0,0,0,0
544801105,248,5,1465.527,1,1.0,1,0,0
544801205,248,5,1727.22825,0,0.0,0,0,0
544801305,248,5,1465.527,1,1.0,2,0,0
544801405,248,5,1465.527,1,1.0,2,0,0
544801505,248,5,1465.527,1,1.0,1,0,0
544801605,248,5,1465.527,1,1.0,1,0,0
544801705,248,5,1465.527,1,1.0,2,0,0
544801805,248,5,1465.527,1,0.9800826180324713,4,0,0
544900105,249,5,112.3928,1,0.844247239296088,4,1,0
544900205,249,5,112.3928,1,0.9599912256345182,4,1,0
544900305,249,5,112.3928,1,1.0,1,1,0
544900405,249,5,112.3928,1,0.9800826180324713,4,1,0
544900505,249,5,112.3928,1,0.9800826180324713,4,1,0
544900605,249,5,112.3928,1,1.0,4,1,0
544900705,249,5,112.3928,1,0.9800826180324713,4,1,0
544900805,249,5,112.3928,1,0.9599912256345182,2,1,0
544900905,249,5,112.3928,1,0.9800826180324713,4,1,0
544901005,249,5,112.3928,1,1.0,4,1,0
544901105,249,5,112.3928,1,1.0,2,1,0
544901205,249,5,112.3928,1,1.0,2,1,0
544901305,249,5,112.3928,1,1.0,4,1,0
544901405,249,5,112.3928,1,1.0,4,1,0
544901505,249,5,112.3928,1,0.9800826180324713,4,1,0
544901605,249,5,112.3928,1,1.0,4,1,0
544901705,249,5,112.3928,1,0.9800826180324713,1,1,0
544901805,249,5,112.3928,1,1.0,1,1,0
545000105,250,5,1069.161,0,0.0,0,0,1
545000205,250,5,1069.161,0,0.0,0,0,1
545000305,250,5,1069.161,0,0.0,0,0,0
545000405,250,5,1069.161,0,0.0,2,0,0
545000505,250,5,1069.161,0,0.0,0,0,0
545000605,250,5,1069.161,0,0.0,0,0,1
545000705,250,5,1069.161,0,0.0,0,0,1
545000805,250,5,1069.161,0,0.0,2,0,0
545000905,250,5,1069.161,0,0.0,2,0,0
545001005,250,5,1069.161,0,0.0,2,0,0
545001105,250,5,1069.161,0,0.0,0,0,1
545001205,250,5,1069.161,0,0.0,2,0,0
545001305,250,5,1069.161,0,0.0,2,0,0
545001405,250,5,1069.161,0,0.0,2,0,1
545001505,250,5,1069.161,0,0.0,2,0,0
545001605,250,5,1069.161,0,0.0,2,0,1
545001705,250,5,1069.161,0,0.0,2,0,0
545001805,250,5,1069.161,0,0.0,0,0,1
545100105,251,5,219.926676666667,0,0.0,2,1,1
545100205,251,5,219.926676666667,0,0.0,0,1,0
545100305,251,5,145.0066,1,0.9800826180324713,2,1,0
545100405,251,5,145.0066,1,0.8849912256345183,4,1,0
545100505,251,5,219.926676666667,0,0.0,0,1,0
545100605,251,5,219.926676666667,0,0.0,0,1,1
545100705,251,5,145.0066,1,0.8849912256345183,1,1,0
545100805,251,5,145.0066,1,1.0,2,1,0
545100905,251,5,219.926676666667,0,0.0,0,1,0
545101005,251,5,219.926676666667,0,0.0,0,1,0
545101105,251,5,145.0066,1,0.9800826180324713,2,1,0
545101205,251,5,219.926676666667,0,0.0,0,1,0
545101305,251,5,219.926676666667,0,0.0,0,1,0
545101405,251,5,145.0066,1,1.0,1,1,1
545101505,251,5,219.926676666667,0,0.0,0,1,0
545101605,251,5,219.926676666667,0,0.0,0,1,0
545101705,251,5,219.926676666667,0,0.0,0,1,0
545101805,251,5,145.0066,1,1.0,2,1,0
545200105,252,5,118.8867,1,0.9800826180324713,1,1,0
545200205,252,5,73.2140102316602,0,0.0,0,1,1
545200305,252,5,118.8867,1,1.0,1,1,0
545200405,252,5,118.8867,1,0.9800826180324713,1,1,0
545200505,252,5,118.8867,1,0.9800826180324713,1,1,0
545200605,252,5,118.8867,1,1.0,2,1,0
545200705,252,5,73.2140102316602,0,0.0,0,1,1
545200805,252,5,73.2140102316602,0,0.0,0,1,1
545200905,252,5,73.2140102316602,0,0.0,0,1,1
545201005,252,5,118.8867,1,1.0,1,1,1
545201105,252,5,118.8867,1,1.0,1,1,0
545201205,252,5,73.2140102316602,0,0.0,0,1,0
545201305,252,5,118.8867,1,1.0,4,1,0
545201405,252,5,118.8867,1,0.9800826180324713,1,1,0
545201505,252,5,73.2140102316602,0,0.0,2,1,0
545201605,252,5,73.2140102316602,0,0.0,2,1,1
545201705,252,5,118.8867,1,1.0,1,1,0
545201905,252,5,118.8867,1,1.0,1,1,0
555300105,253,5,16.8411008888889,0,0.0,0,0,1
555300205,253,5,16.8411008888889,0,0.0,2,0,1
555300305,253,5,16.8411008888889,0,0.0,0,0,1
555300405,253,5,16.8411008888889,0,0.0,0,0,0
555300505,253,5,16.8411008888889,0,0.0,0,0,1
555300605,253,5,16.8411008888889,0,0.0,0,0,1
555300705,253,5,16.8411008888889,0,0.0,2,0,1
555300805,253,5,16.8411008888889,0,0.0,2,0,0
555300905,253,5,16.8411008888889,0,0.0,0,0,0
555301005,253,5,54.13211,1,0.9800826180324713,1,0,0
555301105,253,5,54.13211,1,0.9800826180324713,1,0,0
555301205,253,5,16.8411008888889,0,0.0,0,0,0
555301305,253,5,54.13211,1,1.0,1,0,1
555301405,253,5,16.8411008888889,0,0.0,2,0,1
555301505,253,5,16.8411008888889,0,0.0,0,0,0
555301605,253,5,16.8411008888889,0,0.0,0,0,1
555301705,253,5,16.8411008888889,0,0.0,0,0,0
555301805,253,5,16.8411008888889,0,0.0,0,0,0
555400105,254,5,17.5170951871658,0,0.0,2,0,1
555400205,254,5,17.5170951871658,0,0.0,0,0,0
555400305,254,5,927.084,1,0.9800826180324713,1,0,0
555400405,254,5,17.5170951871658,0,0.0,0,0,1
555400505,254,5,17.5170951871658,0,0.0,0,0,0
555400605,254,5,17.5170951871658,0,0.0,0,0,0
555400705,254,5,17.5170951871658,0,0.0,2,0,0
555400805,254,5,17.5170951871658,0,0.0,0,0,0
555400905,254,5,17.5170951871658,0,0.0,0,0,0
555401005,254,5,17.5170951871658,0,0.0,0,0,0
555401105,254,5,17.5170951871658,0,0.0,2,0,0
555401205,254,5,17.5170951871658,0,0.0,2,0,1
555401305,254,5,17.5170951871658,0,0.0,0,0,1
555401405,254,5,17.5170951871658,0,0.0,2,0,0
555401505,254,5,17.5170951871658,0,0.0,0,0,0
555401605,254,5,17.5170951871658,0,0.0,0,0,0
555401705,254,5,17.5170951871658,0,0.0,0,0,0
555401805,254,5,17.5170951871658,0,0.0,0,0,1
555500105,255,5,108.8744,1,1.0,4,0,0
555500205,255,5,108.8744,1,1.0,2,0,1
555500305,255,5,108.8744,1,0.9050826180324714,2,0,1
555500405,255,5,108.8744,1,0.9800826180324713,1,0,0
555500505,255,5,108.8744,1,0.9800826180324713,1,0,0
555500605,255,5,108.8744,1,1.0,1,0,0
555500705,255,5,44.9545909677419,0,0.0,0,0,0
555500805,255,5,108.8744,1,0.9807704262187714,1,0,0
555500905,255,5,108.8744,1,1.0,1,0,1
555501005,255,5,44.9545909677419,0,0.0,0,0,0
555501105,255,5,44.9545909677419,0,0.0,0,0,0
555501205,255,5,44.9545909677419,0,0.0,0,0,0
555501305,255,5,44.9545909677419,0,0.0,0,0,0
555501405,255,5,44.9545909677419,0,0.0,0,0,1
555501505,255,5,44.9545909677419,0,0.0,0,0,0
555501605,255,5,44.9545909677419,0,0.0,0,0,1
555501705,255,5,44.9545909677419,0,0.0,0,0,0
555501805,255,5,44.9545909677419,0,0.0,0,0,1
555600105,256,5,29.970521875,0,0.0,0,0,1
555600205,256,5,137.0081,1,1.0,2,0,0
555600305,256,5,137.0081,1,1.0,1,0,1
555600405,256,5,29.970521875,0,0.0,2,0,0
555600505,256,5,29.970521875,0,0.0,0,0,1
555600605,256,5,137.0081,1,1.0,1,0,0
555600705,256,5,137.0081,1,1.0,2,0,0
555600805,256,5,137.0081,1,0.7276786390680324,1,0,1
555600905,256,5,29.970521875,0,0.0,0,0,0
555601005,256,5,29.970521875,0,0.0,0,0,0
555601105,256,5,137.0081,1,1.0,1,0,1
555601205,256,5,29.970521875,0,0.0,0,0,0
555601305,256,5,137.0081,1,1.0,1,0,1
555601405,256,5,137.0081,1,1.0,2,0,0
555601505,256,5,137.0081,1,1.0,2,0,0
555601605,256,5,29.970521875,0,0.0,0,0,0
555601705,256,5,137.0081,1,1.0,4,0,0
555601805,256,5,29.970521875,0,0.0,0,0,0
555700105,257,5,113.698288,0,0.0,0,0,0
555700205,257,5,45.22091,1,0.7692472392960881,4,0,0
555700305,257,5,113.698288,0,0.0,0,0,0
555700405,257,5,45.22091,1,0.7467377606116178,4,0,0
555700505,257,5,113.698288,0,0.0,2,0,1
555700605,257,5,45.22091,1,1.0,1,0,0
555700705,257,5,113.698288,0,0.0,0,0,1
555700805,257,5,45.22091,1,1.0,4,0,0
555700905,257,5,113.698288,0,0.0,0,0,1
555701005,257,5,45.22091,1,1.0,2,0,1
555701105,257,5,45.22091,1,1.0,2,0,0
555701205,257,5,113.698288,0,0.0,0,0,0
555701305,257,5,113.698288,0,0.0,0,0,1
555701405,257,5,113.698288,0,0.0,0,0,1
555701505,257,5,113.698288,0,0.0,0,0,0
555701605,257,5,113.698288,0,0.0,0,0,0
555701705,257,5,45.22091,1,0.844247239296088,2,0,0
555701805,257,5,45.22091,1,0.844247239296088,1,0,0
555800105,258,5,509.332605217391,0,0.0,0,0,0
555800205,258,5,509.332605217391,0,0.0,0,0,1
555800305,258,5,509.332605217391,0,0.0,2,0,1
555800405,258,5,509.332605217391,0,0.0,0,0,1
555800505,258,5,509.332605217391,0,0.0,0,0,1
555800605,258,5,509.332605217391,0,0.0,0,0,0
555800705,258,5,509.332605217391,0,0.0,0,0,1
555800805,258,5,509.332605217391,0,0.0,0,0,0
555800905,258,5,509.332605217391,0,0.0,0,0,1
555801005,258,5,1978.826,1,1.0,2,0,1
555801105,258,5,509.332605217391,0,0.0,0,0,1
555801205,258,5,1978.826,1,1.0,1,0,1
555801305,258,5,1978.826,1,0.9800826180324713,1,0,0
555801405,258,5,1978.826,1,1.0,1,0,0
555801505,258,5,1978.826,1,1.0,1,0,0
555801605,258,5,1978.826,1,1.0,2,0,1
555801705,258,5,1978.826,1,1.0,4,0,1
555801805,258,5,1978.826,1,1.0,2,0,0
555900105,259,5,127.7213,0,0.0,0,0,0
555900205,259,5,127.7213,0,0.0,0,0,0
555900305,259,5,127.7213,0,0.0,2,0,0
555900405,259,5,127.7213,0,0.0,0,0,0
555900505,259,5,127.7213,0,0.0,0,0,1
555900605,259,5,127.7213,0,0.0,0,0,1
555900705,259,5,127.7213,0,0.0,0,0,0
555900805,259,5,127.7213,0,0.0,0,0,1
555900905,259,5,127.7213,0,0.0,0,0,1
555901005,259,5,127.7213,0,0.0,0,0,1
555901105,259,5,127.7213,0,0.0,0,0,1
555901205,259,5,127.7213,0,0.0,0,0,0
555901305,259,5,127.7213,0,0.0,0,0,1
555901405,259,5,127.7213,0,0.0,0,0,1
555901505,259,5,127.7213,0,0.0,2,0,1
555901605,259,5,127.7213,0,0.0,0,0,1
555901705,259,5,127.7213,0,0.0,0,0,0
555901805,259,5,127.7213,0,0.0,0,0,0
556000105,260,5,85.58195,0,0.0,0,0,0
556000205,260,5,85.58195,0,0.0,0,0,0
556000305,260,5,85.58195,0,0.0,0,0,0
556000405,260,5,85.58195,0,0.0,0,0,1
556000505,260,5,85.58195,0,0.0,0,0,1
556000605,260,5,85.58195,0,0.0,0,0,0
556000705,260,5,85.58195,0,0.0,0,0,0
556000805,260,5,85.58195,0,0.0,0,0,0
556000905,260,5,85.58195,0,0.0,2,0,1
556001005,260,5,85.58195,0,0.0,0,0,1
556001105,260,5,85.58195,0,0.0,0,0,0
556001205,260,5,85.58195,0,0.0,0,0,1
556001305,260,5,85.58195,0,0.0,0,0,1
556001405,260,5,85.58195,0,0.0,2,0,0
556001505,260,5,85.58195,0,0.0,0,0,0
556001605,260,5,85.58195,0,0.0,0,0,1
556001705,260,5,85.58195,0,0.0,0,0,0
556001805,260,5,85.58195,0,0.0,0,0,0
556100105,261,5,51.7246999148936,0,0.0,0,0,0
556100205,261,5,51.7246999148936,0,0.0,0,0,0
556100305,261,5,51.7246999148936,0,0.0,0,0,0
556100405,261,5,51.7246999148936,0,0.0,0,0,1
556100505,261,5,51.7246999148936,0,0.0,0,0,1
556100705,261,5,51.7246999148936,0,0.0,2,0,0
556100805,261,5,51.7246999148936,0,0.0,2,0,0
556100905,261,5,51.7246999148936,0,0.0,0,0,1
556101005,261,5,51.7246999148936,0,0.0,0,0,0
556101105,261,5,51.7246999148936,0,0.0,0,0,0
556101205,261,5,51.7246999148936,0,0.0,0,0,0
556101305,261,5,51.7246999148936,0,0.0,0,0,0
556101405,261,5,51.7246999148936,0,0.0,0,0,0
556101505,261,5,51.7246999148936,0,0.0,0,0,1
556101605,261,5,51.7246999148936,0,0.0,0,0,1
556101705,261,5,230.2141,1,1.0,4,0,0
556101805,261,5,230.2141,1,0.7815513130259701,1,0,1
556200105,262,5,77.54134,0,0.0,0,0,1
556200205,262,5,77.54134,0,0.0,0,0,0
556200305,262,5,77.54134,0,0.0,0,0,1
556200405,262,5,77.54134,0,0.0,0,0,0
556200505,262,5,77.54134,0,0.0,0,0,1
556200605,262,5,77.54134,0,0.0,2,0,0
556200705,262,5,77.54134,0,0.0,0,0,0
556200805,262,5,77.54134,0,0.0,0,0,0
556200905,262,5,77.54134,0,0.0,0,0,1
556201005,262,5,77.54134,0,0.0,0,0,0
556201105,262,5,77.54134,0,0.0,0,0,0
556201305,262,5,77.54134,0,0.0,0,0,0
556201405,262,5,77.54134,0,0.0,0,0,0
556201505,262,5,77.54134,0,0.0,0,0,0
556201605,262,5,77.54134,0,0.0,0,0,0
556201705,262,5,77.54134,0,0.0,0,0,1
556201805,262,5,77.54134,0,0.0,0,0,0
556300105,263,5,73.47207,0,0.0,0,0,1
556300205,263,5,73.47207,0,0.0,2,0,0
556300305,263,5,73.47207,0,0.0,2,0,0
556300405,263,5,73.47207,0,0.0,2,0,0
556300505,263,5,73.47207,0,0.0,0,0,0
556300605,263,5,73.47207,0,0.0,0,0,0
556300705,263,5,73.47207,0,0.0,0,0,0
556300805,263,5,73.47207,0,0.0,0,0,0
556300905,263,5,73.47207,0,0.0,0,0,1
556301005,263,5,73.47207,0,0.0,2,0,0
556301105,263,5,73.47207,0,0.0,0,0,1
556301205,263,5,73.47207,0,0.0,0,0,0
556301305,263,5,73.47207,0,0.0,0,0,1
556301405,263,5,73.47207,0,0.0,0,0,0
556301505,263,5,73.47207,0,0.0,0,0,0
556301605,263,5,73.47207,0,0.0,0,0,0
556301705,263,5,73.47207,0,0.0,0,0,0
556301805,263,5,73.47207,0,0.0,0,0,1
556400105,264,5,58.9189307692308,0,0.0,0,1,0
556400205,264,5,58.9189307692308,0,0.0,0,1,0
556400305,264,5,58.9189307692308,0,0.0,0,1,0
556400405,264,5,58.9189307692308,0,0.0,0,1,0
556400505,264,5,356.254,1,1.0,2,1,0
556400605,264,5,58.9189307692308,0,0.0,0,1,0
556400705,264,5,356.254,1,1.0,1,1,0
556400805,264,5,58.9189307692308,0,0.0,0,1,0
556400905,264,5,356.254,1,1.0,2,1,0
556401005,264,5,356.254,1,1.0,2,1,0
556401105,264,5,356.254,1,1.0,1,1,0
556401205,264,5,58.9189307692308,0,0.0,0,1,0
556401305,264,5,356.254,1,1.0,1,1,0
556401405,264,5,356.254,1,1.0,2,1,0
556401505,264,5,356.254,1,1.0,1,1,0
556401605,264,5,58.9189307692308,0,0.0,0,1,1
556401705,264,5,356.254,1,1.0,2,1,0
556401805,264,5,58.9189307692308,0,0.0,0,1,0
556500105,265,5,716.050453125,0,0.0,0,0,1
556500205,265,5,716.050453125,0,0.0,0,0,1
556500305,265,5,716.050453125,0,0.0,0,0,0
556500405,265,5,716.050453125,0,0.0,0,0,1
556500505,265,5,218.2249,1,0.7692472392960881,2,0,0
556500605,265,5,218.2249,1,1.0,1,0,0
556500705,265,5,218.2249,1,1.0,2,0,0
556500805,265,5,716.050453125,0,0.0,0,0,0
556500905,265,5,716.050453125,0,0.0,0,0,0
556501005,265,5,716.050453125,0,0.0,0,0,1
556501105,265,5,716.050453125,0,0.0,0,0,1
556501205,265,5,218.2249,1,1.0,2,0,0
556501305,265,5,218.2249,1,0.6415898086567492,2,0,0
556501405,265,5,218.2249,1,1.0,1,0,0
556501505,265,5,218.2249,1,1.0,1,0,1
556501605,265,5,218.2249,1,1.0,2,0,0
556501705,265,5,218.2249,1,0.9050826180324714,1,0,0
556501805,265,5,218.2249,1,0.9800826180324713,1,0,1
556600105,266,5,1278.00605950413,0,0.0,0,0,0
556600205,266,5,1278.00605950413,0,0.0,0,0,0
556600305,266,5,1278.00605950413,0,0.0,0,0,1
556600405,266,5,1278.00605950413,0,0.0,0,0,1
556600505,266,5,1278.00605950413,0,0.0,0,0,0
556600605,266,5,1810.758,1,1.0,1,0,0
556600705,266,5,1278.00605950413,0,0.0,0,0,0
556600805,266,5,1810.758,1,0.9775624994473502,1,0,0
556600905,266,5,1810.758,1,1.0,2,0,0
556601005,266,5,1278.00605950413,0,0.0,2,0,0
556601105,266,5,1278.00605950413,0,0.0,0,0,1
556601205,266,5,1810.758,1,0.9800826180324713,1,0,1
556601305,266,5,1810.758,1,1.0,1,0,1
556601405,266,5,1278.00605950413,0,0.0,0,0,0
556601505,266,5,1278.00605950413,0,0.0,0,0,1
556601605,266,5,1810.758,1,0.9050826180324714,2,0,0
556601705,266,5,1278.00605950413,0,0.0,0,0,0
556601805,266,5,1810.758,1,0.9800826180324713,1,0,1
556700105,267,5,38.3749383333333,0,0.0,0,1,0
556700205,267,5,177.1151,1,1.0,1,1,0
556700305,267,5,38.3749383333333,0,0.0,0,1,0
556700405,267,5,177.1151,1,1.0,1,1,0
556700505,267,5,38.3749383333333,0,0.0,0,1,0
556700605,267,5,38.3749383333333,0,0.0,0,1,0
556700705,267,5,177.1151,1,1.0,4,1,0
556700805,267,5,177.1151,1,1.0,4,1,1
556700905,267,5,38.3749383333333,0,0.0,0,1,0
556701005,267,5,177.1151,1,1.0,1,1,0
556701105,267,5,177.1151,1,1.0,2,1,0
556701205,267,5,177.1151,1,1.0,1,1,0
556701305,267,5,177.1151,1,1.0,4,1,0
556701405,267,5,177.1151,1,1.0,4,1,0
556701505,267,5,177.1151,1,0.9920966475424665,1,1,0
556701605,267,5,177.1151,1,0.9050826180324714,4,1,0
556701705,267,5,177.1151,1,1.0,4,1,1
556701805,267,5,177.1151,1,1.0,2,1,0
556800105,268,5,30.9653638297872,0,0.0,0,1,1
556800205,268,5,30.9653638297872,0,0.0,0,1,0
556800305,268,5,83.16412,1,0.9800826180324713,4,1,0
556800405,268,5,30.9653638297872,0,0.0,2,1,0
556800505,268,5,83.16412,1,0.844247239296088,2,1,0
556800605,268,5,83.16412,1,0.9050826180324714,2,1,0
556800705,268,5,83.16412,1,1.0,4,1,0
556800805,268,5,83.16412,1,1.0,1,1,0
556800905,268,5,30.9653638297872,0,0.0,0,1,0
556801005,268,5,83.16412,1,1.0,4,1,1
556801105,268,5,83.16412,1,1.0,2,1,0
556801205,268,5,83.16412,1,0.9731555912640959,4,1,1
556801305,268,5,83.16412,1,1.0,4,1,0
556801405,268,5,83.16412,1,1.0,4,1,0
556801505,268,5,83.16412,1,1.0,4,1,0
556801605,268,5,83.16412,1,0.919247239296088,4,1,1
556801705,268,5,83.16412,1,1.0,4,1,0
556801805,268,5,83.16412,1,1.0,2,1,0
556900105,269,5,71.40509,0,0.0,0,0,1
556900205,269,5,71.40509,0,0.0,0,0,1
556900305,269,5,71.40509,0,0.0,0,0,1
556900405,269,5,71.40509,0,0.0,0,0,0
556900505,269,5,71.40509,0,0.0,0,0,0
556900605,269,5,71.40509,0,0.0,2,0,0
556900705,269,5,71.40509,0,0.0,0,0,0
556900805,269,5,71.40509,0,0.0,0,0,0
556900905,269,5,71.40509,0,0.0,0,0,0
556901005,269,5,71.40509,0,0.0,0,0,0
556901105,269,5,71.40509,0,0.0,2,0,0
556901205,269,5,71.40509,0,0.0,0,0,0
556901305,269,5,71.40509,0,0.0,0,0,0
556901405,269,5,71.40509,0,0.0,2,0,0
556901505,269,5,71.40509,0,0.0,0,0,1
556901605,269,5,71.40509,0,0.0,0,0,1
556901705,269,5,71.40509,0,0.0,0,0,0
556901805,269,5,71.40509,0,0.0,0,0,0
557000105,270,5,75.75729,1,1.0,2,0,1
557000205,270,5,53.9244598958333,0,0.0,0,0,0
557000305,270,5,53.9244598958333,0,0.0,2,0,0
557000405,270,5,53.9244598958333,0,0.0,2,0,0
557000505,270,5,53.9244598958333,0,0.0,0,0,0
557000605,270,5,53.9244598958333,0,0.0,0,0,0
557000705,270,5,53.9244598958333,0,0.0,0,0,1
557000805,270,5,53.9244598958333,0,0.0,0,0,1
557000905,270,5,53.9244598958333,0,0.0,0,0,0
557001005,270,5,75.75729,1,1.0,1,0,1
557001105,270,5,75.75729,1,1.0,1,0,1
557001205,270,5,75.75729,1,1.0,1,0,1
557001305,270,5,75.75729,1,1.0,2,0,1
557001405,270,5,75.75729,1,1.0,1,0,1
557001505,270,5,75.75729,1,1.0,1,0,0
557001605,270,5,75.75729,1,1.0,1,0,0
557001705,270,5,75.75729,1,1.0,2,0,0
557001805,270,5,75.75729,1,1.0,2,0,0
557100105,271,5,215.810832847991,0,0.0,0,0,0
557100205,271,5,215.810832847991,0,0.0,0,0,1
557100305,271,5,215.810832847991,0,0.0,2,0,1
557100405,271,5,215.810832847991,0,0.0,0,0,0
557100505,271,5,215.810832847991,0,0.0,0,0,1
557100605,271,5,215.810832847991,0,0.0,2,0,1
557100705,271,5,215.810832847991,0,0.0,0,0,0
557100805,271,5,215.810832847991,0,0.0,0,0,0
557100905,271,5,215.810832847991,0,0.0,2,0,0
557101005,271,5,215.810832847991,0,0.0,0,0,0
557101105,271,5,215.810832847991,0,0.0,0,0,0
557101205,271,5,215.810832847991,0,0.0,0,0,0
557101305,271,5,215.810832847991,0,0.0,0,0,0
557101405,271,5,215.810832847991,0,0.0,0,0,0
557101505,271,5,18527.36,1,0.6717377606116177,1,0,0
557101605,271,5,215.810832847991,0,0.0,0,0,1
557101705,271,5,215.810832847991,0,0.0,0,0,1
557101805,271,5,215.810832847991,0,0.0,0,0,0
557200105,272,5,18.5555553436279,0,0.0,0,0,0
557200205,272,5,18.5555553436279,0,0.0,2,0,0
557200305,272,5,18.5555553436279,0,0.0,0,0,0
557200405,272,5,18.5555553436279,0,0.0,0,0,0
557200505,272,5,18.5555553436279,0,0.0,0,0,0
557200605,272,5,18.5555553436279,0,0.0,0,0,0
557200705,272,5,18.5555553436279,0,0.0,0,0,0
557200805,272,5,18.5555553436279,0,0.0,0,0,0
557200905,272,5,18.5555553436279,0,0.0,2,0,0
557201005,272,5,18.5555553436279,0,0.0,2,0,0
557201105,272,5,18.5555553436279,0,0.0,0,0,0
557201205,272,5,18.5555553436279,0,0.0,0,0,0
557201305,272,5,18.5555553436279,0,0.0,0,0,0
557201405,272,5,18.5555553436279,0,0.0,0,0,0
557201505,272,5,18.5555553436279,0,0.0,0,0,0
557201605,272,5,18.5555553436279,0,0.0,0,0,0
557201705,272,5,18.5555553436279,0,0.0,0,0,1
557201805,272,5,18.5555553436279,0,0.0,0,0,0
557300105,273,5,18.5555553436279,0,0.0,0,0,0
557300205,273,5,18.5555553436279,0,0.0,0,0,0
557300305,273,5,18.5555553436279,0,0.0,0,0,0
557300405,273,5,18.5555553436279,0,0.0,0,0,0
557300505,273,5,18.5555553436279,0,0.0,0,0,0
557300605,273,5,18.5555553436279,0,0.0,0,0,0
557300705,273,5,18.5555553436279,0,0.0,0,0,0
557300805,273,5,18.5555553436279,0,0.0,0,0,0
557300905,273,5,18.5555553436279,0,0.0,0,0,0
557301005,273,5,18.5555553436279,0,0.0,0,0,0
557301105,273,5,18.5555553436279,0,0.0,0,0,0
557301205,273,5,18.5555553436279,0,0.0,0,0,0
557301305,273,5,18.5555553436279,0,0.0,0,0,0
557301405,273,5,18.5555553436279,0,0.0,0,0,0
557301505,273,5,18.5555553436279,0,0.0,0,0,0
557301605,273,5,18.5555553436279,0,0.0,0,0,0
557301705,273,5,18.5555553436279,0,0.0,0,0,0
557301805,273,5,18.5555553436279,0,0.0,0,0,0
557400105,274,5,18.5555553436279,0,0.0,0,0,0
557400205,274,5,18.5555553436279,0,0.0,0,0,0
557400305,274,5,18.5555553436279,0,0.0,0,0,1
557400405,274,5,18.5555553436279,0,0.0,0,0,1
557400505,274,5,18.5555553436279,0,0.0,0,0,0
557400605,274,5,18.5555553436279,0,0.0,0,0,0
557400705,274,5,18.5555553436279,0,0.0,0,0,0
557400805,274,5,18.5555553436279,0,0.0,0,0,0
557400905,274,5,18.5555553436279,0,0.0,0,0,0
557401005,274,5,18.5555553436279,0,0.0,2,0,1
557401105,274,5,18.5555553436279,0,0.0,0,0,0
557401205,274,5,18.5555553436279,0,0.0,0,0,0
557401305,274,5,18.5555553436279,0,0.0,0,0,1
557401405,274,5,18.5555553436279,0,0.0,0,0,0
557401505,274,5,18.5555553436279,0,0.0,2,0,0
557401605,274,5,18.5555553436279,0,0.0,0,0,0
557401705,274,5,18.5555553436279,0,0.0,0,0,1
557401805,274,5,18.5555553436279,0,0.0,2,0,0
557500105,275,5,18.5555553436279,0,0.0,0,0,0
557500205,275,5,18.5555553436279,0,0.0,0,0,0
557500305,275,5,18.5555553436279,0,0.0,0,0,0
557500405,275,5,18.5555553436279,0,0.0,0,0,0
557500505,275,5,18.5555553436279,0,0.0,0,0,0
557500605,275,5,18.5555553436279,0,0.0,0,0,0
557500705,275,5,18.5555553436279,0,0.0,2,0,0
557500805,275,5,18.5555553436279,0,0.0,0,0,0
557500905,275,5,18.5555553436279,0,0.0,2,0,0
557501005,275,5,18.5555553436279,0,0.0,0,0,0
557501105,275,5,18.5555553436279,0,0.0,2,0,0
557501205,275,5,18.5555553436279,0,0.0,0,0,0
557501305,275,5,18.5555553436279,0,0.0,0,0,0
557501405,275,5,18.5555553436279,0,0.0,0,0,0
557501505,275,5,18.5555553436279,0,0.0,0,0,0
557501605,275,5,18.5555553436279,0,0.0,0,0,0
557501705,275,5,18.5555553436279,0,0.0,0,0,0
557501805,275,5,18.5555553436279,0,0.0,0,0,1
557600105,276,5,18.5555553436279,0,0.0,0,0,0
557600205,276,5,18.5555553436279,0,0.0,0,0,0
557600305,276,5,18.5555553436279,0,0.0,0,0,0
557600405,276,5,18.5555553436279,0,0.0,0,0,0
557600505,276,5,18.5555553436279,0,0.0,0,0,0
557600605,276,5,18.5555553436279,0,0.0,0,0,0
557600705,276,5,18.5555553436279,0,0.0,2,0,0
557600805,276,5,18.5555553436279,0,0.0,2,0,0
557600905,276,5,18.5555553436279,0,0.0,0,0,0
557601005,276,5,18.5555553436279,0,0.0,0,0,0
557601105,276,5,18.5555553436279,0,0.0,0,0,0
557601205,276,5,18.5555553436279,0,0.0,0,0,0
557601305,276,5,18.5555553436279,0,0.0,0,0,0
557601405,276,5,18.5555553436279,0,0.0,0,0,0
557601505,276,5,18.5555553436279,0,0.0,0,0,0
557601605,276,5,18.5555553436279,0,0.0,0,0,0
557601705,276,5,18.5555553436279,0,0.0,0,0,0
557601805,276,5,18.5555553436279,0,0.0,0,0,0
557700105,277,5,18.5555553436279,0,0.0,0,0,1
557700205,277,5,18.5555553436279,0,0.0,2,0,0
557700305,277,5,18.5555553436279,0,0.0,0,0,0
557700405,277,5,18.5555553436279,0,0.0,0,0,0
557700505,277,5,18.5555553436279,0,0.0,0,0,0
557700605,277,5,18.5555553436279,0,0.0,0,0,0
557700705,277,5,18.5555553436279,0,0.0,0,0,0
557700805,277,5,18.5555553436279,0,0.0,0,0,0
